Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
9.277,898.58032,-,845607.6456,,,50,11200.2397,15210.07786,281403.4183,581195.7665,369857.9559,633385.1546,368463.4428,582612.3804,259163.508,598314.4522,104544.0742,394390.335,403772.9934,711224.8083,534267.0432,516005.1356,572801.8778,486978.8606,423928.8874,633729.9648,514626.1754,626621.1593,649448.7389,652834.69,647818.4731,845607.6456,168290.1682,701516.6787,355383.0595,474525.8605,370087.6548,531056.806,297363.83,727948.4705,264342.102,415511.233,524845.418,585785.6485,390930.8333,470365.7858,338310.6472,825278.2838,164199.8058,594344.2375,426591.6098,591962.0208,348713.6966,584931.2664,559961.5657,551354.4338,461141.2547,693483.9887,361808.2218,750890.6946,374543.7526,627776.1136,265725.829,709965.1788,485471.324,620113.1593,436418.8062,716726.6994,558357.2637,717416.9924,14045.77129,11725.23044,11665.25105,
9.28,994.59949,-,662862.8487,,,46,9212.029033,12510.06073,204159.3797,261639.7768,272866.8622,325517.0611,161460.1963,462776.5893,101049.3783,490794.9061,249232.4716,196674.9604,285018.7665,374115.8998,303900.6235,317033.9668,299777.6875,465648.4864,394638.7428,337121.9981,245623.6771,615808.0185,510974.8853,371515.8678,345294.1691,389183.4388,248468.6208,507697.8563,230084.9453,459555.8751,166345.0547,489880.9432,167933.6955,482574.8958,198520.0855,328589.541,343158.7158,548534.0121,176659.3657,366222.6514,325751.6634,450432.3206,228240.3742,428112.3359,273915.2551,593741.1139,323254.4003,618146.6706,198045.7355,488074.6226,422166.648,437533.5824,213929.0759,546584.792,194869.4192,662862.8487,152197.2354,327741.8789,316167.1389,501076.2487,250166.89,571152.8238,377969.7405,441209.3382,11552.43605,9643.826036,9594.493887,
9.282,1039.31531,+,2825336.203,,,39,387616.671,381367.8864,204737.5344,368891.1007,329011.6093,194334.0074,289054.8611,211813.2819,143313.72,273187.485,173619.1846,1038865.02,2825336.203,150503.7839,311136.1312,173722.4864,200074.3974,110860.1783,330125.4226,436939.8816,372094.044,358371.859,192912.4597,124006.9087,311908.784,169912.1531,104330.4638,135812.087,193086.5669,403637.8207,213230.9426,92185.19032,178583.8298,334775.8237,252262.8195,270254.3661,104102.658,325260.8253,505393.1896,374622.0575,362852.9465,427621.283,333239.2873,295567.0002,145013.3166,592995.9164,149287.2976,513305.8634,307169.3042,341383.6231,390644.0176,469803.2925,437261.8043,287084.5557,190237.295,135862.3391,101174.9116,280949.8001,290422.6169,218371.0557,122138.6731,234180.6677,194594.0497,136994.0595,358282.5563,269186.6779,281939.5821,
9.301,842.59296,-,3008413.636,PC 16:0_20:3,PC,52,12892.18835,17507.76714,828370.8198,1423645.495,1330672.293,1544335.572,943059.6826,2264984.125,620338.5026,1781533.797,420148.0047,1108709.421,1329910.192,1969620.836,1205846.798,1320877.508,1101798.267,1091981.535,1292030.725,1767746.018,1458826.223,1844848.77,1354823.928,1790222.644,1365319.72,2607137.351,455289.4523,1546229.314,1219800.945,1428337.139,992724.4161,1528412.974,760179.9,1596777.368,879309.1041,1191653.666,1749334.873,1577195.808,913768.8044,947187.5273,975668.2759,2296514.275,1209785.899,1979399.022,1428957.66,1472146.72,1079052.806,2133965.977,886848.103,1926119.155,1250633.905,1518734.804,1287137.176,1637504.603,1126089.766,1627063.396,1288726.888,1678121.767,1457110.545,3008413.636,1457457.027,2464908.093,1742768.742,2043054.136,15867.66023,13591.48423,13427.44599,
9.346,822.60571,+,1053427.974,,,45,31432.9167,17743.33512,249921.5595,452704.3048,645930.5861,764716.3611,417893.8502,455369.2601,266236.3663,671321.7921,281860.793,514371.7868,374117.4828,1053427.974,799003.0983,754668.2,596650.3633,488709.9206,608506.6489,679787.8746,612366.736,736726.5372,717566.3899,835140.6811,602926.3078,966269.1233,265448.0735,797259.8168,395210.6302,456916.6913,336659.0948,589846.6844,125320.4557,327992.8913,419586.6887,309562.3563,784069.1422,533971.4367,496253.6907,301634.4511,449241.0893,584010.6608,694917.9948,548207.6844,720074.73,525683.3929,384720.0377,604157.1937,321302.3491,518677.4784,584978.9696,598518.5357,814441.127,966000.2662,480328.5922,995548.9647,428695.4531,710613.5975,872091.5061,905283.5213,712169.2837,1044955.2,1024851.584,915015.8805,30367.647,27849.02453,24783.54118,
9.357,862.63196,+,4578291.701,PC 42:6,PC,62,18366.85279,10367.76915,468789.309,2391536.926,814195.2779,2672600.594,746902.5621,2995443.567,484702.2933,3717269.726,486408.9179,736721.9012,1001758.909,3310707.44,903620.3701,2575855.997,1191717.991,1743099.812,845497.0405,2765716.704,780353.2568,2681834.986,965154.4807,2779975.385,849332.2883,2470533.577,400677.4295,2534023.926,555911.466,1604262.129,808079.9751,2186697.812,734957.4139,2878086.782,416520.5519,1763645.997,2886431.933,1820144.439,569276.2646,1073719.523,569548.1305,2687400.461,870509.2421,2315008.2,1206354.037,2046701.033,332706.5457,2477535.515,521364.8047,1773537.114,606384.8818,1413602.652,694568.8062,3263963.215,777431.6764,3341128.287,1157076.902,3036417.424,960515.47,4578291.701,1074801.63,2834197.223,1540367.843,2606169.947,17744.39538,16272.71623,14481.49584,
9.366,744.59088,+,1.046810646E8,Plasmanyl-PC O-16:0_18:2,Plasmanyl-PC,125,20551.6408,11601.04401,8690156.847,5.350669684E7,1.620920022E7,6.964443991E7,1.405479804E7,6.627646134E7,8937603.379,7.723762085E7,8523863.277,1.347149389E7,1.686901671E7,8.528859516E7,2.166778767E7,6.635282672E7,2.968348244E7,4.113493752E7,1.644926332E7,6.435072396E7,1.55225937E7,6.923123719E7,1.86153672E7,6.331894678E7,1.754902778E7,6.313341273E7,7426616.447,6.360208358E7,1.327921988E7,4.47992792E7,1.406374538E7,6.367821839E7,1.397208688E7,7.818178558E7,1.085264723E7,4.334314442E7,6.530147936E7,4.782276822E7,1.257717805E7,2.703435472E7,1.427587042E7,6.490934406E7,1.713507508E7,5.946878432E7,2.165797276E7,4.98804284E7,9221533.362,6.132330651E7,1.153151448E7,4.585426191E7,1.376309248E7,3.83770775E7,1.528164562E7,8.773015492E7,1.516862091E7,1.046810646E8,1.931351672E7,8.624223588E7,1.777907351E7,9.99361849E7,1.677762555E7,7.539695117E7,3.028976183E7,7.809400578E7,19855.14037,18208.40091,16204.10989,
9.366,802.6452,+,1552314.309,,,30,17157.47503,9685.096427,20204.92911,549321.1972,79101.25651,876829.15,31541.48779,657240.1202,13845.43361,981525.2737,61927.49663,61029.62536,65757.88142,986938.8014,85182.87239,792940.7889,258874.3541,415109.2005,54025.08878,749966.9586,73964.95078,752188.4257,94481.08287,748603.1006,55868.86012,1010580.636,47160.54552,752928.1833,21851.20087,333322.6317,64981.17279,794221.833,61501.65174,910018.5226,24531.35377,377848.1287,882762.3618,490171.0361,51278.01571,174187.7657,41136.86546,714563.7019,83515.64341,708611.7086,108523.6431,456532.9928,44444.3179,477950.8883,34668.65092,471136.3862,41968.30594,316819.5094,46955.10318,1091634.069,68677.7376,1552314.309,152922.4054,1233424.818,79521.79859,1531817.027,126930.1975,1017105.976,257773.1073,1132094.824,12363.51723,15201.22831,13527.95202,
9.368,966.60382,-,504840.9707,,,25,10676.53336,11034.86501,53537.06774,207996.1427,94841.72538,284775.3258,93603.55803,368721.8651,42837.32798,401466.4267,125645.4801,82901.60829,109736.2408,462912.1438,137863.0722,301202.7793,170258.1911,262120.5957,101148.5676,336816.7919,78366.985,370791.6994,100913.1393,303604.6688,95073.09468,293192.4971,67684.27366,504840.9707,82911.65354,283252.5836,75505.39473,362536.635,75154.74664,379344.6015,72069.59938,237726.3301,307148.3704,262244.3844,71489.23259,175534.7528,96814.61947,425957.4161,110099.9843,292805.4073,174596.4352,298757.9229,55945.30178,374783.9031,62356.7252,302445.4393,95463.19641,192706.2895,96824.40669,502085.3822,68380.79148,441251.1588,142910.6047,425453.8188,85260.07895,468049.9646,95787.45022,386984.3373,174058.9312,364842.2075,13186.94051,11445.8017,10831.63487,
9.369,778.55249,-,859358.0378,,,31,10739.86105,11100.31815,127645.8557,414908.7893,87225.73454,565439.2322,150795.8173,509260.1709,88135.71027,556229.1456,84991.6677,136583.9317,212332.2902,627352.4907,180691.5353,628907.4659,286742.4214,380085.5755,102485.0896,496008.9221,153590.6906,521980.4532,172458.1742,653741.8766,253503.0325,509085.1206,91574.16919,647450.7466,111188.5899,354960.9386,180391.7786,543254.6375,130251.194,533961.7701,298917.0775,399266.8919,449096.4273,390065.3071,195941.6393,293021.0579,150678.1544,447330.6205,187563.0312,859358.0378,298723.205,406565.0243,136023.8442,475821.4387,157567.0473,407517.8005,139871.5424,378228.2226,162875.2417,649545.5727,305502.8809,716444.6194,179638.0199,776828.2908,171095.3864,845546.5948,168263.0033,749901.7522,213104.1553,624010.3164,13265.15865,11513.69231,10895.88255,
9.37,750.54382,-,3018594.548,,,99,20793.35702,28237.66166,503623.9855,1120181.314,1180450.213,1071972.51,1234152.334,1213514.466,504719.6759,3018594.548,246737.7357,768337.4105,1138946.696,1706729.501,922481.3773,1030304.174,911032.7414,1558149.965,914309.3926,1375998.906,851990.7109,1342274.314,777677.8452,888378.5878,722243.3769,1045273.956,213535.2908,1324538.863,871817.6969,854752.2971,660482.6845,1057952.073,517121.8838,662427.1898,793066.7291,1446823.807,2028446.497,1398955.134,507194.3914,748328.1173,830417.9303,1444636.52,710964.1758,1178302.017,1132022.289,1369990.367,573048.8734,1593865.656,694864.0649,1066269.48,774250.0643,949936.8214,1139168.819,602920.428,903965.0949,1099306.317,913163.6586,1979727.655,601580.3272,2159261.785,702777.6107,1487823.063,914407.3789,784918.2838,25592.39093,21921.22674,21656.65523,
9.374,792.55054,+,2068929.942,PE 18:0_22:6,PE,42,11056.37252,11427.45254,801810.0349,144669.4163,551525.6483,140434.2344,236532.7105,74950.13053,626157.1007,483673.2371,398175.6727,1124807.426,965339.2141,213967.1579,427477.9804,85292.85047,398287.5635,85983.68134,935344.6744,200736.664,313440.6713,169818.8693,2068929.942,1602872.8,1829521.181,1347438.168,606581.3491,560303.5946,1088389.072,658157.5615,479629.9915,479148.7152,348861.7051,498421.3473,191665.9316,121779.4321,671682.443,159092.6506,219514.5115,68028.09774,331098.3368,237454.0355,487342.8086,70125.30457,681028.0273,87682.54526,312188.9116,49433.12883,662084.9803,70578.75024,599764.3319,109166.9421,1078440.042,36958.28036,479095.2025,39610.9837,555579.544,83409.87144,668959.4863,257156.5775,792796.1109,154530.7925,779949.9932,99300.82324,13656.09246,11853.00913,11216.99208,
9.384,770.60651,+,4.578423236E7,Plasmanyl-PC O-36:3,Plasmanyl-PC,63,20027.31786,19580.91564,2936810.299,2.80338314E7,6524596.879,3.244166312E7,5629521.375,2.337697553E7,3217489.129,2.651059839E7,3121809.676,4752445.127,6502207.755,3.046500021E7,8704454.667,3.165528148E7,1.077950877E7,1.539277969E7,7991606.463,2.363827192E7,6372390.307,2.499060092E7,6699710.406,2.099936292E7,6531657.342,2.393252051E7,2536473.558,2.157534532E7,4761358.563,1.628399475E7,5482063.887,2.296850158E7,4945973.735,2.634027552E7,3238226.172,1.546054103E7,2.592510861E7,1.735471564E7,4473525.604,9072905.168,5305404.34,2.318853366E7,6126809.284,2.257949252E7,8280723.747,1.773332859E7,3970682.684,2.203762877E7,4237246.076,1.657701327E7,5217773.017,1.344828881E7,4607936.461,3.199479258E7,5368138.349,4.578423236E7,7165380.358,2.966169744E7,5091030.173,3.830802493E7,6642999.34,3.138544858E7,1.131344357E7,2.801893714E7,16601.90912,17743.85978,15790.70316,
9.384,814.59589,-,1035483.688,,,22,10278.55509,10657.00034,76308.76578,445512.4364,112024.5726,509506.4927,112846.3,375768.8529,51985.77575,459196.0904,12078.63902,113989.3464,85878.43986,438612.945,176247.3888,644487.4505,269285.4695,306933.54,89229.30686,550719.3228,109459.1901,434451.5781,81169.91598,385636.1638,140139.4263,391483.5834,34626.44628,427430.2407,76629.20482,284395.1956,131493.8847,429622.8635,105972.6344,1035483.688,56469.80977,348318.4238,346468.7256,367404.7593,150080.4835,208164.557,146735.7465,373139.6799,152241.615,541754.0185,155617.0608,209226.4596,81561.02554,392984.7457,130759.2073,247589.3373,120765.6784,342186.5931,113743.2326,471797.4154,104124.9519,614536.7278,166090.9007,695790.441,121048.6738,725859.4244,125765.795,469900.3536,164270.1191,577783.8521,12735.38275,10959.15588,10460.72937,
9.385,828.61383,-,9376930.958,Plasmenyl-PC P-18:0_18:2,Plasmenyl-PC,62,11257.79675,11672.29663,829702.2125,4040784.793,1675930.527,6235215.103,1407439.42,5497596.518,698247.9787,6569963.563,558175.2354,1322185.021,1601353.037,7578545.137,2366620.84,6010036.015,3013023.558,3797982.256,1573461.963,5983186.631,1614014.13,6189143.697,1572388.38,5312685.835,1644428.802,5853482.031,583869.5313,5410127.739,1233365.558,3836533.604,1368552.985,5776286.132,1295390.574,7123529.802,980524.6597,4477446.475,5896738.986,4439615.549,1114461.538,2481633.261,1402247.758,6330665.205,1575733.161,4790890.587,2190970.069,4504078.518,947560.158,5761060.112,1103351.495,4239606.793,1485490.159,3547061.565,1495518.675,7949970.556,1485278.291,8512790.034,1872091.364,6870703.549,1610769.399,9376930.958,1739081.47,7279464.123,2903450.783,7083051.12,13948.68727,12003.23863,11457.32684,
9.386,910.617,-,911915.6338,,,31,10726.2419,11121.1705,75526.94174,332105.3706,148171.7505,554674.7005,135568.5761,536229.3322,79173.7184,592936.1256,114418.7502,118982.1021,154146.9253,722967.662,216179.7619,592798.4835,281797.1412,384979.7406,166311.3399,540642.6033,151740.0634,531614.0058,162286.2739,491329.0119,146917.0727,576405.3902,86608.38499,479324.2364,136461.8765,377030.4896,123153.9476,533866.3219,119610.9434,597169.4247,113914.6225,345410.9503,540901.8402,415658.3759,103688.9651,261072.8249,155280.0065,565512.5109,163705.6053,435508.7923,199051.1227,428831.5825,99315.01321,468751.4722,98930.29227,423650.2613,143033.5155,304171.4565,175630.6362,738025.5736,129641.4805,829213.9099,193518.1745,682556.594,142087.2179,911915.6338,169321.1806,662989.8897,272284.1713,612538.8569,13290.07773,11436.48655,10916.35086,
9.406,698.51416,-,3469219.081,Plasmenyl-PE P-16:0_18:2,Plasmenyl-PE,122,11256.98872,11671.45884,484952.943,1721970.208,832919.6889,2234423.91,617319.4307,1745704.754,346709.2056,2700842.219,300119.9693,680752.6092,834203.1747,3163470.801,899596.763,2059496.534,1510430.241,1406190.549,894349.3913,2468086.817,791247.3377,1941862.126,1051450.1,1911191.516,913754.0866,1941472.348,313078.3078,1882668.875,683525.3692,1554027.33,622427.1117,1900218.707,697849.5144,1759156.87,672219.9285,1221450.977,3134384.931,1221152.209,571012.8798,695880.1304,760361.2182,1703333.099,717543.6211,1508906.44,836507.3299,1280789.271,616720.3672,2029801.599,660367.47,1373322.138,655640.6708,1188585.754,795219.4731,2873764.391,854510.7049,3138148.192,720738.1235,3469219.081,665226.1392,3436503.744,794265.4245,2410574.798,1230701.134,2589638.83,13946.6226,12002.37709,11339.64911,
9.419,724.52997,-,5210856.206,Plasmanyl-PE O-36:4,Plasmanyl-PE,123,39144.97305,38272.44469,1220592.266,2893414.679,2219286.461,2579708.467,954541.7301,2008400.51,897054.8219,3300045.991,592181.044,1340349.008,1769845.185,4521245.484,1324553.186,2654827.504,2109964.612,2071287.783,1369248.649,3857751.858,1281418.378,2795709.885,2410493.933,3287940.326,2247851.58,3061251.29,446700.2748,3300911.182,1386485.723,2500394.809,1381305.925,2494652.031,1451090.66,3015628.74,1221959.088,1524303.149,3959113.844,2129918.431,964300.9656,750849.329,1421512.825,2428683.986,1655820.779,1698959.912,1847501.079,2214698.994,929299.4246,3478930.164,1185449.378,1898629.177,1245822.067,2188778.246,1571606.949,4057162.393,1481014.472,4879490.809,1394544.469,5210856.206,1232073.067,3894549.389,1115926.444,3550052.309,1752599.408,3735745.305,93124.40543,34681.77405,30864.17531,
9.431,431.38971,-,2021984.896,,,29,9058.205276,9391.718574,17969.6629,261222.8934,31106.90298,427207.8512,33526.53058,408285.5849,20257.35225,1210874.637,9626.028472,33765.76279,31414.06293,776479.0554,43966.60134,414889.7223,156956.111,224291.9128,20479.76215,445956.9157,18446.53952,626852.2793,29863.53476,1268686.892,30000.81337,2021984.896,21243.28543,970213.8868,21628.25202,677598.6364,17469.72167,1432733.955,34069.23713,912640.2727,24285.1638,287956.7155,509820.3361,600553.8982,23852.11883,189430.1318,23597.05737,910534.1765,19249.92007,345073.9663,23791.84667,485363.5735,25560.81702,403432.3689,15804.32411,694699.3468,24826.76969,376936.0061,18959.00932,446289.3153,33494.84303,681892.6844,18913.54409,524985.2897,29616.80654,762424.8416,29461.84275,893386.5035,30629.15138,593433.3599,11222.48352,9477.959803,9328.069332,
9.431,815.28027,+,828910.9319,,,32,41722.22502,15383.73085,459794.6271,708236.8528,678841.3491,545924.4036,571031.8264,588147.0201,336903.6183,828910.9319,203349.7011,410097.3715,629285.0484,556824.7653,620841.9607,485785.847,272589.2496,412950.8688,596081.215,418078.1285,268182.4841,574296.5698,621986.8508,692948.1401,578806.3353,364744.0642,173907.8465,352962.8249,611660.375,666018.3664,482600.0818,389526.2183,379247.9738,441404.9761,95164.57948,55955.93892,112583.6251,93369.85822,64205.79358,64595.85977,70598.49666,86227.68368,74332.44149,63118.83496,100297.3625,101911.1312,76002.37741,141365.1492,48996.25172,59470.45691,177641.8001,57488.48352,86808.82294,78979.18202,106220.5888,95095.97891,71640.87709,66898.59717,79132.79161,93482.68358,95221.26989,68518.19684,88806.50078,71338.3458,20289.64127,8885.62539,9072.874372,
9.44,774.25287,+,4974997.766,,,61,239374.6068,52286.51139,3090885.779,4359387.628,4041031.188,3631869.952,4115166.693,3454263.522,2235647.336,4605083.554,1629376.981,3094871.609,4156626.577,3195367.569,3960142.889,3337277.914,1841213.412,2969283.501,3927403.555,2564128.29,2359593.365,3352245.139,4605411.182,4974997.766,4247564.603,2944390.076,1853690.061,2930351.574,4010206.525,3918176.671,3401301.503,2523355.836,2696041.369,2693255.456,699271.0234,472923.6298,888421.0575,480272.234,438166.7995,396155.6353,386132.2561,483706.0023,494084.6005,573448.1622,621897.0284,549384.2696,452699.1422,794374.1912,464748.9546,464193.1981,901887.8391,373902.7686,522466.3489,500779.8092,381613.2028,542274.8095,496532.5748,616443.3591,580450.062,507720.3985,305989.8376,347676.9836,614964.0158,541858.0626,124071.2117,43480.58543,43655.73345,
9.451,794.60742,+,7980433.259,Plasmanyl-PC O-38:5,Plasmanyl-PC,62,22639.47609,23703.54078,1624151.375,4070108.255,3589722.183,5247332.2,2863958.157,6191657.847,1101440.879,7690717.56,1344055.025,2840961.114,2869232.046,7455415.504,4363212.804,6761145.267,2908578.772,4042436.237,3046599.703,5219966.549,3177984.569,7101891.749,3168062.48,5957055.257,3546365.903,5618712.825,1897213.472,6362383.244,3105278.49,4305630.232,2222286.099,5334006.932,2569957.081,7659597.315,2212839.487,3313908.763,5254994.895,4602068.914,2944179.652,2915989.785,2560692.475,5156206.645,3513342.509,5507922.022,3258470.71,5939875.558,1746290.418,3974734.27,2000277.213,3787994.81,2824247.171,3835411.458,2785831.765,6409258.121,3210709.984,7174995.78,2761090.35,7973798.989,4200646.46,7980433.259,3550784.99,5988867.67,5172276.65,6709858.941,105126.3594,13691.13811,14648.09033,
9.457,748.52972,-,5339708.2,Plasmenyl-PE P-18:0_20:5,Plasmenyl-PE,123,10947.61706,11020.70786,1101300.129,2972156.286,2288842.343,3215507.291,1625725.679,3445952.482,958539.0407,5339708.2,730076.8253,1540959.434,2037286.492,4870618.439,2224294.897,3655696.538,2320548.274,2290157.884,1673951.399,3571240.85,1633329.59,3032644.125,1817623.241,3193035.916,1821581.632,3079683.569,760467.0552,3078305.793,1621006.137,2694124.606,1197622.846,3231671.326,1559385.135,3784412.197,1564421.538,2497784.381,5102430.327,2949541.047,1490606.86,1831953.188,1703222.453,3076198.163,1592076.116,2597878.902,2113462.65,3448330.015,1291785.266,3109910.092,894004.464,2344846.109,1142905.417,2278561.499,1525225.425,4338723.728,2015430.757,4631299.583,1610736.462,4239661.64,2051388.623,5234383.562,1551752.575,3795708.544,2254666.674,3748408.871,13710.28228,11550.48136,11367.81471,
9.457,846.63873,+,1054487.476,,,29,15677.97814,10903.87221,99557.65066,457061.2223,189636.0629,543511.4994,130376.8576,873655.3031,99860.30462,968831.6489,137846.6208,151878.1072,253637.8413,715424.7378,227024.0772,628616.1658,211847.8657,393754.2199,148257.0625,626780.8739,128695.9435,715323.2781,192864.0434,1054487.476,326174.1931,601028.4952,160730.2417,677469.7461,124787.3671,480351.4641,123648.4016,618972.4073,163545.8425,854824.0514,145039.2154,268159.8958,673555.8636,410324.9056,112984.6578,260114.4193,117930.5621,699351.8557,135010.6113,496182.8062,127523.9763,624739.377,139377.3729,560404.4642,74207.45984,316476.3493,120238.6098,347839.678,121192.3021,768597.9426,186904.5618,706569.6292,281086.4036,1021245.756,225168.8549,1029197.493,214620.6972,598278.6777,394994.0299,799986.0796,39940.56606,9481.198378,9806.086097,
9.464,857.60919,-,1256485.263,,,51,11014.40241,11087.93909,579153.6322,838848.8227,1084031.403,1071757.638,914038.6051,949726.93,714014.6427,917340.8084,113347.3449,881832.6059,1061744.489,1201028.788,1165438.265,750711.272,852459.6514,620911.7695,880299.5682,945039.0538,846331.9029,952690.5159,684202.3651,1219225.253,1137778.871,748727.1234,269606.2534,782962.103,1256485.263,872613.4993,747939.9499,844769.8581,858323.0435,865201.3858,741353.6031,657214.2739,1176466.283,832072.375,858982.7439,539757.8198,928298.4916,928544.5466,885957.7807,792568.8734,979996.7324,811903.9796,778943.468,618170.5703,743477.0742,914845.8864,774807.428,780653.8439,679740.8247,1044857.745,757208.5104,876333.7604,429353.4403,1021752.347,1146300.62,1182676.635,957918.5419,878063.231,989333.0967,955832.2744,13793.92112,11620.94445,11437.16346,
