MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
90,0.871,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,656,952,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
98,0.912,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,530,750,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
105,0.947,1,AC 14:1 [M+H]+;,370.296,370.2957,0.8102,753,990,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
114,0.999,1,LysoPI 20:3 [M-H]-;,621.305,621.304,1.6095,10,986,100,LysoPI 20:3 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 305.2486 | 315.0487 | 333.0619 | 
115,1.001,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,25,1000,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
116,1.009,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,912,917,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
124,1.051,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,930,948,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
125,1.053,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,936,958,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
127,1.063,1,LysoPS 22:2 [M-H]-;,576.331,576.3301,1.5616,3,1000,0,,true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 489.2987 | 
128,1.071,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,917,926,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
