MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
94,0.887,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,607,676,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
104,0.941,1,AC 14:1 [M+H]+;,370.295,370.2957,-1.8904,961,981,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
115,1.004,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,783,788,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.016,1,LysoPC 20:5 [M+Ac-H]-;,600.331,600.3301,1.4992,239,515,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
123,1.048,1,LysoPC 20:5 [M+H]+;,542.324,542.3247,-1.2907,807,899,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
124,1.049,1,LysoPC 14:0 [M+H]+;,468.308,468.309,-2.1353,928,940,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
125,1.058,1,LysoPE 22:5 [M-H]-;,526.296,526.2934,4.9402,83,953,100,LysoPE 22:5 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 285.2588 | 329.2486 | 
127,1.067,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,21,378,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
129,1.077,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,863,941,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
131,1.086,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,921,929,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
133,1.095,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,731,761,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
139,1.128,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,904,917,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
159,1.236,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,881,906,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
160,1.238,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,881,889,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
161,1.247,1,LysoPC 22:6 [M+Ac-H]-;,626.347,626.3458,1.9159,58,1000,100,LysoPC 22:6 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 327.233 | 552.3096 | 
163,1.257,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,10,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
164,1.259,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,8,998,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
