MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
84,0.877,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,744,965,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
105,0.996,1,LysoPC 20:5 [M+H]+;,542.324,542.3247,-1.2907,731,735,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
109,1.019,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,76,801,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
117,1.062,1,LysoPC 18:3 [M+H]+;,518.324,518.3247,-1.3505,578,977,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
121,1.081,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,913,938,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
122,1.082,1,LysoPC 22:6 [M+H]+;,568.339,568.3403,-2.2874,651,746,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
123,1.09,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,609,847,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
125,1.1,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,937,947,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
127,1.112,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,766,792,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
138,1.165,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,455,919,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
141,1.187,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,33,724,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
150,1.233,1,LysoPC 16:1 [M+H]+;,494.324,494.3247,-1.4161,567,980,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
153,1.253,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,18,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
157,1.275,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,871,877,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
158,1.277,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,947,955,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
159,1.287,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,692,803,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
