MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
7,0.191,1,SP d16:0 [M+H]+;,274.274,274.2746,-2.1876,23,1000,0,,true,true,LipiDex_HCD_Acetate.msp,226.2529 | 238.2529 | 256.2635 | 
87,0.881,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,860,919,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
92,0.904,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,649,818,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
109,1.002,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,746,751,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
111,1.013,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,114,518,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
114,1.026,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,912,923,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.048,1,LysoPC 14:0 [M+H]+;,468.308,468.309,-2.1353,942,950,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
119,1.056,1,LysoPC 14:0 [M+Ac-H]-;,526.315,526.3145,0.95,11,299,100,LysoPC 14:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 227.2017 | 241.0721 | 452.2783 | 
122,1.067,1,LysoPC 16:1 [M+H]+;,494.326,494.3247,2.6299,924,933,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
123,1.075,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,699,746,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
125,1.084,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,898,917,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
126,1.085,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,784,915,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
