MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
86,0.866,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,582,925,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
87,0.875,1,AC 12:0 [M+H]+;,344.28,344.2801,-0.2905,119,919,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 183.1743 | 285.206 | 
99,0.938,1,AC 14:1 [M+H]+;,370.296,370.2957,0.8102,973,985,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
111,1.005,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,833,837,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
113,1.015,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,352,455,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
119,1.049,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,931,945,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
121,1.059,1,LysoPE 16:0 [M-H]-;,452.279,452.2777,2.8743,997,998,100,LysoPE 16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 255.233 | 
123,1.069,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,920,925,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
124,1.07,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,914,923,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
125,1.078,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,655,883,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
127,1.086,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,939,946,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
128,1.088,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,690,750,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
129,1.096,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,745,755,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
