MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
77,0.864,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,624,987,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
81,0.885,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,726,788,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
95,0.962,1,AC 14:1 [M+H]+;,370.295,370.2957,-1.8904,9,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
102,1.003,1,LysoPC 20:5 [M+H]+;,542.324,542.3247,-1.2907,780,783,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
104,1.013,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,291,429,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
111,1.049,1,LysoPC 18:3 [M+H]+;,518.324,518.3247,-1.3505,698,735,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
114,1.067,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,315,960,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
115,1.068,1,LysoPC 16:1 [M+H]+;,494.324,494.3247,-1.4161,923,931,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
117,1.078,1,LysoPC 22:6 [M+Ac-H]-;,626.347,626.3458,1.9159,148,510,100,LysoPC 22:6 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 327.233 | 552.3096 | 
118,1.085,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,900,910,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
120,1.095,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,604,807,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
122,1.105,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,930,938,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
124,1.117,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,676,680,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
130,1.148,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,836,903,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
134,1.169,1,LysoPC 18:1 [M+H]+;,522.357,522.356,1.9144,749,756,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
