MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
87,0.873,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,797,936,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
95,0.915,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,84,851,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
110,0.994,1,LysoPC 20:5 [M+H]+;,542.324,542.3247,-1.2907,732,735,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
112,1.005,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,21,426,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
121,1.058,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,884,994,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
122,1.059,1,LysoPC 18:3 [M+H]+;,518.324,518.3247,-1.3505,688,967,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
124,1.069,1,LysoPI 18:1 [M-H]-;,597.306,597.304,3.3484,11,998,100,LysoPI 18:1 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 281.2486 | 315.0487 | 333.0597 | 
125,1.077,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,907,928,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
126,1.078,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,864,909,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
127,1.086,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,597,889,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
129,1.096,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,938,947,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
131,1.108,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,674,717,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
146,1.185,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,82,776,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
149,1.208,1,LysoPC 16:1 [M+H]+;,494.325,494.3247,0.6069,786,921,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
153,1.23,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,754,785,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
157,1.251,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,13,997,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
161,1.273,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,923,934,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
162,1.275,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,941,954,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
163,1.286,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,875,914,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
167,1.306,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,500,767,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
176,1.349,1,LysoPE 18:2 [M-H]-;,476.279,476.2777,2.7295,751,1000,100,LysoPE 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 235.2431 | 279.233 | 
177,1.359,1,LysoPC 15:0 [M+H]+;,482.324,482.3247,-1.4513,904,959,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
181,1.381,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,14,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
189,1.421,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,938,949,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
190,1.423,1,LysoPC 20:3 [M+H]+;,546.357,546.356,1.8303,812,880,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
193,1.444,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,7,994,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
196,1.458,1,LysoPC 20:3 [M+Ac-H]-;,604.363,604.3614,2.6474,24,1000,100,LysoPC 20:3 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 305.2486 | 530.3252 | 
197,1.466,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,861,867,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
198,1.468,1,LysoPC 22:5 [M+H]+;,570.356,570.356,0.0,214,907,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
199,1.477,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,45,1000,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
201,1.487,1,LysoPC 18:1 [M+H]+;,522.355,522.356,-1.9144,802,909,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
203,1.497,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,794,820,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
213,1.552,1,LysoPC 22:6 [M+H]+;,568.338,568.3403,-4.0469,5,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
216,1.564,1,LysoPE 16:0 [M-H]-;,452.279,452.2777,2.8743,901,1000,100,LysoPE 16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 255.233 | 
217,1.572,1,LysoPC 20:4 [M+H]+;,544.338,544.3403,-4.2253,40,327,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
225,1.614,1,LysoPC 20:3 [M+H]+;,546.355,546.356,-1.8303,935,951,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
230,1.638,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,12,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
233,1.656,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,942,948,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
235,1.667,1,LysoPC 18:1 [M+Ac-H]-;,580.363,580.3614,2.7569,848,863,100,LysoPC 18:1 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 281.2486 | 506.3252 | 
237,1.678,1,LysoPC 18:1 [M+H]+;,522.356,522.356,0.0,905,913,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
239,1.689,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,689,794,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
242,1.701,1,LysoPC 17:0 [M+H]+;,510.356,510.356,0.0,578,782,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
248,1.736,1,LysoPE 18:1 [M-H]-;,478.294,478.2934,1.2545,413,1000,100,LysoPE 18:1 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,152.9958 | 281.2486 | 
261,1.811,1,LysoPC 18:1 [M+H]+;,522.356,522.356,0.0,747,981,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
262,1.813,1,LysoPC 20:2 [M+H]+;,548.37,548.3716,-2.9177,658,917,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
265,1.833,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,872,940,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
270,1.859,1,AC 18:1 [M+H]+;,426.358,426.3583,-0.7036,90,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 265.2526 | 367.2843 | 
271,1.871,1,LysoPC 18:1 [M+Ac-H]-;,580.363,580.3614,2.7569,134,825,100,LysoPC 18:1 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 281.2486 | 506.3252 | 
272,1.873,1,LysoPC 17:0 [M+Ac-H]-;,568.363,568.3614,2.8151,167,1000,100,LysoPC 17:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 269.2486 | 494.3252 | 
274,1.884,1,LysoPC 17:0 [M+H]+;,510.356,510.356,0.0,910,927,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
284,1.947,1,LysoPC 20:2 [M+Ac-H]-;,606.378,606.3771,1.4842,15,1000,100,LysoPC 20:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 307.2643 | 532.3409 | 
286,1.958,1,LysoPC 20:4 [M+H]+;,544.338,544.3403,-4.2253,3,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
292,2.0,1,LysoPC 20:2 [M+H]+;,548.371,548.3716,-1.0941,838,946,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
293,2.002,1,LysoPC 18:1 [M+H]+;,522.356,522.356,0.0,520,915,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
295,2.024,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,505,955,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
298,2.04,1,CerP d15:0_10:0 [M-H]-;,492.347,492.3454,3.2498,3,1000,0,,false,true,LipiDex_HCD_Acetate.msp,64.9798 | 78.9591 | 
301,2.061,1,LysoPC 17:0 [M+Ac-H]-;,568.362,568.3614,1.0557,63,698,100,LysoPC 17:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 269.2486 | 494.3252 | 
303,2.073,1,LysoPC 17:0 [M+H]+;,510.356,510.356,0.0,917,942,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
316,2.164,1,LysoPC 18:0 [M+H]+;,524.372,524.3716,0.7628,570,991,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
319,2.177,1,LysoPC 18:0 [M+Ac-H]-;,582.379,582.3771,3.2625,57,1000,100,LysoPC 18:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 283.2643 | 508.3409 | 
324,2.215,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,270,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
335,2.296,1,LysoPE 18:0 [M-H]-;,480.311,480.309,4.164,171,1000,100,LysoPE 18:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 283.2643 | 
337,2.307,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,5,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
342,2.351,1,LysoPC 18:0 [M+H]+;,524.372,524.3716,0.7628,735,738,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
348,2.387,1,LysoPC 18:0 [M+Ac-H]-;,582.379,582.3771,3.2625,934,988,100,LysoPC 18:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 283.2643 | 508.3409 | 
351,2.4,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,77,907,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
