MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
80,0.872,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,854,936,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
87,0.912,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,126,835,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
98,0.97,1,AC 14:1 [M+H]+;,370.295,370.2957,-1.8904,2,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
101,0.99,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,732,735,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
103,1.0,1,LysoPI 20:3 [M-H]-;,621.306,621.304,3.219,5,1000,100,LysoPI 20:3 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 305.2486 | 315.0487 | 333.0619 | 
113,1.055,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,872,974,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
114,1.056,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,757,961,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
115,1.065,1,LysoPI 18:1 [M-H]-;,597.305,597.304,1.6742,413,805,100,LysoPI 18:1 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 281.2486 | 315.0487 | 333.0597 | 
117,1.074,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,926,936,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.075,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,908,920,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
