MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
80,0.884,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,867,907,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
81,0.885,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,766,829,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
101,0.993,1,LysoPI 20:3 [M-H]-;,621.305,621.304,1.6095,190,888,100,LysoPI 20:3 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 305.2486 | 315.0487 | 333.0619 | 
102,1.001,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,739,743,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
104,1.012,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,400,570,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
110,1.045,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,932,940,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
114,1.065,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,767,977,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
116,1.074,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,914,996,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
121,1.096,1,LysoPC 16:0 [M+Ac-H]-;,554.348,554.3458,3.9686,863,892,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
122,1.105,1,LysoPC 16:0 [M+H]+;,496.339,496.3403,-2.6192,936,953,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
130,1.149,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,864,935,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
138,1.193,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,87,668,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
139,1.195,1,LysoPC 16:1 [M+H]+;,494.325,494.3247,0.6069,722,947,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
146,1.238,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,35,299,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
152,1.271,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,894,908,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
154,1.28,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,872,878,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
155,1.281,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,924,934,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
156,1.292,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,769,859,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
