MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
88,0.91,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,476,936,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
94,0.943,1,AC 14:1 [M+H]+;,370.295,370.2957,-1.8904,906,991,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
106,1.006,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,890,896,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
115,1.052,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,911,957,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.069,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,932,940,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
119,1.07,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,934,942,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
120,1.078,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,334,716,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
121,1.08,1,LysoPC 22:6 [M+Ac-H]-;,626.347,626.3458,1.9159,25,435,100,LysoPC 22:6 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 327.233 | 552.3096 | 
122,1.088,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,931,942,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
123,1.089,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,770,919,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
124,1.098,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,643,725,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
126,1.109,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,15,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
151,1.24,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,21,578,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
154,1.26,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,933,943,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
156,1.271,1,LysoPC 22:6 [M+Ac-H]-;,626.347,626.3458,1.9159,26,357,100,LysoPC 22:6 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 327.233 | 552.3096 | 
157,1.273,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,344,978,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
158,1.281,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,920,930,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
159,1.283,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,912,919,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
