MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
8,0.193,1,SP d16:0 [M+H]+;,274.274,274.2746,-2.1876,25,1000,0,,true,true,LipiDex_HCD_Acetate.msp,226.2529 | 238.2529 | 256.2635 | 
89,0.867,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,745,956,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
96,0.907,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,833,876,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
113,0.997,1,LysoPI 20:3 [M-H]-;,621.306,621.304,3.219,25,840,100,LysoPI 20:3 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 305.2486 | 315.0487 | 333.0619 | 
114,1.006,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,823,827,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
117,1.019,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,326,355,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
123,1.053,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,922,950,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
126,1.07,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,923,929,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
127,1.072,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,224,965,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
128,1.08,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,649,768,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
130,1.088,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,926,936,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
136,1.122,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,776,785,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
138,1.132,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,880,932,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
142,1.153,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,825,871,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
150,1.198,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,97,762,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
158,1.243,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,14,998,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
159,1.245,1,LysoPC 16:1 [M+H]+;,494.324,494.3247,-1.4161,637,749,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
162,1.266,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,867,873,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
163,1.267,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,921,934,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
164,1.278,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,830,872,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
