MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
90,0.868,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,694,956,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
97,0.906,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,750,849,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
113,0.991,1,LysoPI 20:3 [M-H]-;,621.305,621.304,1.6095,184,770,100,LysoPI 20:3 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 305.2486 | 315.0487 | 333.0619 | 
115,1.001,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,799,803,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.013,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,394,521,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
119,1.023,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,941,951,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
127,1.064,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,24,690,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
128,1.066,1,LysoPC 16:1 [M+H]+;,494.324,494.3247,-1.4161,927,938,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
129,1.073,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,701,772,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
131,1.082,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,884,923,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
