MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
83,0.865,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,502,904,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
91,0.908,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,16,962,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
96,0.939,1,AC 14:1 [M+H]+;,370.296,370.2957,0.8102,973,979,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
108,1.004,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,850,857,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
110,1.015,1,LysoPC 20:5 [M+Ac-H]-;,600.331,600.3301,1.4992,197,379,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
116,1.049,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,939,949,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
117,1.051,1,LysoPC 18:3 [M+H]+;,518.324,518.3247,-1.3505,898,962,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.059,1,LysoPE 16:0 [M-H]-;,452.279,452.2777,2.8743,988,1000,100,LysoPE 16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 255.233 | 
120,1.068,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,912,922,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
121,1.069,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,910,918,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
122,1.077,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,728,873,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
124,1.086,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,881,934,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
125,1.088,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,932,939,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
126,1.096,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,616,652,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
133,1.132,1,LysoPG 20:2 [M-H]-;,535.295,535.3036,-16.0656,18,1000,100,LysoPG 20:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,152.9958 | 307.2643 | 
144,1.197,1,LysoPC 18:1 [M+H]+;,522.357,522.356,1.9144,451,770,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
145,1.198,1,LysoPC 20:5 [M+H]+;,542.323,542.3247,-3.1347,84,974,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
149,1.223,1,LysoPC 16:1 [M+H]+;,494.325,494.3247,0.6069,642,978,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
152,1.242,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,14,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
155,1.256,1,LysoPC 20:4 [M+Ac-H]-;,602.348,602.3458,3.6524,15,1000,100,LysoPC 20:4 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 303.233 | 528.3096 | 
156,1.266,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,932,941,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
157,1.268,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,925,937,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
158,1.278,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,679,866,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
160,1.288,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,912,924,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
162,1.299,1,LysoPC 16:0 [M+Ac-H]-;,554.348,554.3458,3.9686,219,850,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
168,1.331,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,933,950,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
176,1.375,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,942,959,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
180,1.396,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,867,902,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
188,1.439,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,7,997,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
191,1.455,1,LysoPC 20:3 [M+Ac-H]-;,604.363,604.3614,2.6474,9,1000,100,LysoPC 20:3 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 305.2486 | 530.3252 | 
192,1.463,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,865,876,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
193,1.465,1,LysoPC 22:5 [M+H]+;,570.356,570.356,0.0,474,898,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
197,1.486,1,AC 16:0 [M+H]+;,400.342,400.3427,-1.7485,490,997,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 239.2369 | 341.2686 | 
198,1.494,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,820,865,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
201,1.506,1,LysoPC 22:6 [M+H]+;,568.338,568.3403,-4.0469,2,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
202,1.515,1,LysoPE 16:0 [M-H]-;,452.279,452.2777,2.8743,407,1000,100,LysoPE 16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 255.233 | 
204,1.526,1,LysoPC 20:3 [M+H]+;,546.355,546.356,-1.8303,935,951,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
205,1.528,1,LysoPC 20:4 [M+H]+;,544.338,544.3403,-4.2253,65,649,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
216,1.59,1,LysoPC 18:1 [M+H]+;,522.355,522.356,-1.9144,894,901,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
225,1.635,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,18,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
228,1.653,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,927,932,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
230,1.664,1,LysoPC 18:1 [M+Ac-H]-;,580.363,580.3614,2.7569,312,884,100,LysoPC 18:1 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 281.2486 | 506.3252 | 
232,1.674,1,AC 16:0 [M+H]+;,400.342,400.3427,-1.7485,940,986,100,AC 16:0 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 239.2369 | 341.2686 | 
234,1.685,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,505,717,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
237,1.698,1,AC 18:1 [M+H]+;,426.358,426.3583,-0.7036,411,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 265.2526 | 367.2843 | 
240,1.721,1,LysoPC 20:4 [M+H]+;,544.338,544.3403,-4.2253,13,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
245,1.745,1,LysoPC 17:0 [M+H]+;,510.355,510.356,-1.9594,512,823,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
252,1.789,1,LysoPC 18:1 [M+H]+;,522.356,522.356,0.0,942,954,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
260,1.833,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,863,965,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
261,1.835,1,LysoPC 20:2 [M+H]+;,548.37,548.3716,-2.9177,505,905,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
266,1.871,1,LysoPC 18:1 [M+Ac-H]-;,580.363,580.3614,2.7569,30,547,100,LysoPC 18:1 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 281.2486 | 506.3252 | 
269,1.884,1,AC 18:1 [M+H]+;,426.358,426.3583,-0.7036,766,993,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 265.2526 | 367.2843 | 
276,1.929,1,LysoPC 17:0 [M+H]+;,510.356,510.356,0.0,936,946,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
282,1.973,1,LysoPC 18:1 [M+H]+;,522.356,522.356,0.0,724,927,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
288,2.007,1,LysoPC 17:0 [M+Ac-H]-;,568.363,568.3614,2.8151,13,272,100,LysoPC 17:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 269.2486 | 494.3252 | 
290,2.021,1,LysoPC 20:2 [M+H]+;,548.371,548.3716,-1.0941,813,985,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
291,2.023,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,347,948,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
304,2.114,1,LysoPC 17:0 [M+H]+;,510.356,510.356,0.0,868,971,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
313,2.163,1,LysoPC 18:0 [M+H]+;,524.372,524.3716,0.7628,728,736,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
315,2.174,1,LysoPC 18:0 [M+Ac-H]-;,582.378,582.3771,1.5454,107,1000,100,LysoPC 18:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 283.2643 | 508.3409 | 
320,2.212,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,168,923,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
334,2.313,1,LysoPE 18:0 [M-H]-;,480.31,480.309,2.082,81,1000,100,LysoPE 18:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 283.2643 | 
339,2.348,1,LysoPC 18:0 [M+H]+;,524.372,524.3716,0.7628,732,735,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
346,2.387,1,LysoPC 18:0 [M+Ac-H]-;,582.379,582.3771,3.2625,301,984,100,LysoPC 18:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 283.2643 | 508.3409 | 
348,2.398,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,17,952,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
365,2.498,1,LysoPE 18:0 [M-H]-;,480.31,480.309,2.082,959,1000,100,LysoPE 18:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 283.2643 | 
371,2.53,1,LysoPC 18:0 [M+H]+;,524.372,524.3716,0.7628,943,954,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
376,2.569,1,LysoPC 20:3 [M+H]+;,546.353,546.356,-5.4909,17,998,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
378,2.58,1,LysoPC 18:0 [M+Ac-H]-;,582.379,582.3771,3.2625,866,875,100,LysoPC 18:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 283.2643 | 508.3409 | 
401,2.703,1,AC 18:0 [M+H]+;,428.374,428.374,0.0,44,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 267.2682 | 369.2999 | 
404,2.724,1,LysoPC 18:0 [M+H]+;,524.372,524.3716,0.7628,927,936,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
407,2.745,1,LysoPC 20:3 [M+H]+;,546.353,546.356,-5.4909,19,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
410,2.769,1,LysoPC 20:1 [M+H]+;,550.387,550.3873,-0.5451,99,843,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
412,2.783,1,LysoPC 18:0 [M+Ac-H]-;,582.378,582.3771,1.5454,53,652,100,LysoPC 18:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 283.2643 | 508.3409 | 
416,2.814,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,8,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
424,2.895,1,AC 18:0 [M+H]+;,428.374,428.374,0.0,48,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 267.2682 | 369.2999 | 
428,2.918,1,LysoPC 18:0 [M+H]+;,524.372,524.3716,0.7628,852,945,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
435,2.965,1,LysoPC 20:1 [M+H]+;,550.387,550.3873,-0.5451,13,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
451,3.111,1,LysoPC 18:0 [M+H]+;,524.372,524.3716,0.7628,243,914,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
453,3.132,1,LysoPC 19:0 [M+H]+;,538.387,538.3873,-0.5572,39,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
464,3.236,1,LysoPC 16:0 [M+H]+;,496.341,496.3403,1.4103,3,997,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
