MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
88,0.887,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,877,920,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
92,0.909,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,723,812,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
99,0.944,1,AC 14:1 [M+H]+;,370.296,370.2957,0.8102,954,984,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
110,1.008,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,892,897,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
116,1.042,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,305,527,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
118,1.052,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,931,963,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
119,1.053,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,712,967,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
121,1.063,1,LysoPE 22:5 [M-H]-;,526.296,526.2934,4.9402,12,1000,100,LysoPE 22:5 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 285.2588 | 329.2486 | 
122,1.071,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,928,935,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
123,1.072,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,909,919,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
124,1.08,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,272,802,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
126,1.089,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,903,947,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
127,1.09,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,768,922,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
128,1.099,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,813,849,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
146,1.199,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,72,495,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
154,1.243,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,15,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
155,1.244,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,758,812,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
158,1.265,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,927,935,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
160,1.277,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,635,760,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
162,1.287,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,923,933,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
163,1.288,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,904,913,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
164,1.297,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,686,822,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
169,1.32,1,LysoPC 20:4 [M+Ac-H]-;,602.348,602.3458,3.6524,98,387,100,LysoPC 20:4 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 303.233 | 528.3096 | 
174,1.35,1,LysoPC 15:0 [M+H]+;,482.325,482.3247,0.622,924,960,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
