MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
89,0.868,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,601,976,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
96,0.908,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,785,824,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
106,0.964,1,AC 14:1 [M+H]+;,370.295,370.2957,-1.8904,97,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
114,1.007,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,816,820,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
120,1.041,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,319,629,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
122,1.051,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,930,940,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
126,1.071,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,911,919,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
127,1.072,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,272,934,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
128,1.08,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,512,821,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
130,1.089,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,946,954,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
132,1.099,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,672,681,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
138,1.132,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,920,924,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
150,1.197,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,39,592,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
158,1.242,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,13,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
159,1.244,1,LysoPC 16:1 [M+H]+;,494.325,494.3247,0.6069,67,402,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
161,1.255,1,LysoPC 22:6 [M+Ac-H]-;,626.348,626.3458,3.5124,19,1000,100,LysoPC 22:6 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 327.233 | 552.3096 | 
162,1.264,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,885,890,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
164,1.277,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,767,794,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
166,1.286,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,922,932,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
168,1.297,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,546,645,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
174,1.327,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,945,954,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
176,1.338,1,LysoPC 20:4 [M+Ac-H]-;,602.347,602.3458,1.9922,144,806,100,LysoPC 20:4 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 303.233 | 528.3096 | 
180,1.361,1,LysoPE 18:2 [M-H]-;,476.279,476.2777,2.7295,842,1000,100,LysoPE 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 235.2431 | 279.233 | 
186,1.391,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,16,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
191,1.414,1,LysoPC 22:5 [M+H]+;,570.355,570.356,-1.7533,674,948,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
194,1.434,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,9,992,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
195,1.436,1,LysoPC 20:3 [M+H]+;,546.355,546.356,-1.8303,829,869,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
198,1.457,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,940,950,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
200,1.468,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,40,1000,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
