MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
94,0.876,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,867,923,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
102,0.917,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,72,886,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
108,0.948,1,AC 14:1 [M+H]+;,370.295,370.2957,-1.8904,749,986,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
117,0.994,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,734,736,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.003,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,141,1000,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
120,1.014,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,615,773,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
128,1.057,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,896,969,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
130,1.066,1,LysoPE 16:0 [M-H]-;,452.279,452.2777,2.8743,997,997,100,LysoPE 16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 255.233 | 
132,1.076,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,898,909,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
133,1.077,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,914,929,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
134,1.084,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,368,627,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
136,1.095,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,923,937,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
