MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
12,0.249,1,SP d16:0 [M+H]+;,274.274,274.2746,-2.1876,51,1000,0,,true,true,LipiDex_HCD_Acetate.msp,226.2529 | 238.2529 | 256.2635 | 
18,0.444,1,SP d16:0 [M+H]+;,274.274,274.2746,-2.1876,20,1000,0,,true,true,LipiDex_HCD_Acetate.msp,226.2529 | 238.2529 | 256.2635 | 
89,0.867,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,862,906,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
92,0.879,1,AC 12:0 [M+H]+;,344.28,344.2801,-0.2905,68,815,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 183.1743 | 285.206 | 
100,0.92,1,AC 13:0 [M+H]+;,358.295,358.2957,-1.9537,554,983,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 197.19 | 299.2217 | 
103,0.94,1,AC 14:1 [M+H]+;,370.295,370.2957,-1.8904,973,983,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
115,1.003,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,872,877,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.015,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,460,518,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
124,1.049,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,952,964,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
125,1.057,1,LysoPE 16:0 [M-H]-;,452.279,452.2777,2.8743,996,997,100,LysoPE 16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 255.233 | 
127,1.066,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,924,931,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
128,1.068,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,911,921,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
129,1.075,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,620,753,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
131,1.084,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,936,945,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
132,1.085,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,676,745,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
133,1.093,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,815,841,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
135,1.104,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,15,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
