MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
90,0.875,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,810,937,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
97,0.915,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,126,786,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
111,0.992,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,733,736,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
115,1.014,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,332,874,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.028,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,383,477,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
123,1.057,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,798,956,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
125,1.066,1,LysoPI 18:1 [M-H]-;,597.305,597.304,1.6742,282,738,100,LysoPI 18:1 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 281.2486 | 315.0487 | 333.0619 | 
127,1.076,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,908,922,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
128,1.077,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,871,938,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
129,1.085,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,363,795,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
131,1.095,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,917,930,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
133,1.107,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,730,777,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
136,1.119,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,785,931,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
148,1.184,1,LysoPC 20:5 [M+H]+;,542.323,542.3247,-3.1347,195,980,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
156,1.229,1,LysoPC 16:1 [M+H]+;,494.324,494.3247,-1.4161,876,951,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
159,1.248,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,34,336,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
163,1.27,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,880,886,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
164,1.272,1,LysoPC 22:6 [M+H]+;,568.341,568.3403,1.2317,929,940,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
165,1.283,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,704,726,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
167,1.292,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,920,928,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
169,1.303,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,657,873,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
171,1.313,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,931,940,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
173,1.323,1,LysoPC 20:4 [M+Ac-H]-;,602.348,602.3458,3.6524,178,551,100,LysoPC 20:4 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 303.233 | 528.3096 | 
181,1.367,1,LysoPE 18:2 [M-H]-;,476.279,476.2777,2.7295,929,1000,100,LysoPE 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 235.2431 | 279.233 | 
