MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
83,0.887,1,AC 12:0 [M+H]+;,344.28,344.2801,-0.2905,28,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 183.1743 | 285.206 | 
84,0.896,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,857,899,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
91,0.932,1,AC 14:1 [M+H]+;,370.296,370.2957,0.8102,974,983,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
106,1.018,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,935,948,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
112,1.051,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,34,439,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
114,1.061,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,798,990,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
115,1.063,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,69,705,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.08,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,891,917,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
119,1.082,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,903,947,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
120,1.091,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,147,720,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
122,1.102,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,921,962,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
124,1.114,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,675,740,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
127,1.126,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,448,895,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
142,1.219,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,41,775,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
146,1.24,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,16,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
150,1.264,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,920,933,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
154,1.288,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,931,952,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
156,1.298,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,449,782,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
158,1.309,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,931,939,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
160,1.32,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,551,941,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
174,1.395,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,16,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
178,1.416,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,13,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
179,1.418,1,LysoPC 22:5 [M+H]+;,570.355,570.356,-1.7533,707,930,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
183,1.44,1,LysoPC 20:3 [M+H]+;,546.355,546.356,-1.8303,842,886,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
186,1.461,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,950,961,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
190,1.482,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,871,877,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
192,1.492,1,LysoPC 18:1 [M+Ac-H]-;,580.363,580.3614,2.7569,61,540,100,LysoPC 18:1 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 281.2486 | 506.3252 | 
193,1.494,1,LysoPE 16:0 [M-H]-;,452.279,452.2777,2.8743,437,1000,100,LysoPE 16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 255.233 | 
194,1.502,1,AC 16:0 [M+H]+;,400.342,400.3427,-1.7485,695,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 239.2369 | 341.2686 | 
196,1.513,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,802,808,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
202,1.547,1,LysoPC 20:4 [M+H]+;,544.337,544.3403,-6.0624,60,499,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
205,1.559,1,LysoPC 20:3 [M+Ac-H]-;,604.363,604.3614,2.6474,56,1000,100,LysoPC 20:3 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 305.2486 | 530.3252 | 
214,1.609,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,15,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
218,1.63,1,LysoPC 20:3 [M+H]+;,546.355,546.356,-1.8303,614,929,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
223,1.652,1,LysoPC 18:1 [M+H]+;,522.356,522.356,0.0,873,882,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
226,1.67,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,937,948,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
228,1.681,1,LysoPC 18:1 [M+Ac-H]-;,580.363,580.3614,2.7569,801,857,100,LysoPC 18:1 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 281.2486 | 506.3252 | 
230,1.693,1,AC 16:0 [M+H]+;,400.342,400.3427,-1.7485,962,981,100,AC 16:0 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 239.2369 | 341.2686 | 
231,1.694,1,AC 18:1 [M+H]+;,426.358,426.3583,-0.7036,618,997,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 265.2526 | 367.2843 | 
232,1.707,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,493,687,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
238,1.739,1,LysoPC 20:4 [M+H]+;,544.338,544.3403,-4.2253,14,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
242,1.763,1,LysoPC 17:0 [M+H]+;,510.356,510.356,0.0,749,803,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
246,1.787,1,LysoPC 18:3 [M+H]+;,518.323,518.3247,-3.2798,7,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
254,1.83,1,LysoPC 18:1 [M+H]+;,522.356,522.356,0.0,942,952,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
