MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
89,0.868,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,718,917,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
96,0.908,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,442,877,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
107,0.964,1,AC 14:1 [M+H]+;,370.296,370.2957,0.8102,8,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
113,0.995,1,LysoPI 20:3 [M-H]-;,621.305,621.304,1.6095,24,808,100,LysoPI 20:3 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 305.2486 | 315.0487 | 333.0619 | 
114,1.004,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,889,896,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
120,1.038,1,LysoPC 20:5 [M+Ac-H]-;,600.331,600.3301,1.4992,198,250,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
122,1.048,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,939,950,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
123,1.049,1,LysoPC 18:3 [M+H]+;,518.325,518.3247,0.5788,916,956,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
126,1.067,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,919,928,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
127,1.068,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,928,942,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
128,1.076,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,370,751,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
130,1.084,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,943,953,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
136,1.118,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,748,752,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
138,1.128,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,902,925,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
150,1.192,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,79,665,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
151,1.194,1,LysoPC 16:1 [M+H]+;,494.325,494.3247,0.6069,749,910,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
158,1.236,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,14,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
162,1.256,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,875,880,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
