MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
85,0.877,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,845,893,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
96,0.933,1,AC 14:1 [M+H]+;,370.295,370.2957,-1.8904,948,981,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
107,0.998,1,LysoPC 20:5 [M+H]+;,542.324,542.3247,-1.2907,735,748,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
119,1.064,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,83,948,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
120,1.066,1,LysoPC 18:3 [M+H]+;,518.324,518.3247,-1.3505,25,509,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
121,1.074,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,754,819,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
122,1.076,1,LysoPC 22:6 [M+Ac-H]-;,626.347,626.3458,1.9159,150,471,100,LysoPC 22:6 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 327.233 | 552.3096 | 
123,1.083,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,815,922,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
124,1.085,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,858,925,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
125,1.093,1,LysoPC 16:0 [M+Ac-H]-;,554.349,554.3458,5.7726,673,695,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
127,1.104,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,934,938,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
132,1.129,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,783,895,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
144,1.195,1,LysoPC 20:5 [M+H]+;,542.323,542.3247,-3.1347,22,886,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
152,1.239,1,LysoPC 16:1 [M+H]+;,494.325,494.3247,0.6069,639,943,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
