MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
91,0.868,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,571,870,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
98,0.908,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,186,1000,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
101,0.92,1,AC 13:0 [M+H]+;,358.295,358.2957,-1.9537,574,991,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 197.19 | 299.2217 | 
104,0.941,1,AC 14:1 [M+H]+;,370.296,370.2957,0.8102,970,985,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
116,1.005,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,866,870,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
119,1.017,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,462,594,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
125,1.05,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,933,946,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
126,1.058,1,LysoPE 16:0 [M-H]-;,452.279,452.2777,2.8743,991,997,100,LysoPE 16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 255.233 | 
128,1.068,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,924,932,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
129,1.069,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,916,925,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
130,1.077,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,616,799,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
132,1.085,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,928,940,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
133,1.087,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,877,929,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
134,1.095,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,745,769,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
136,1.106,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,26,279,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
153,1.195,1,LysoPC 20:5 [M+H]+;,542.323,542.3247,-3.1347,176,997,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
160,1.237,1,LysoPC 16:1 [M+H]+;,494.325,494.3247,0.6069,64,363,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
164,1.257,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,889,897,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
165,1.259,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,926,936,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
166,1.268,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,592,956,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
168,1.279,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,930,939,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
169,1.281,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,914,921,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
170,1.291,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,260,644,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
172,1.301,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,9,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
