MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
84,0.87,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,879,986,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
87,0.889,1,LysoPI 22:6 [M-H]-;,643.29,643.2883,2.6427,53,925,100,LysoPI 22:6 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 315.0487 | 327.233 | 333.0619 | 
88,0.891,1,LysoPE 18:2 [M-H]-;,476.279,476.2777,2.7295,14,909,100,LysoPE 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 235.2431 | 279.233 | 
91,0.91,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,794,837,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
94,0.921,1,AC 13:0 [M+H]+;,358.295,358.2957,-1.9537,686,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 197.19 | 299.2217 | 
98,0.942,1,AC 14:1 [M+H]+;,370.296,370.2957,0.8102,972,984,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
108,0.997,1,LysoPI 20:3 [M-H]-;,621.305,621.304,1.6095,354,804,100,LysoPI 20:3 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 305.2486 | 315.0487 | 333.0619 | 
109,1.005,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,805,809,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
111,1.016,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,408,478,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
118,1.05,1,LysoPC 14:0 [M+H]+;,468.308,468.309,-2.1353,931,941,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
124,1.078,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,234,982,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
125,1.086,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,880,937,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
126,1.087,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,664,931,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
127,1.095,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,723,730,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
129,1.105,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,940,954,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
130,1.106,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,18,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
141,1.167,1,LysoPC 20:4 [M+H]+;,544.34,544.3403,-0.5511,927,959,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
153,1.233,1,LysoPC 16:1 [M+H]+;,494.325,494.3247,0.6069,905,930,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
155,1.244,1,LysoPC 20:4 [M+Ac-H]-;,602.348,602.3458,3.6524,106,1000,100,LysoPC 20:4 [M+Ac-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,59.0128 | 78.9579 | 152.9954 | 224.0696 | 242.0807 | 303.233 | 528.3067 | 
161,1.276,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,874,880,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
162,1.277,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,940,950,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
163,1.287,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,876,894,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
164,1.289,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,578,648,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
165,1.297,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,932,940,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
