MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
92,0.874,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,720,892,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_ULCFA.msp,78.9596 | 152.9954 | 171.0065 | 223.0018 | 241.0119 | 303.233 | 315.0487 | 333.0597 | 
99,0.913,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,276,794,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
116,1.001,1,LysoPI 20:3 [M-H]-;,621.305,621.304,1.6095,19,999,100,LysoPI 20:3 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 305.2486 | 315.0487 | 333.0619 | 
117,1.011,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,933,940,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
120,1.023,1,LysoPC 20:5 [M+Ac-H]-;,600.332,600.3301,3.1649,473,494,100,LysoPC 20:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 301.2173 | 526.2939 | 
125,1.053,1,LysoPC 14:0 [M+H]+;,468.308,468.309,-2.1353,930,946,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
126,1.055,1,LysoPC 18:3 [M+H]+;,518.324,518.3247,-1.3505,883,963,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
127,1.063,1,LysoPE 16:0 [M-H]-;,452.279,452.2777,2.8743,995,997,100,LysoPE 16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 255.233 | 
129,1.072,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,916,929,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
130,1.074,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,931,946,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
