,variable,value,dummy
152,FBG,0.038019292128612596,dummy
153,FBG,0.10023031961600605,dummy
154,FBG,0.25331630628219953,dummy
155,FBG,0.12040472350813484,dummy
156,FBG,0.2562547157184698,dummy
157,FBG,0.1988716248218796,dummy
158,FBG,0.14065672359274636,dummy
159,FBG,0.11599317315795106,dummy
160,FBG,0.08470779943890962,dummy
161,FBG,0.11337678417659137,dummy
162,FBG,0.11316658109094631,dummy
163,FBG,0.2005305274438002,dummy
164,FBG,0.1919823784627123,dummy
165,FBG,0.10379955400799983,dummy
166,FBG,0.024958518432984033,dummy
167,FBG,0.6036650648302709,dummy
168,FBG,0.1374085319416155,dummy
169,FBG,0.10889315986811408,dummy
170,FBG,0.09403978441574123,dummy
171,FBG,0.22251309725163756,dummy
172,FBG,0.15077504679593598,dummy
173,FBG,0.24919777585550296,dummy
174,FBG,0.23315694955756586,dummy
175,FBG,0.018357478004363704,dummy
176,FBG,0.11324649718266248,dummy
177,FBG,0.09102674378093438,dummy
178,FBG,0.024928779580699584,dummy
179,FBG,0.4242416547729239,dummy
180,FBG,0.1284653765483662,dummy
181,FBG,0.13962375568931853,dummy
182,FBG,0.3204135749854898,dummy
183,FBG,0.40299162836553454,dummy
184,FBG,0.13246959303746939,dummy
185,FBG,0.16654950856047837,dummy
186,FBG,0.1054918265405682,dummy
187,FBG,0.057849376665420525,dummy
188,FBG,0.07834541625479018,dummy
189,FBG,0.27357142598489287,dummy
190,FBG,0.12755076034123616,dummy
191,FBG,0.1736853504075321,dummy
192,FBG,0.1113190375321722,dummy
193,FBG,0.35388326908182544,dummy
194,FBG,0.02878370330068965,dummy
195,FBG,0.06151066519485651,dummy
196,FBG,0.5424128197074349,dummy
197,FBG,0.24908678197279274,dummy
198,FBG,0.11980863132421958,dummy
199,FBG,0.08011006916127798,dummy
200,FBG,0.1167939250623714,dummy
201,FBG,0.6724646724040267,dummy
202,FBG,0.018813675694107,dummy
203,FBG,0.12040750492909946,dummy
204,FBG,0.1408797802290005,dummy
205,FBG,0.13435193962752504,dummy
206,FBG,0.206113974464033,dummy
207,FBG,0.21179927310085,dummy
208,FBG,0.23149906726999125,dummy
209,FBG,0.07434020576888471,dummy
210,FBG,0.12814715731801465,dummy
211,FBG,0.06616636153067339,dummy
212,FBG,0.10616500809642375,dummy
213,FBG,0.16659860739455543,dummy
214,FBG,0.3261115671984977,dummy
215,FBG,0.1364873866237972,dummy
216,FBG,0.3221361071504978,dummy
217,FBG,0.12125729111693208,dummy
218,FBG,0.17971471950525267,dummy
219,FBG,0.18281822474295928,dummy
220,FBG,0.11504298574090799,dummy
221,FBG,0.16889697252118183,dummy
222,FBG,0.1323122536037211,dummy
223,FBG,0.2208250614506988,dummy
224,FBG,0.19621149721185085,dummy
225,FBG,0.09467910053558477,dummy
226,FBG,0.028874115808898784,dummy
227,FBG,0.08040841653828466,dummy
228,FBG,0.4811575934541174,dummy
229,FBG,0.08594551625018454,dummy
230,FBG,0.17647628022441827,dummy
231,FBG,0.12824039953659647,dummy
232,FBG,0.11831692052836336,dummy
233,FBG,0.6790792357288963,dummy
234,FBG,0.22925315495408394,dummy
235,FBG,0.008613083161476928,dummy
236,FBG,0.07136993889152064,dummy
237,FBG,0.11444992378311707,dummy
238,FBG,0.2249377787832102,dummy
239,FBG,0.1470435113696208,dummy
240,FBG,0.08440681169855159,dummy
241,FBG,0.41543724250368785,dummy
242,FBG,0.13796570013625045,dummy
243,FBG,0.11687964420303565,dummy
244,FBG,0.11693586662229084,dummy
245,FBG,0.16284697350851174,dummy
246,FBG,0.13099685119379165,dummy
247,FBG,0.23413763304929613,dummy
248,FBG,0.11509159597777115,dummy
249,FBG,0.2766210739976576,dummy
250,FBG,0.16482711841149497,dummy
251,FBG,0.1790779112514911,dummy
252,FBG,0.22577022862344628,dummy
253,FBG,0.42388262273256433,dummy
254,FBG,0.05272885794782652,dummy
255,FBG,0.15924023549755528,dummy
256,FBG,0.07430587242141291,dummy
257,FBG,0.14039837071351616,dummy
258,FBG,0.20807828248970114,dummy
259,FBG,0.32838767676970115,dummy
260,FBG,0.02445445895020641,dummy
261,FBG,0.43902058396157595,dummy
262,FBG,0.06938544534105676,dummy
263,FBG,0.17605260887910035,dummy
264,FBG,0.06276792838420152,dummy
265,FBG,0.15510237523603343,dummy
266,FBG,0.27361943728026084,dummy
267,FBG,0.0917758358690234,dummy
268,FBG,0.2312243270578156,dummy
269,FBG,0.11782627618375008,dummy
270,FBG,0.09345379811490216,dummy
271,FBG,0.15734067540861071,dummy
272,FBG,0.1689220072302535,dummy
273,FBG,0.15863530151468744,dummy
274,FBG,0.10992044112841648,dummy
275,FBG,0.3443161840732141,dummy
276,FBG,0.09651995747606439,dummy
277,FBG,0.0915491408725963,dummy
278,FBG,0.3674725032248523,dummy
279,FBG,0.17454602346501746,dummy
280,FBG,0.19665368804602482,dummy
281,FBG,0.4509940590123851,dummy
282,FBG,0.3979387107777869,dummy
283,FBG,0.16103465798445327,dummy
284,FBG,0.08172156805635754,dummy
285,FBG,0.08188372761690944,dummy
286,FBG,0.17154711138741066,dummy
287,FBG,0.22097912435068812,dummy
288,FBG,0.2127548556926241,dummy
289,FBG,0.05614305324362493,dummy
290,FBG,0.10927622539202479,dummy
291,FBG,0.07265564033992308,dummy
292,FBG,0.04538115794174254,dummy
293,FBG,0.2382662656006869,dummy
294,FBG,0.10768912500319187,dummy
295,FBG,0.38241549915994916,dummy
296,FBG,0.37237938220949046,dummy
297,FBG,0.24399311334626092,dummy
298,FBG,0.18592334237470473,dummy
299,FBG,0.12755571322554532,dummy
300,RBG,0.19919645668924668,dummy
301,RBG,0.2933222258854339,dummy
302,RBG,0.2615751660450946,dummy
303,RBG,0.04149611258823686,dummy
304,RBG,0.11030996459410965,dummy
305,RBG,0.28548749603695744,dummy
306,RBG,0.17474567520729908,dummy
307,RBG,0.09578780519831571,dummy
308,RBG,0.07209242158115362,dummy
309,RBG,0.1530432336618107,dummy
310,RBG,0.178226106008888,dummy
311,RBG,0.2743597353297502,dummy
312,RBG,0.17846575300590964,dummy
313,RBG,0.25500305218076075,dummy
314,RBG,0.10199833367914879,dummy
315,RBG,0.43309358553454214,dummy
316,RBG,0.21667731915528676,dummy
317,RBG,0.0891940466622718,dummy
318,RBG,0.12848598694770497,dummy
319,RBG,0.06029078118210215,dummy
320,RBG,0.4062890214608538,dummy
321,RBG,0.15677495747967088,dummy
322,RBG,0.08647117586543895,dummy
323,RBG,0.08711974054900434,dummy
324,RBG,0.24633341547774687,dummy
325,RBG,0.06922043079945962,dummy
326,RBG,0.25146462669653064,dummy
327,RBG,0.1853492938105222,dummy
328,RBG,0.13849897485210186,dummy
329,RBG,0.19099260544893568,dummy
330,RBG,0.18446874700562543,dummy
331,RBG,0.1423774259357167,dummy
332,RBG,0.2217410592734419,dummy
333,RBG,0.10427007615921911,dummy
334,RBG,0.12961544499337022,dummy
335,RBG,0.24119241060054894,dummy
336,RBG,0.19101106861344777,dummy
337,RBG,0.12368574780342355,dummy
338,RBG,0.046365865604496626,dummy
339,RBG,0.19225535887096826,dummy
340,RBG,0.289619216948199,dummy
341,RBG,0.2538496501779101,dummy
342,RBG,0.20289520909774664,dummy
343,RBG,0.3081691363607367,dummy
344,RBG,0.1455662169187998,dummy
345,RBG,0.14447241004660236,dummy
346,RBG,0.10792990298963313,dummy
347,RBG,0.11459736904363095,dummy
348,RBG,0.17796226571483975,dummy
349,RBG,0.1652617976715681,dummy
350,RBG,0.1280941816145542,dummy
351,RBG,0.22305624005940772,dummy
352,RBG,0.06780351826721533,dummy
353,RBG,0.16805984161706364,dummy
354,RBG,0.16647264328790887,dummy
355,RBG,0.1339868408503682,dummy
356,RBG,0.07403228704719282,dummy
357,RBG,0.1787861043785616,dummy
358,RBG,0.33771834439842,dummy
359,RBG,0.114870965295113,dummy
360,RBG,0.058772168662362616,dummy
361,RBG,0.24469634125476844,dummy
362,RBG,0.1699395854833865,dummy
363,RBG,0.10743944493794698,dummy
364,RBG,0.09324046734483839,dummy
365,RBG,0.194711063329693,dummy
366,RBG,0.20481861035318857,dummy
367,RBG,0.22167344990114238,dummy
368,RBG,0.32652802857335467,dummy
369,RBG,0.1309010826214936,dummy
370,RBG,0.19475370050624854,dummy
371,RBG,0.14161344784028032,dummy
372,RBG,0.11017333092489517,dummy
373,RBG,0.41577651161730994,dummy
374,RBG,0.1665072057858957,dummy
375,RBG,0.1389193194028686,dummy
376,RBG,0.15873257958960066,dummy
377,RBG,0.18579594545267375,dummy
378,RBG,0.15641186093756654,dummy
379,RBG,0.09279565786254797,dummy
380,RBG,0.05335701152141969,dummy
381,RBG,0.3083245729531394,dummy
382,RBG,0.15316734475473304,dummy
383,RBG,0.2048819415154959,dummy
384,RBG,0.3382006552182961,dummy
385,RBG,0.12101379164913788,dummy
386,RBG,0.16936461980509412,dummy
387,RBG,0.14052166403008418,dummy
388,RBG,0.1280941816145542,dummy
389,RBG,0.1945042616715769,dummy
390,RBG,0.13115997494670398,dummy
391,RBG,0.2682654000905828,dummy
392,RBG,0.18466332432238297,dummy
393,RBG,0.05112221513239775,dummy
394,RBG,0.3231517011942104,dummy
395,RBG,0.1329609408331227,dummy
396,RBG,0.1754205503683525,dummy
397,RBG,0.3731766125948531,dummy
398,RBG,0.045492862783604975,dummy
399,RBG,0.15517511361718944,dummy
400,RBG,0.25186460984494863,dummy
401,RBG,0.25356762589233256,dummy
402,RBG,0.16202027541094674,dummy
403,RBG,0.18866637664414165,dummy
404,RBG,0.2092956625148418,dummy
405,RBG,0.10382989683951843,dummy
406,RBG,0.1394953177542719,dummy
407,RBG,0.19379697199454549,dummy
408,RBG,0.05853461995773435,dummy
409,RBG,0.18044291207356977,dummy
410,RBG,0.20750251404822273,dummy
411,RBG,0.15139895475001877,dummy
412,RBG,0.16852643106945933,dummy
413,RBG,0.08674675818127668,dummy
414,RBG,0.14421572175293093,dummy
415,RBG,0.29102480387522467,dummy
416,RBG,0.14882154131529354,dummy
417,RBG,0.17449561986536755,dummy
418,RBG,0.1351466172104098,dummy
419,RBG,0.20734679872441217,dummy
420,RBG,0.18754756725257338,dummy
421,RBG,0.1526711395827733,dummy
422,RBG,0.17052884144973676,dummy
423,RBG,0.21351401308072848,dummy
424,RBG,0.06723269782221782,dummy
425,RBG,0.1164954286442893,dummy
426,RBG,0.2720583187098872,dummy
427,RBG,0.12444359136339657,dummy
428,RBG,0.3651938292703989,dummy
429,RBG,0.09661126437344632,dummy
430,RBG,0.21991093672730966,dummy
431,RBG,0.10976895416246761,dummy
432,RBG,0.2687429764448855,dummy
433,RBG,0.2239905487177831,dummy
434,RBG,0.19244880759934765,dummy
435,RBG,0.0730344870290728,dummy
436,RBG,0.2371783863460967,dummy
437,RBG,0.20149990702432097,dummy
438,RBG,0.26745250011475946,dummy
439,RBG,0.16062417225006348,dummy
440,RBG,0.18820953155382394,dummy
441,RBG,0.22875259852577126,dummy
442,RBG,0.18646100151741807,dummy
443,RBG,0.04094864183122756,dummy
444,RBG,0.20497936838811673,dummy
445,RBG,0.2658365919419086,dummy
446,RBG,0.34300250382892356,dummy
447,RBG,0.06029078118210215,dummy
448,RBG,0.08202165894837567,dummy
449,RBG,0.09059503165145633,dummy
450,RBG,0.13022389620772165,dummy
451,RBG,0.20336859438160257,dummy
452,RBG,0.13447289225859363,dummy
453,RBG,0.12954721194994992,dummy
454,RBG,0.49617328625362306,dummy
455,RBG,0.19703720656936793,dummy
456,RBG,0.18921123287222266,dummy
457,RBG,0.0875727067421964,dummy
458,RBG,0.21742849178138543,dummy
459,RBG,0.08742058692343906,dummy
460,RBG,0.2768888079931843,dummy
461,RBG,0.17223898896598486,dummy
462,RBG,0.12269863284105446,dummy
463,RBG,0.23705736184113033,dummy
464,RBG,0.06688315120302689,dummy
465,RBG,0.256280138783075,dummy
466,RBG,0.024923954608432042,dummy
467,RBG,0.22637909469076412,dummy
468,RBG,0.20833611264682936,dummy
469,RBG,0.12718899574216028,dummy
470,RBG,0.17751102639852187,dummy
471,RBG,0.09806318301786394,dummy
472,RBG,0.2663172895754757,dummy
473,RBG,0.11689436807838449,dummy
474,RBG,0.20475059608902133,dummy
475,RBG,0.03637832656507471,dummy
476,RBG,0.1213252757795487,dummy
477,RBG,0.16656028779583562,dummy
478,RBG,0.23930965520236938,dummy
479,RBG,0.08288852663637779,dummy
480,RBG,0.14564314224378375,dummy
481,RBG,0.23510285000266393,dummy
482,RBG,0.18744231141014847,dummy
483,RBG,0.16347581386235774,dummy
484,RBG,0.11272391867804236,dummy
485,RBG,0.1629088021365619,dummy
486,RBG,0.2420228440946065,dummy
487,RBG,0.04525278271271521,dummy
488,RBG,0.25523965266114024,dummy
489,RBG,0.3047172744270475,dummy
490,RBG,0.2610896479581101,dummy
491,RBG,0.17997251057131955,dummy
492,RBG,0.08415432831261664,dummy
493,RBG,0.07710858397817859,dummy
494,RBG,0.1471170581897166,dummy
495,RBG,0.16135001584012387,dummy
496,RBG,0.16844087016826428,dummy
497,RBG,0.3875775819781169,dummy
498,RBG,0.16714562041995898,dummy
499,RBG,0.19650901216836933,dummy
500,RBG,0.296854712841782,dummy
501,RBG,0.09390464418424227,dummy
502,RBG,0.06768192928898983,dummy
503,RBG,0.09536772274740452,dummy
504,RBG,0.2609932376894357,dummy
505,RBG,0.22170420298754837,dummy
506,RBG,0.12321750745465958,dummy
507,RBG,0.13372285192055527,dummy
508,RBG,0.153714444962016,dummy
509,RBG,0.1473333869363573,dummy
510,RBG,0.20992133461806414,dummy
511,RBG,0.027237154583109022,dummy
512,RBG,0.1499669998692987,dummy
513,RBG,0.309382170185337,dummy
514,RBG,0.21216240304570144,dummy
515,RBG,0.08711974054900434,dummy
516,RBG,0.18584942687752037,dummy
517,RBG,0.1428477983846539,dummy
518,RBG,0.15361034427350992,dummy
519,RBG,0.27190286310523243,dummy
520,RBG,0.30355369463380494,dummy
521,RBG,0.1351466172104098,dummy
522,RBG,0.10743944493794698,dummy
523,RBG,0.22197351691208755,dummy
524,RBG,0.2705676282656265,dummy
525,RBG,0.22805520334904575,dummy
526,RBG,0.24213933933511345,dummy
527,RBG,0.04529031984202512,dummy
528,RBG,0.09317613462929379,dummy
529,RBG,0.23842338500498614,dummy
530,RBG,0.12848598694770497,dummy
531,RBG,0.289619216948199,dummy
532,RBG,0.14359282219712502,dummy
533,RBG,0.18703826045190144,dummy
534,RBG,0.17670328599431606,dummy
535,RBG,0.18421802915583352,dummy
536,RBG,0.2035175662204239,dummy
537,RBG,0.05425566610880728,dummy
538,RBG,0.25035369139317626,dummy
539,RBG,0.2115630914758434,dummy
540,RBG,0.13160410002898174,dummy
541,RBG,0.22223089892955183,dummy
542,RBG,0.24748113007248249,dummy
543,RBG,0.07383545690363841,dummy
544,RBG,0.2658794406625351,dummy
545,RBG,0.07658956239662552,dummy
546,RBG,0.10549925068361998,dummy
547,RBG,0.2369717670833128,dummy
548,RBG,0.155878534244573,dummy
549,RBG,0.15714891876219236,dummy
550,RBG,0.17796226571483975,dummy
551,RBG,0.11863427347823423,dummy
552,RBG,0.25973651923942637,dummy
553,RBG,0.12421611955939886,dummy
554,RBG,0.33771834439842,dummy
555,RBG,0.3128615998864435,dummy
556,RBG,0.08071711221767099,dummy
557,RBG,0.1953937452354261,dummy
558,RBG,0.2090849002888139,dummy
559,RBG,0.04212737614916675,dummy
560,RBG,0.25402671660423176,dummy
561,RBG,0.23146841308285646,dummy
562,RBG,0.19171245470952736,dummy
563,RBG,0.2227489412000168,dummy
564,RBG,0.15478169773354908,dummy
565,RBG,0.1636810948625981,dummy
566,RBG,0.11421112785901837,dummy
567,RBG,0.24246203204318154,dummy
568,RBG,0.14928509745153842,dummy
569,RBG,0.0849022922801194,dummy
570,RBG,0.26665684910180554,dummy
571,RBG,0.5810638381481578,dummy
572,RBG,0.18358499971071982,dummy
573,RBG,0.12606561604407715,dummy
574,RBG,0.24314013918409705,dummy
575,RBG,0.0895841406149774,dummy
576,RBG,0.033417334433356864,dummy
577,RBG,0.06305442896002923,dummy
578,RBG,0.07385139763505723,dummy
579,RBG,0.19460191901800808,dummy
580,RBG,0.23907868046004588,dummy
581,RBG,0.45269866890248706,dummy
582,RBG,0.12463071614771408,dummy
583,RBG,0.17622495513646239,dummy
584,RBG,0.27907862999478167,dummy
585,RBG,0.14173544775420727,dummy
586,RBG,0.21458404263939768,dummy
587,RBG,0.0758874627156781,dummy
588,RBG,0.16776521025488958,dummy
589,RBG,0.25356762589233256,dummy
590,RBG,0.0691505203390214,dummy
591,RBG,0.11017333092489517,dummy
592,RBG,0.2522045000178102,dummy
593,RBG,0.16085091332291276,dummy
594,RBG,0.17220584209829068,dummy
595,RBG,0.18927677946130972,dummy
596,RBG,0.3562132995634835,dummy
597,RBG,0.16274121628174879,dummy
598,RBG,0.2733025767747183,dummy
599,RBG,0.07048859976281302,dummy
