,variable,value,dummy
244,FBG,0.2468167775069033,dummy
245,FBG,0.1296745006334666,dummy
246,FBG,0.2837001548664283,dummy
247,FBG,0.2769074181113958,dummy
248,FBG,0.18781270306879858,dummy
249,FBG,0.34452281535066115,dummy
250,FBG,0.11251799737326984,dummy
251,FBG,0.26159962475268494,dummy
252,FBG,0.31986779716044383,dummy
253,FBG,0.4356234579581766,dummy
254,FBG,0.28236208104438637,dummy
255,FBG,0.17084435066175077,dummy
256,FBG,0.1685331345484357,dummy
257,FBG,0.13997040356978305,dummy
258,FBG,0.19474703033472207,dummy
259,FBG,0.2961459049525561,dummy
260,FBG,0.17843592508112485,dummy
261,FBG,0.17495162157022873,dummy
262,FBG,0.297724826897221,dummy
263,FBG,0.29086320107022295,dummy
264,FBG,0.3155321472021871,dummy
265,FBG,0.1587577788349693,dummy
266,FBG,0.30106743841484995,dummy
267,FBG,0.22110659005591474,dummy
268,FBG,0.2667993144516693,dummy
269,FBG,0.1098533271564129,dummy
270,FBG,0.2762435842619834,dummy
271,FBG,0.3731308429017663,dummy
272,FBG,0.34722952709588933,dummy
273,FBG,0.051924184838467315,dummy
274,FBG,0.10893253653254893,dummy
275,FBG,0.0980845633430338,dummy
276,FBG,0.15404286245477164,dummy
277,FBG,0.22748527177140546,dummy
278,FBG,0.41206141268142904,dummy
279,FBG,0.1969266405082453,dummy
280,FBG,0.2083806142125868,dummy
281,FBG,0.48420870664244725,dummy
282,FBG,0.1943088475742899,dummy
283,FBG,0.1617921841149801,dummy
284,FBG,0.27400957765906403,dummy
285,FBG,0.15682984279554635,dummy
286,FBG,0.09277731737929283,dummy
287,FBG,0.27275309590169844,dummy
288,FBG,0.3366224584255603,dummy
289,FBG,0.25291689021244146,dummy
290,FBG,0.11947277347619545,dummy
291,FBG,0.14077326679411803,dummy
292,FBG,0.1643119704576721,dummy
293,FBG,0.21801691562988235,dummy
294,FBG,0.20448350587221156,dummy
295,FBG,0.3809821849383405,dummy
296,FBG,0.26010739388753135,dummy
297,FBG,0.3260082263586418,dummy
298,FBG,0.31235069779693014,dummy
299,FBG,0.23849163305554608,dummy
300,RBG,0.2924517664050079,dummy
301,RBG,0.18814240102809965,dummy
302,RBG,0.18483573958565602,dummy
303,RBG,0.046164568055219096,dummy
304,RBG,0.052304279173548296,dummy
305,RBG,0.17675117467908785,dummy
306,RBG,0.13794788811018183,dummy
307,RBG,0.06577435825355218,dummy
308,RBG,0.07262917143874882,dummy
309,RBG,0.09783332826107234,dummy
310,RBG,0.10187868865478479,dummy
311,RBG,0.17405564754565714,dummy
312,RBG,0.0707544500676559,dummy
313,RBG,0.20755203969854338,dummy
314,RBG,0.08887595764268168,dummy
315,RBG,0.05130802757859374,dummy
316,RBG,0.19934681010872482,dummy
317,RBG,0.049936875055029806,dummy
318,RBG,0.34666893772995055,dummy
319,RBG,0.05148987987376535,dummy
320,RBG,0.0418627041091286,dummy
321,RBG,0.17411736477384243,dummy
322,RBG,0.10153923716309028,dummy
323,RBG,0.0703364848068398,dummy
324,RBG,0.12298153852238691,dummy
325,RBG,0.07221852888832266,dummy
326,RBG,0.029378805939002675,dummy
327,RBG,0.19932312246557146,dummy
328,RBG,0.22578948413955538,dummy
329,RBG,0.27190738115365637,dummy
330,RBG,0.06252104489030456,dummy
331,RBG,0.09437987036044264,dummy
332,RBG,0.17721024475216932,dummy
333,RBG,0.20326345134660795,dummy
334,RBG,0.3105264054433531,dummy
335,RBG,0.1200204575042146,dummy
336,RBG,0.16465418310854066,dummy
337,RBG,0.05733730913011869,dummy
338,RBG,0.08721180267288027,dummy
339,RBG,0.1374195110096292,dummy
340,RBG,0.06840377179079297,dummy
341,RBG,0.32734679826950525,dummy
342,RBG,0.06626384793845035,dummy
343,RBG,0.08480217654342649,dummy
344,RBG,0.09189209465294122,dummy
345,RBG,0.20317904989332267,dummy
346,RBG,0.03499848866164538,dummy
347,RBG,0.15462761214270934,dummy
348,RBG,0.1139232280475428,dummy
349,RBG,0.16477067894644196,dummy
350,RBG,0.13438196149876133,dummy
351,RBG,0.2616838691656914,dummy
352,RBG,0.06415776120681704,dummy
353,RBG,0.15535492598239922,dummy
354,RBG,0.08835276105243062,dummy
355,RBG,0.15961502442862965,dummy
356,RBG,0.0737408698191664,dummy
357,RBG,0.10536686828904357,dummy
358,RBG,0.264890797615507,dummy
359,RBG,0.07133813062487053,dummy
360,RBG,0.1958608486067471,dummy
361,RBG,0.07044019055776206,dummy
362,RBG,0.17118521452866176,dummy
363,RBG,0.06836671210330407,dummy
364,RBG,0.09925313700676353,dummy
365,RBG,0.06295650649732315,dummy
366,RBG,0.23823082892451017,dummy
367,RBG,0.25763018679598576,dummy
368,RBG,0.03840252756661278,dummy
369,RBG,0.10885907808837508,dummy
370,RBG,0.17468542711407012,dummy
371,RBG,0.15988695178499301,dummy
372,RBG,0.07585830739261569,dummy
373,RBG,0.10584419563023485,dummy
374,RBG,0.13924056943204996,dummy
375,RBG,0.04429015647851328,dummy
376,RBG,0.16207733626834722,dummy
377,RBG,0.12307389043926475,dummy
378,RBG,0.0664695222066985,dummy
379,RBG,0.2919341009584067,dummy
380,RBG,0.11516254713731337,dummy
381,RBG,0.2693415648554756,dummy
382,RBG,0.25827150456163134,dummy
383,RBG,0.07277962311018611,dummy
384,RBG,0.026858619006964717,dummy
385,RBG,0.05565270200756917,dummy
386,RBG,0.08236977113077117,dummy
387,RBG,0.19897652238850913,dummy
388,RBG,0.13438196149876133,dummy
389,RBG,0.11041454298513098,dummy
390,RBG,0.2395945761520685,dummy
391,RBG,0.08797506682570137,dummy
392,RBG,0.1429719869660483,dummy
393,RBG,0.08237339852221039,dummy
394,RBG,0.08237425518253134,dummy
395,RBG,0.17220991096628693,dummy
396,RBG,0.14243101205181832,dummy
397,RBG,0.17276490556384652,dummy
398,RBG,0.07778554808666592,dummy
399,RBG,0.18470801902889547,dummy
400,RBG,0.22706381242586215,dummy
401,RBG,0.0786150636131537,dummy
402,RBG,0.14705783513933945,dummy
403,RBG,0.043173501147249015,dummy
404,RBG,0.05391779455335858,dummy
405,RBG,0.1361970006934484,dummy
406,RBG,0.12498678102746669,dummy
407,RBG,0.08934136860797548,dummy
408,RBG,0.09354327655962817,dummy
409,RBG,0.320667841461766,dummy
410,RBG,0.06637584477705925,dummy
411,RBG,0.04875163167634053,dummy
412,RBG,0.3134418924829014,dummy
413,RBG,0.04504075963207812,dummy
414,RBG,0.1003997479709428,dummy
415,RBG,0.12409226907343657,dummy
416,RBG,0.12427603019682089,dummy
417,RBG,0.11436946185587671,dummy
418,RBG,0.15674185446659358,dummy
419,RBG,0.07492574088550873,dummy
420,RBG,0.14919945225667988,dummy
421,RBG,0.043312613671156096,dummy
422,RBG,0.0885033962015458,dummy
423,RBG,0.08224485669253716,dummy
424,RBG,0.07924743838919,dummy
425,RBG,0.3045251353279194,dummy
426,RBG,0.16161313563323032,dummy
427,RBG,0.11247971944399332,dummy
428,RBG,0.07750822873168035,dummy
429,RBG,0.17091163850794708,dummy
430,RBG,0.17703960553003184,dummy
431,RBG,0.26800754397025756,dummy
432,RBG,0.12893008845195242,dummy
433,RBG,0.15378738360595068,dummy
434,RBG,0.09211968399223529,dummy
435,RBG,0.07490738255627172,dummy
436,RBG,0.06430286509800094,dummy
437,RBG,0.13161083970846085,dummy
438,RBG,0.10061761464232838,dummy
439,RBG,0.13285416101210576,dummy
440,RBG,0.41245949298488477,dummy
441,RBG,0.15761382849663194,dummy
442,RBG,0.06960663314950277,dummy
443,RBG,0.13954893614985772,dummy
444,RBG,0.16320383632917798,dummy
445,RBG,0.0463855464990599,dummy
446,RBG,0.07420463708405688,dummy
447,RBG,0.05148987987376535,dummy
448,RBG,0.14241581901607528,dummy
449,RBG,0.08497694849298842,dummy
450,RBG,0.18308080410934446,dummy
451,RBG,0.1509420990732471,dummy
452,RBG,0.05473733690195412,dummy
453,RBG,0.11575610699381544,dummy
454,RBG,0.038298161413731054,dummy
455,RBG,0.1223866409761762,dummy
456,RBG,0.35112486703842133,dummy
457,RBG,0.12931412936935757,dummy
458,RBG,0.08988958913698035,dummy
459,RBG,0.03713659304347235,dummy
460,RBG,0.17841063895923506,dummy
461,RBG,0.1627662843465242,dummy
462,RBG,0.0943801812930936,dummy
463,RBG,0.11869811029038548,dummy
464,RBG,0.26375307765552014,dummy
465,RBG,0.06887041507604201,dummy
466,RBG,0.05492917782021443,dummy
467,RBG,0.12303608769180328,dummy
468,RBG,0.1025858051751312,dummy
469,RBG,0.14717774922058965,dummy
470,RBG,0.08931750322463634,dummy
471,RBG,0.0675397009952592,dummy
472,RBG,0.1987632274892066,dummy
473,RBG,0.3200007257307948,dummy
474,RBG,0.14215991365119326,dummy
475,RBG,0.08009480100227188,dummy
476,RBG,0.1240737342524435,dummy
477,RBG,0.07827470971982202,dummy
478,RBG,0.1237342248319907,dummy
479,RBG,0.11824486258940407,dummy
480,RBG,0.056876041786585764,dummy
481,RBG,0.1398335330309347,dummy
482,RBG,0.05402911879695683,dummy
483,RBG,0.18103479844698347,dummy
484,RBG,0.06287775439356236,dummy
485,RBG,0.32990291206697686,dummy
486,RBG,0.09548358206733847,dummy
487,RBG,0.18000109942777331,dummy
488,RBG,0.07549430867187386,dummy
489,RBG,0.1425439866975022,dummy
490,RBG,0.16871861279480552,dummy
491,RBG,0.09114821617663842,dummy
492,RBG,0.13251413370655454,dummy
493,RBG,0.2971716600649558,dummy
494,RBG,0.1582022696055425,dummy
495,RBG,0.031025848798609673,dummy
496,RBG,0.22798427736057114,dummy
497,RBG,0.0549866056535002,dummy
498,RBG,0.1079445279288385,dummy
499,RBG,0.12767922919436292,dummy
500,RBG,0.09149053278146514,dummy
501,RBG,0.15814403530894386,dummy
502,RBG,0.06297365799949058,dummy
503,RBG,0.1031807766725535,dummy
504,RBG,0.1355954328243711,dummy
505,RBG,0.12542435767338175,dummy
506,RBG,0.05175595824565086,dummy
507,RBG,0.15361562843499008,dummy
508,RBG,0.29351021275571143,dummy
509,RBG,0.19596715758411257,dummy
510,RBG,0.13013898254120096,dummy
511,RBG,0.09674717335396137,dummy
512,RBG,0.08632875212556047,dummy
513,RBG,0.1420664716140322,dummy
514,RBG,0.0734612711939616,dummy
515,RBG,0.0703364848068398,dummy
516,RBG,0.17056709525591737,dummy
517,RBG,0.07122999689172364,dummy
518,RBG,0.08197902921055855,dummy
519,RBG,0.41074229982764426,dummy
520,RBG,0.11959497902045822,dummy
521,RBG,0.15674185446659358,dummy
522,RBG,0.06836671210330407,dummy
523,RBG,0.0956976279482602,dummy
524,RBG,0.15954524272273324,dummy
525,RBG,0.10138181748744501,dummy
526,RBG,0.13474774109478302,dummy
527,RBG,0.09015619683102173,dummy
528,RBG,0.28560505744678405,dummy
529,RBG,0.07448259666350367,dummy
530,RBG,0.34666893772995055,dummy
531,RBG,0.06840377179079297,dummy
532,RBG,0.12335428603873928,dummy
533,RBG,0.12145645850121471,dummy
534,RBG,0.11259600370991979,dummy
535,RBG,0.07007731335296295,dummy
536,RBG,0.17141637587176753,dummy
537,RBG,0.08215202629300795,dummy
538,RBG,0.12057225071619875,dummy
539,RBG,0.039175884544926626,dummy
540,RBG,0.0722762478259311,dummy
541,RBG,0.18351313871632247,dummy
542,RBG,0.22654896458054918,dummy
543,RBG,0.1268625189272282,dummy
544,RBG,0.07717527628654733,dummy
545,RBG,0.045917175620056254,dummy
546,RBG,0.2875097235316755,dummy
547,RBG,0.05594730390577487,dummy
548,RBG,0.11110735815597193,dummy
549,RBG,0.01128378740866226,dummy
550,RBG,0.1139232280475428,dummy
551,RBG,0.09936449735465307,dummy
552,RBG,0.30576758146433014,dummy
553,RBG,0.11074301686569954,dummy
554,RBG,0.264890797615507,dummy
555,RBG,0.16366089764498473,dummy
556,RBG,0.09950873445779308,dummy
557,RBG,0.08098772459634922,dummy
558,RBG,0.07423635618146869,dummy
559,RBG,0.10649535273214568,dummy
560,RBG,0.13012225842747746,dummy
561,RBG,0.18266978536514844,dummy
562,RBG,0.019250803010879464,dummy
563,RBG,0.06440864137498738,dummy
564,RBG,0.16546708285630776,dummy
565,RBG,0.06770704473003568,dummy
566,RBG,0.22481640657099766,dummy
567,RBG,0.1580021777109798,dummy
568,RBG,0.28814607778728074,dummy
569,RBG,0.09653209621653047,dummy
570,RBG,0.16230905492822686,dummy
571,RBG,0.5110763057570761,dummy
572,RBG,0.11957151186032518,dummy
573,RBG,0.09361971456848749,dummy
574,RBG,0.0676616191124695,dummy
575,RBG,0.11548231191987125,dummy
576,RBG,0.1205296611389181,dummy
577,RBG,0.10135170552148974,dummy
578,RBG,0.03201490575839505,dummy
579,RBG,0.15822531679754417,dummy
580,RBG,0.08357599339276482,dummy
581,RBG,0.4059464692948722,dummy
582,RBG,0.12412414319221532,dummy
583,RBG,0.15838342355517543,dummy
584,RBG,0.12205268472925228,dummy
585,RBG,0.1000288628102212,dummy
586,RBG,0.06773268832274866,dummy
587,RBG,0.06651830388702963,dummy
588,RBG,0.12436797101890766,dummy
589,RBG,0.0786150636131537,dummy
590,RBG,0.1284826635003742,dummy
591,RBG,0.07585830739261569,dummy
592,RBG,0.20932500887679453,dummy
593,RBG,0.1460571481389934,dummy
594,RBG,0.12000504147325981,dummy
595,RBG,0.16546356765828027,dummy
596,RBG,0.14042585314563302,dummy
597,RBG,0.1784242778844731,dummy
598,RBG,0.46352604864253005,dummy
599,RBG,0.05728170215473164,dummy
