,Groups,AC 5:0,AC 4:0,AC 3:0,AC 2:0,AC 18:2,AC 18:1,AC 18:0,AC 16:1,AC 16:0,AC 14:1,AC 14:0,LysoPC 20:5,LysoPC 16:0,LysoPC 18:1,LysoPC 22:6,LysoPC 15:0,LysoPC 20:4,LysoPE 18:2,LysoPC 18:2,LysoPC 22:5,LysoPC 17:1,LysoPC 16:0,LysoPC 20:3,LysoPE 16:0,LysoPC 16:0,LysoPC 18:1,LysoPC 18:1,LysoPC 22:4,LysoPC 17:0,FA 18:4,LysoPC 20:2,LysoPC 17:0,FA 20:5,FA 20:5,LysoPC 18:0,LysoPE 18:0,LysoPC 18:0,FA 18:3,FA 22:6,FA 14:0,FA 22:6,FA 21:5,FA 20:4,FA 16:1,FA 18:2,FA 22:5,FA 18:2,FA 22:5,FA 20:3,FA 16:0,FA 20:3,FA 18:1,FA 22:4,FA 18:1,FA 20:2,FA 24:5,FA 20:2,FA 17:0,FA 19:1,FA 18:0,FA 20:1,FA 19:0,PC 34:3,FA 20:0,Alkenyl-DG P-16:0_20:5,PI 16:0_20:4,SM d32:1,PC 36:3,PC 18:2_20:5,SM d40:7,PI 16:0_18:2,PC 36:6,PI 18:2_18:1,PC 42:10,SM d34:2,PC 18:3_18:2,PI 18:0_20:5,Alkenyl-DG P-38:6,PC 38:7,PC O-34:4,PC 38:7,PI 17:0_20:4,PC 18:2_22:6,PC 34:4,SM d36:3,PC 38:7,PI 17:0_18:2,PI 18:0_22:6,PC 37:6,PC 14:0_18:2,SM d33:1,PC O-36:5,PC O-38:6,PC 18:2_20:4,PC 16:0_20:5,PC 16:1_18:2,PI 16:0_18:1,PI 18:0_20:4,PC O-40:7,PC 18:2_18:2,PC 35:4,FA 24:1,Plasmanyl-PC O-34:4,FA 22:0,PI 18:2_18:0,PC 16:0_22:6,PC 15:0_18:2,PC 18:1_22:6,PC 35:3,PC O-32:1,SM d34:1,PC 37:5,PI 18:0_20:3,Plasmanyl-PC O-34:3,Plasmanyl-PC O-16:0_20:5,Plasmenyl-PE P-16:0_20:5,Plasmanyl-PC O-38:6,SM d36:2,PC 14:0_16:0,PC 16:0_20:4,PC O-36:3,PC 38:5,PC 32:1,PC O-38:6,PI 18:0_22:4,PI 18:0_20:3,Plasmenyl-PE P-18:1_22:6,PC 39:6,PE 16:0_20:4,FA 23:0,PC 16:0_18:2,Plasmenyl-PE P-38:6,Plasmanyl-PC O-16:0_22:6,PC 18:2_18:1,PC O-40:6,Plasmenyl-PE P-18:1_22:6,PC 18:0_20:5,Plasmanyl-PC O-33:2,PI 18:1_18:0,PC 18:1_20:3,SM d35:1,PE 16:0_18:2,Plasmanyl-PC O-36:5,PC 39:4,PI 18:0_20:2,PC 36:3,PC 31:0,PC 17:0_20:4,PC 33:1,Plasmanyl-PC O-16:0_20:4,Plasmenyl-PC P-38:4,Plasmanyl-PC O-38:5,Plasmenyl-PE P-16:0_20:4,Plasmenyl-PC P-16:0_18:2,Plasmanyl-PC O-34:3,PC 18:0_22:6,Plasmenyl-PE P-38:5,PC 37:3,PC 17:0_18:2,FA 24:0,PC 42:6,Plasmanyl-PC O-16:0_18:2,PE 18:0_22:6,Plasmanyl-PC O-36:3,Plasmenyl-PC P-18:0_18:2,PE O-36:3,Plasmenyl-PE P-16:0_18:2,Plasmanyl-PE O-36:4,Plasmanyl-PC O-38:5,Plasmenyl-PE P-18:0_20:5,SM d36:1,PC 16:0_16:0,PC 18:0_22:5,PC 18:0_20:4,PC 16:0_18:1,PC 36:4,Plasmanyl-PE O-38:5,PE 18:0_20:4,PC 18:2_18:0,PC 38:5,Plasmanyl-PC O-18:0_22:6,Plasmenyl-PE P-18:0_22:6,FA 25:0,SM d36:0,PC 18:0_22:5,Plasmanyl-PC O-38:5,PE 18:2_18:0,PC 18:0_20:3,PC 40:6,Plasmanyl-PC O-32:1,Plasmanyl-PE O-18:0_22:6,PC 19:0_20:4,PC 16:0_17:0,SM d37:1,PC 17:0_18:1,Plasmanyl-PC O-18:0_20:4,Plasmanyl-PC O-16:0_16:0,Plasmenyl-PE P-18:0_20:4,Plasmenyl-PC P-34:0,Plasmanyl-PC O-34:1,Plasmanyl-PC O-36:3,PC 18:0_22:4,PC 18:2_19:0,Plasmenyl-PE P-34:1,Plasmanyl-PC O-38:3,Plasmanyl-PE O-18:0_20:4,Plasmanyl-PC O-18:0_18:2,Plasmenyl-PE P-18:0_18:2,Plasmanyl-PC O-40:5,FA 26:0,PE O-40:5,SM d40:2,PC 36:3,PC 16:0_18:0,SM d38:1,SM d42:3,PC 18:1_18:0,Plasmanyl-PE O-18:0_18:2,PC 18:0_20:2,SM d40:2,Plasmanyl-PE O-20:0_20:5,PC 40:3,PE 18:1_18:0,Plasmanyl-PC O-20:0_22:6,Plasmenyl-PE P-20:0_22:6,Plasmanyl-PE O-20:0_22:6,SM d41:2,PC 35:0,SM d39:1,Plasmanyl-PC O-20:0_20:4,Plasmenyl-PE P-20:0_20:4,SM d41:2,Plasmanyl-PC O-36:1,Plasmenyl-PE P-18:0_18:1,Plasmanyl-PE O-20:0_20:4,Plasmanyl-PC O-38:2,PE O-38:2,Plasmanyl-PE O-18:0_18:1,SM d42:2,SM d40:1,Plasmanyl-PE O-20:0_18:2,SM d43:2,SM d41:1,SM d42:1,Cer[NS] d18:1_24:1,Cer[NS] d18:1_22:0,TG 20:5_22:6_22:6,SM d43:1,Cer[NS] d41:1,TG 22:6_22:6_22:6,TG 18:2_20:5_20:5,Cer[NS] d18:1_24:0,TG 60:13,TG 18:2_22:6_22:6,TG 18:2_20:5_20:4,TG 18:1_20:5_20:5,TG 62:13,TG 10:0_18:2_18:1,TG 56:9,TG 12:0_18:2_18:2,TG 18:1_20:5_22:6,TG 58:11,TG 14:0_18:2_22:6,TG 14:0_18:3_18:2,TG 16:1_18:3_18:2,TG 56:9,TG 18:2_18:2_22:6,TG 54:7,TG 18:1_22:6_22:6,TG 16:0_22:6_22:6,TG 52:6,TG 55:8,TG 18:2_18:2_22:5,TG 51:5,TG 16:0_22:6_22:5,TG 58:10,TG 56:8,TG 54:7,TG 46:2,TG 48:3,TG 50:4,TG 18:0_20:5_22:6,TG 54:6,TG 58:9,TG 16:0_18:2_22:6,TG 52:5,CE 20:5,TG 15:0_16:1_18:2,TG 15:0_18:2_18:2,TG 53:5,TG 18:0_20:5_20:4,TG 18:2_18:1_22:5,TG 56:7,TG 17:0_18:2_22:6,TG 54:6,TG 16:0_16:0_20:5,TG 60:10,TG 46:1,TG 50:3,TG 48:2,TG 54:5,TG 52:4,TG 16:0_18:1_22:6,TG 58:7,TG 58:8,CE 20:4,TG 51:3,TG 49:2,TG 58:7,TG 56:6,TG 53:4,TG 54:5,TG 52:4,TG 50:2,TG 48:1,TG 46:0,TG 54:4,TG 52:3,TG 50:2,CE 18:2,TG 54:4,TG 58:7,TG 56:6,TG 49:1,TG 18:2_18:2_19:0,TG 51:2,TG 15:0_16:0_16:0,TG 18:1_18:0_22:5,TG 53:3,TG 56:5,TG 16:0_18:0_20:4,TG 52:2,TG 56:4,TG 50:1,TG 54:3,TG 16:0_16:0_16:0,TG 18:0_18:0_22:6,CE 18:1,TG 53:2,TG 51:1,TG 18:2_18:1_19:0,TG 18:0_18:0_20:4,TG 58:4,TG 54:2,TG 56:3,TG 52:1,TG 16:0_16:0_18:0,TG 18:1_18:1_19:0,TG 53:1,TG 18:2_18:1_24:1,TG 56:2,TG 54:1,TG 18:2_18:1_22:0,TG 16:0_18:0_18:0,TG 18:2_18:1_23:0,TG 57:2,TG 56:1,TG 18:2_18:1_24:0,TG 58:2,TG 18:0_18:0_18:0
1091_8_RBG,19060.0,4646748.486,2062251.3959999972,5258206.914999996,46642291.80999999,409746.5101000003,1308540.151,536341.4453999997,359978.95790000015,866682.686299999,1567057.8480000005,397386.3870999997,111906691.67987134,556727612.772484,15048834.58103332,61573858.40319195,4082421.801569855,49102908.60319438,695949.7000469716,533935231.10078233,7688543.800626497,3428441.1492303694,299690136.3059913,51747856.9636356,2749243.867005427,868974653.4931728,205775890.5340102,273238563.324921,1545076.3158762068,26635411.386162337,519730.22284930566,12304101.30673961,34762531.517554194,18698948.93610864,16932366.987210613,369228438.35196376,3094375.023659059,716614290.9221045,5351369.15634485,31092278.482492086,2177399.438719036,23207350.99680658,393480.1580177914,24730276.265359737,6221831.893740508,127086520.97972567,4181866.944824786,120463057.78450729,5925463.312830388,6643087.646506977,67872755.76848502,873761.8491375115,82929502.28290303,1664262.9333155307,90086690.00668722,1697942.3915026083,261702.8364296241,3175337.655361023,1919867.2516825008,1286652.532206299,215557398.57806608,5396631.973495841,2103142.4628425194,503329.9070553612,5006842.717402635,12535579.46686433,25863751.523355644,3988034.6872254615,571787.143343403,3151439.020354827,984736.0106413629,21847735.01128536,5403278.369481003,8823811.604396647,1357846.4391378518,14025662.931166634,1629682.7985053242,11990431.424872987,6001642.452341701,6465590.566581856,378307.21855814126,1757470.5550026954,3000887.015225382,8368330.11033433,1506405.7261923458,1232058.7126121693,6465590.566581856,1763601.8798241962,4032015.498040475,2509880.926256364,19822932.328920223,8296259.533027885,2370970.563667499,2590473.14334179,26507230.01258915,50892982.90959834,53092018.29890406,9396750.808273826,146428264.6883113,1666703.6454762493,129851637.68563189,975736.2882323666,1285530.7687551496,2060494.5042082893,2230089.3607995845,50996432.333278574,312609806.1082448,20508579.3384836,25340736.645393856,8915514.543469677,7455244.206362479,128760693.37820995,2006869.2752252154,9594000.057650335,1664031.238261551,8111434.590294551,1469736.2128875975,3163653.4058152395,8250161.607231815,2779386.6928034695,173767559.45790085,3722208.0481251054,47996083.73630643,26531075.18931629,4674909.477664465,1515427.5315898412,7606423.3634355515,702740.2080714946,10627898.721081007,10697659.046286846,1215698.2567948517,1400977361.0570955,8539062.164798662,25105562.828666575,240956518.56607822,14275365.57827929,2743956.57291244,54694732.8883298,3219208.3778281864,14090425.898987459,24557379.327915903,2539021.507760113,474118.715302353,2791370.590194124,650011.5754882183,1934386.958999347,129769284.23566815,1378513.3099234821,3750396.904470076,6745942.97579761,34126749.04757433,5403936.45516449,17095030.418757368,6586059.914443445,1570776.5179502193,4753048.493840909,286987946.8482658,5934337.496788986,8868927.712029852,81765498.48946835,5567416.215629069,2713959.0163538223,65920717.78918237,109808.21813229089,20534973.439782873,6287526.43530985,2278970.288868648,1789709.7887102517,2323285.7433224837,4340189.905081012,3969962.580114451,33740148.16483814,45654650.07705377,15578682.706737693,173113129.07473472,409513276.59035325,39242816.527302146,1744035.226975752,2077369.590846615,1664320455.8663893,136541753.19715887,11617556.935934281,8336219.356931572,1564963.7047383355,683982.285643295,7607152.71469669,1136533.932074442,1209352.1400050244,86996602.58143808,9350615.316250484,1102801.6983079663,3492778.7483399296,680195.6460654701,1902706.7433405956,1220896.348682702,11589965.941176925,11652958.27628257,4920894.0095484285,9842488.934666399,3439254.375077675,11917512.768162737,1735918.045242891,1295316.5938647732,22123488.367041104,1005439.6674755878,734256.8156999008,3135205.828135231,17552397.989616215,4616825.715376527,649216.9990132039,2517052.557318844,911935.6405362161,3117009.450845756,3758155.104455381,37523453.271789856,14333882.652436616,26602879.95782861,63459346.518751584,2727067.6399703487,34814542.234592356,7417076.317805407,909071.3689556366,870452.2848520407,385385.1213142974,2745459.7541916687,1134307.9044869607,1518439.9173866431,6535467.467551213,869844.9193961316,6803583.031550858,842874.1503389132,1687029.8297523353,7099169.6019022735,1557259.235892181,897575.0989058699,1575406.0374065957,3877076.347828823,2009113.588964187,744867.7354878392,140004981.74481636,68911898.92660308,2888021.7662809887,3000453.3964988803,62917498.19422362,96452186.36329547,1273643.519944486,1012283.3967196023,108809.33439035343,5904579.068751504,1468285.2132458498,48739.84335966167,893062.5455070249,5279812.160118579,3359219.7835372677,1288865.323143053,2715746.6789314337,1815293.4316092045,324139.5183870468,260114.4062829436,1436092.8703689245,377486.6823517983,4030560.7882926413,867569.9269717974,1063718.2592614207,1098085.4470300593,1949666.7294768489,7848421.853743943,5103942.6617807485,4755506.070851401,1594612.371250311,466530.27479389665,1409562.817454602,456708.81799884344,1884344.4818566896,418728.60303906095,1326736.3705087497,434760.4027983002,11091785.541039692,14497776.664762901,1170258.037367009,1947311.0351405123,11585048.598064046,207551.4545211706,35528586.75846555,17298448.415124748,22426121.28815623,23032219.22016418,14827162.232448878,671686.4972018927,2412268.387784882,1559921.9382397258,1189494.5086555064,2247815.6217208905,10584390.930224838,1107283.6478729674,18556085.069615275,914846.144442846,689139.349919558,1762206.224722902,41857609.75480496,10972531.652980162,94184825.98757714,158012280.97810718,25274645.5707126,3498206.4590585725,19752895.109178793,37244152.310005054,8659834.62028037,2414560.3202549024,4605771.867645137,15781163.160951953,7489395.793042289,6495211.025565241,1354438.7388882781,20873186.09723475,13714209.699015092,1489907.5596715729,143693875.02869347,337949512.6022488,64609840.22367874,84405209.4353555,90802645.94459365,4029114.8565749764,2653337.6634402117,2383065.6465665475,1059867.9139669312,8901342.644147579,740889.2202504146,1892594.6265379172,9090704.887128696,2883854.1649464034,880390.6607149828,236072739.56594718,5734517.021906247,59579705.12113743,116510554.66759525,6271402.690381354,163709.3728137827,13807206.908320248,8557837.547158346,2564028.6173400283,1581082.1051197401,151882.20428156786,385778.04504823894,32144532.99125951,3566944.3509453265,35851987.444014624,5444098.103247198,43904.29663005401,719205.5635742822,222964.43479245272,1710519.5744235956,4228544.651802644,706605.4470471746,2149960.0007372033,149613.58712533762,165536.3348220437,610421.4226847412,267445.555959761,63442.88297665568,623156.6063449194
1091_9_RBG,19060.0,4408466.0550000025,1366008.2309999983,5474355.681000014,46670928.760000065,462184.28609999956,1057497.9269999992,611614.0277999982,290099.6365,626842.4192,1334667.851999997,397278.5247000003,129711681.66541024,293537764.21773505,12881226.178592058,45491478.65156245,4463196.131123597,56861191.26697366,1534717.5373974515,462028799.1070693,6547386.876942704,3371070.6778168217,521963935.79234165,38839927.53655963,3407949.2624436277,777825295.3768919,154078623.85748792,263532961.85169747,1270956.779329912,21671442.073603973,571632.4383163822,9824261.981927058,30849697.329130117,14900179.029839523,13840546.83092231,296572135.3031793,3412998.174948321,817925105.2717117,6017779.915639028,24092947.978807416,2116823.364049187,16517755.631005263,379469.3050136818,18154497.12777799,7013637.478157978,102957540.00823951,3280767.829120835,103931122.30386771,5591894.563212868,3125390.97675171,21417571.63557686,717240.4325873711,75529374.57859655,1140845.9819600468,82265343.4742903,1481695.044919723,169681.07172842632,2719414.2631131522,2072981.1891024604,1258036.4463538367,147808539.01165164,4864292.107418851,2313171.411844467,594799.2876115001,4637678.651268974,11733593.792175736,22980864.4556096,3300534.5191874835,741853.6723805522,3722852.888822181,488953.77131126216,21192349.63060092,4717915.548737466,5786462.766955206,986095.5298810225,12045019.841217536,1423155.4415321932,10854816.879940117,5130856.896023821,5607824.906515868,592217.508306167,1037451.9824540708,2967600.582862882,8146354.7006707145,1663067.5119349381,863260.4221303207,5607824.906515868,2204230.431383309,5881900.183874749,2029540.5470167494,19787985.701343745,7392154.204784176,2133539.457526121,2466484.8417557874,29165845.60727982,60709393.20266201,73579179.62748453,12224353.5050354,156195985.7943323,1529995.9602689405,186846397.3567534,1528734.8224567608,1666113.5524782727,1786930.2243267626,3806956.3872283255,46813830.10064673,305251111.582181,27060305.313513916,31489385.792624906,12541386.445449341,8665205.141644746,139279641.4911365,3133867.6960011036,13817048.866024762,3346541.6541493814,10077253.526618881,1587106.064329013,3634411.0776599334,9218098.392674966,2371544.1836982053,222894762.6392043,2682821.6932405136,61855003.85237094,38572916.666576855,4950517.403048234,1758192.871092154,8518289.298473762,340333.28575592884,17930519.98610654,7537650.818762203,1553374.3985142985,1687411221.2126102,6681204.109430972,21055411.949057505,321848584.39024806,12572729.488376413,3345985.164667965,88945934.11847362,3166008.3980885968,16932185.362042144,28339447.769938864,3113578.5770655023,975380.1184573841,3195353.246136169,1050533.6981821202,2433638.4962567138,127966819.06487824,1964796.7658322507,5631081.635573316,9919944.012492713,26842103.681505773,5833407.4661929505,20211872.357674826,8271929.124798314,1220927.1685901212,4587055.05982303,197586440.1711163,7635147.617823072,10068425.547628675,97912963.20612137,6102801.5138251055,2735751.2094293446,62384977.62322769,191633.7660500995,20306585.456401568,5830206.377550752,2432530.0462013097,1609269.1226398547,2549829.1611862746,8489972.371734759,3915791.9627853767,45507542.37817141,66428869.31827816,17180055.062789936,229843960.04183364,492232469.89847046,44200616.92110621,2060556.201964761,4339853.432221178,1810124528.6352744,140653533.86820975,12267038.01960679,8258985.571130397,1788721.3702783454,930271.0603643104,6854636.645279563,1113203.7438387116,3234317.0659260945,68287004.27619614,10035588.151948694,1378148.326880603,3020905.71235807,860255.2302128912,2141080.8133390485,1235504.037058243,14073269.105707552,9212004.694759835,3694982.1237265663,12743872.533815343,3987569.2841931325,11905650.641892854,998731.5328868818,1911732.2919648802,26363844.256851897,939210.558247185,911689.7102808005,3922280.9538960434,18268986.22272947,4125240.3713546046,1004895.2012812494,2696633.342547981,857388.1097987753,4149103.852202795,3921303.584811379,37816386.87587672,14183318.499374775,33346001.74556487,71015780.1184105,2982133.3353098854,29888831.59147054,8175087.494459535,1112130.1629666241,1319890.9781441032,918759.9465319082,3038617.3906800374,1019019.6420255554,1609777.288620401,7400756.59412077,783827.532038769,7467884.424544552,1381617.7985806433,1616641.7374450373,8095007.549171984,1625727.6330265263,832339.8051986293,1926981.1382369578,3622606.539544592,2080221.3652448698,751172.5525829139,128093669.92730036,76884754.94916818,3284146.217703798,3318786.053206213,63263157.56179004,92679716.82747586,1658407.734025218,1380658.2115303199,50529.44641603474,6723818.780173456,2007670.4054085016,63629.02586306762,1456372.7182840917,6633578.279613719,4396804.138789795,1411224.17551921,2739606.618396325,1744238.3114211601,538999.2471588048,651808.1056643036,6239914.286104705,1109950.8808202469,5455684.213016985,1818375.4820381454,1491819.74244152,3212435.629869636,5603345.874552817,13318193.669744657,9639069.285820223,11939562.528088946,1775163.2536574863,824935.8477748911,3709021.0462876135,1311646.3667054311,3875731.4357294794,1217960.5392180092,1627751.1165971113,1147852.952102776,21234807.07906206,37021525.11315302,2294040.624385349,4291494.340736403,30115682.244919885,372454.40626459965,94604212.98854405,31360844.990907572,41277096.77222289,68065256.7762336,17186316.927218664,1859115.8883652517,7323504.085268064,4030829.3457680657,2891255.102775,5950464.724297905,27350047.34227593,2002184.9542059489,41452043.99822128,5679332.466973576,904355.8374432238,3524475.9013947495,96938074.42966482,25548395.95798722,221881281.53762573,361747422.70636743,43647408.31942388,5630223.714497102,39984225.060183026,36645190.47726377,21773425.56026416,7270804.120941414,2218236.687215503,33949807.39188683,17798366.74794955,14476094.09853473,3164839.5810964205,33803003.140754215,31244696.657192487,3815107.673851163,326819809.05115587,699449226.5188766,151593998.5223203,71719479.59471953,108487855.19805335,7623346.452285435,4063783.2635695627,6935721.94283261,4525472.217725291,22895471.438917723,1671088.823794567,4090366.16852526,23545878.991669293,6191863.992953616,2101075.2788249254,513308715.6431131,15957450.877244197,138733285.42182162,194320857.4209101,16148808.37136441,453474.9196551133,18292928.58243595,14828633.207108283,6820085.463537187,2802267.593277775,243751.32088103014,1100283.9595134906,78363850.82854553,10357298.539630108,99355888.51633975,17172676.032919794,744761.0630390847,2093010.5018200902,752396.9183717517,4400887.120444351,11667220.675464198,2174959.494663609,5183849.9815086825,409038.96059982624,645953.600760315,1614283.1503642322,810975.2528172209,1088294.640827393,1299400.2929809915
1091_10_RBG,19060.0,5408744.138000017,1638795.0320000015,5398702.691999999,45252288.33999996,246926.97010000012,1032656.1810000004,505831.92180000123,400146.94039999973,562836.0257000003,1047317.0820000011,410123.89400000026,69051964.85971564,145081920.93066314,6555227.219074321,20287073.046883978,2204079.609689573,25755299.713077065,782246.2242252958,267582129.92661625,3032420.4542009905,1761917.6629164729,282012860.38986117,19746154.8447833,1979464.8332774567,401623167.0505763,109747769.53529449,128241434.34206386,510204.7201486597,11542041.43142079,180785.88528515102,3503579.397571763,11593937.071534256,7348952.310926381,8314826.26843611,162663869.77778473,2119186.2239830736,409279839.4358283,2598239.8446387234,9811500.499940043,973294.105076917,10688265.783863463,141507.34757969578,11842453.64627331,4283883.730388397,66681113.64022665,1646939.9390883523,59124631.14497207,2830799.43873561,3127091.4802296683,45978633.34173847,313902.67797575943,38645961.48297994,852301.2588037173,45703117.599662386,831507.5182818271,83454.58419704762,1491870.9904284915,1406214.3504570741,726800.0172318293,127722864.50961453,2800620.6971783326,1405871.1803450782,467806.32636858505,3018164.2038822123,5659980.999391339,16944244.551159922,2664260.5062332386,459246.45008492906,3616588.0931309815,559515.5811411767,14463064.939901574,3545365.246711825,5338382.282185234,977680.7067202836,9393382.346605608,1215565.8337202696,7347883.08802451,3695625.2379515567,3276998.20513007,486687.9334904591,811614.9653911153,1883152.1987874932,5726342.488614419,1254845.014011417,661631.1564363722,3276998.20513007,1256405.001278714,4049019.1170408963,1154700.3332008554,13324936.271478752,5845075.7253598785,1633382.5492478947,1710681.075058674,9346090.386772325,35328797.54996991,51486577.60671537,7261536.071446855,110639729.2968729,1454310.404839339,113162370.42180789,927811.0316194891,925005.318730178,1372414.9103986078,2282017.116006696,41530251.06609465,215445904.98555288,22936426.17209982,22114531.548057698,9313411.681771463,5037233.803882948,102447680.98740783,1728185.5117625522,7920553.472408934,1366376.845613463,5399320.786049089,668590.7829950517,1489306.1051301393,6383791.119010689,1493054.6197555622,140378925.2914328,1883147.165441555,31352909.917994153,22630372.32451863,3096784.4452375923,908601.2402986233,2427080.093641019,335843.2573545719,9469962.439985061,1759499.3581753303,1444878.2877540765,1316045142.0252218,4319312.838878864,16793956.45157058,217203084.46314147,7300810.847156092,1899873.5958403042,47287381.486939095,2198181.92053646,10151841.524499444,10474247.473852545,2183493.2144114734,346339.14456799836,2710532.5903737433,651474.5775787899,1049132.2533836402,93124188.93543668,1263966.0339871203,3733653.533737459,6991862.078675817,19302871.00092492,4151075.7506378917,14295133.852349363,3958523.0802499945,944274.8357613266,2780065.669696545,152179911.80972543,3839970.798843289,6179567.555222803,72025022.97771607,3870056.6086478573,1575162.207350718,39762657.741961904,101975.4034696045,11764684.195159545,3663454.702236656,1517889.1871940396,1052456.1913485292,1682650.1188202489,4187758.2204508707,2491591.42193391,30400872.09339163,37944325.05023153,9702578.601914583,135137151.7848624,368008775.2966522,37325689.561711974,982490.0356690842,1333710.3804863614,1378863861.8718817,119315248.4593541,6928992.639953514,5768227.928393116,1245064.3109383318,563178.507603921,4359131.056012017,390180.8293596721,1291073.7008834905,43591633.96785238,6476696.271931152,1011277.2888645421,1923431.31804208,237658.06705177677,1349865.3326544485,1004798.5295405609,9783794.29664353,8435499.542928977,2660418.8410400054,7952779.45528173,2659516.583983335,8487881.943086963,628816.5979683046,1102414.902821618,19050663.949946962,747134.5376234358,480958.5962453075,2529172.0263842056,14483492.700112084,3092779.343959962,569973.6036400518,2198142.2132154317,714079.8463844032,2858910.2738702055,2518808.572993776,24103155.068160225,10715707.592103167,25780286.163689166,51647633.02857355,2344127.0484945215,24932956.39028967,5545800.190426061,694309.4218289892,782256.7334939366,559262.3777976438,2186090.264354957,876275.5409531817,1210254.8545783944,6074690.861235761,537799.2559540329,5978199.404865139,730384.4004394946,1271947.1213514556,6822793.330217486,1337589.5661722205,639212.0488740437,1345706.687446175,2853134.9854924255,1454721.8530844355,473503.56385387137,105685696.7953974,52952422.109624095,2117081.3688328736,2332988.435446934,48177505.30085817,65425403.7469711,779838.4411533199,719844.3353093987,38024.17465476426,4554921.237423479,1117333.213841379,11529.812598782957,411883.012570443,3315540.005643126,1093346.2028733338,419981.44623962214,1695184.0413166066,563857.5324495455,113690.41953885042,192739.2932204614,1821467.8024276174,247459.6702403605,1634584.752672959,435362.6793805022,494251.4272915843,801142.4877651511,1548648.4500309958,4897425.8534738775,3158925.9904553792,3962293.0997300055,696393.2871599899,366619.0966053545,1100480.3412048167,378158.02662387514,985439.1586173677,312021.9488703971,512828.6833982231,380697.6476790011,6302688.2472284585,9085168.678495228,885196.9064516182,1365981.9708049805,8311431.262232538,39516.06610049011,29689308.230765026,10562613.286797483,14531112.850969842,15907306.88343457,6703018.85840004,502614.58067491656,1993336.7617412284,1134652.1994592184,770640.321988119,1030713.7848958854,6686323.877916892,1765935.05847921,10600105.496869076,977380.6144623463,408608.41740181105,1152102.603980181,27488171.43524236,6832734.911686865,72672972.72097836,110423346.68133773,16382441.265630236,2270032.5187558206,12820984.280700728,17197049.798723657,5779624.406361939,2389564.0154276304,1837267.2665585857,6007733.801689246,2863095.501187982,3913255.9826444825,1180916.3433819728,13952151.3228659,10286063.785698108,1608064.5437143734,114923821.69610159,240790262.94242105,53528798.161615,41488465.07113152,74631926.4751266,3012658.74457549,2204486.0776534528,1564280.3610828787,1332689.2592575846,6456961.405006019,746881.7671700672,1046088.5395961918,6333723.900276549,1465858.8483219917,660966.3279957348,163951921.47030103,4360523.976783417,41370330.013129555,79626270.12566324,6466502.098815821,199395.26361274175,5721908.433645522,4067024.222264457,2006764.2577762648,1674880.5141796588,87578.14925320313,257400.02646609684,23296802.248327553,2863532.327707589,26637755.18906879,5319450.19160722,436361.49128579046,693560.866871528,215660.85967098328,1716957.1417456132,3773355.456170183,677519.2934539722,2038372.1188499543,137711.6282203783,198758.19740870196,634588.2236156543,268672.08046907524,67173.47500173359,923561.3430902464
