MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
83,0.878,1,LysoPI 20:4 [M-H]-;,619.29,619.2883,2.7451,843,941,100,LysoPI 20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
91,0.921,1,LysoPI 18:2 [M-H]-;,595.29,595.2883,2.8558,60,748,100,LysoPI 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
97,0.956,1,AC 14:1 [M+H]+;,370.295,370.2957,-1.8904,76,1000,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
104,0.998,1,LysoPC 20:5 [M+H]+;,542.325,542.3247,0.5532,733,736,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
116,1.064,1,LysoPC 14:0 [M+H]+;,468.309,468.309,0.0,309,989,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
117,1.065,1,LysoPC 18:3 [M+H]+;,518.324,518.3247,-1.3505,306,948,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
118,1.073,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,740,744,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
120,1.082,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,923,929,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
122,1.092,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,658,678,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
124,1.102,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,933,938,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
132,1.147,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,591,886,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
133,1.148,1,LysoPC 20:4 [M+H]+;,544.339,544.3403,-2.3882,236,977,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
141,1.193,1,LysoPC 20:5 [M+H]+;,542.323,542.3247,-3.1347,33,692,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
149,1.239,1,LysoPC 16:1 [M+H]+;,494.324,494.3247,-1.4161,689,971,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
150,1.248,1,LysoPC 22:6 [M+Ac-H]-;,626.347,626.3458,1.9159,9,1000,100,LysoPC 22:6 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 327.233 | 552.3096 | 
152,1.26,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,867,873,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
153,1.262,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,9,997,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
154,1.271,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,674,835,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
156,1.281,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,926,936,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
158,1.293,1,LysoPC 16:0 [M+Ac-H]-;,554.347,554.3458,2.1647,459,776,100,LysoPC 16:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 255.233 | 480.3096 | 
163,1.316,1,LysoPC 20:4 [M+Ac-H]-;,602.347,602.3458,1.9922,17,391,100,LysoPC 20:4 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 303.233 | 528.3096 | 
164,1.324,1,LysoPC 22:6 [M+H]+;,568.34,568.3403,-0.5279,949,958,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
169,1.348,1,LysoPC 15:0 [M+H]+;,482.324,482.3247,-1.4513,638,896,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
170,1.358,1,LysoPE 18:2 [M-H]-;,476.279,476.2777,2.7295,363,1000,100,LysoPE 18:2 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 235.2431 | 279.233 | 
176,1.389,1,LysoPC 20:5 [M+H]+;,542.322,542.3247,-4.9786,13,999,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
185,1.434,1,LysoPC 20:3 [M+H]+;,546.355,546.356,-1.8303,732,894,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
188,1.455,1,LysoPC 18:2 [M+H]+;,520.34,520.3403,-0.5765,941,959,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
189,1.457,1,LysoPC 18:3 [M+H]+;,518.322,518.3247,-5.2091,7,983,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
190,1.466,1,LysoPC 18:2 [M+Ac-H]-;,578.347,578.3458,2.0749,40,1000,100,LysoPC 18:2 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 241.0721 | 279.233 | 504.3096 | 
192,1.476,1,LysoPC 16:0 [M+H]+;,496.34,496.3403,-0.6044,863,869,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
