,variable,value,dummy
124,FBG,0.0931776049437531,dummy
125,FBG,0.3192893024950057,dummy
126,FBG,0.1551993623525649,dummy
127,FBG,0.101988955824264,dummy
128,FBG,0.13016032422835927,dummy
129,FBG,0.38526350155242556,dummy
130,FBG,0.12643283760849316,dummy
131,FBG,0.3300633392078072,dummy
132,FBG,0.06154620735642958,dummy
133,FBG,0.5639268295873682,dummy
134,FBG,0.09901724586312177,dummy
135,FBG,0.24526920332616511,dummy
136,FBG,0.0789862435344882,dummy
137,FBG,0.09312631919071741,dummy
138,FBG,0.22912083631831368,dummy
139,FBG,0.14501605348656474,dummy
140,FBG,0.314002729660533,dummy
141,FBG,0.34585277074850557,dummy
142,FBG,0.19098423207431567,dummy
143,FBG,0.42721007854645693,dummy
144,FBG,0.1035558344631274,dummy
145,FBG,0.1542924738106671,dummy
146,FBG,0.08586976831350061,dummy
147,FBG,0.19703100850645594,dummy
148,FBG,0.15305064010963979,dummy
149,FBG,0.04466729042477343,dummy
150,FBG,0.48589399334201605,dummy
151,FBG,0.1275283460730545,dummy
152,FBG,0.08294991345812229,dummy
153,FBG,0.11573425343593986,dummy
154,FBG,0.2993604353112617,dummy
155,FBG,0.04597642253469539,dummy
156,FBG,0.37466293614259133,dummy
157,FBG,0.17307995425872738,dummy
158,FBG,0.09988226583806803,dummy
159,FBG,0.20955124830626884,dummy
160,FBG,0.10607723039161639,dummy
161,FBG,0.10832532938710555,dummy
162,FBG,0.34066855353138875,dummy
163,FBG,0.15364936181012837,dummy
164,FBG,0.3649158393811965,dummy
165,FBG,0.1183841501183841,dummy
166,FBG,0.034318442768481026,dummy
167,FBG,0.5075133238905821,dummy
168,FBG,0.13649825222752088,dummy
169,FBG,0.14095392102321144,dummy
170,FBG,0.11050633703574407,dummy
171,FBG,0.25913619264668336,dummy
172,FBG,0.1399321933813055,dummy
173,FBG,0.3992126934443189,dummy
174,FBG,0.32728382766428965,dummy
175,FBG,0.040968441003467394,dummy
176,FBG,0.14317661252061517,dummy
177,FBG,0.05703604697016316,dummy
178,FBG,0.11629416920076684,dummy
179,FBG,0.40837432588042594,dummy
180,FBG,0.1738050236037465,dummy
181,FBG,0.07639784431918296,dummy
182,FBG,0.23469543737067666,dummy
183,FBG,0.42671065369081534,dummy
184,FBG,0.09682145044189076,dummy
185,FBG,0.3254044051808117,dummy
186,FBG,0.129678063945214,dummy
187,FBG,0.07572692880618632,dummy
188,FBG,0.08316734122544452,dummy
189,FBG,0.4020556459805507,dummy
190,FBG,0.1149187069680142,dummy
191,FBG,0.348657903594408,dummy
192,FBG,0.11571986545369506,dummy
193,FBG,0.35102920423625084,dummy
194,FBG,0.12630958067744194,dummy
195,FBG,0.052518660991090406,dummy
196,FBG,0.47891523175684697,dummy
197,FBG,0.17886274823867176,dummy
198,FBG,0.17153902511433206,dummy
199,FBG,0.16677551986329076,dummy
200,FBG,0.05036611911613172,dummy
201,FBG,0.4971297110038286,dummy
202,FBG,0.037502328038300385,dummy
203,FBG,0.35854373360734715,dummy
204,FBG,0.1465024979031109,dummy
205,FBG,0.1809965680342153,dummy
206,FBG,0.12117849867179782,dummy
207,FBG,0.18451758407207508,dummy
208,FBG,0.37085698702797876,dummy
209,FBG,0.09709596657700963,dummy
210,FBG,0.11238923156546234,dummy
211,FBG,0.11530351480689947,dummy
212,FBG,0.09964617098355781,dummy
213,FBG,0.070264192133302,dummy
214,FBG,0.21798059632867214,dummy
215,FBG,0.15675843520894847,dummy
216,FBG,0.3860841487126004,dummy
217,FBG,0.34999423350130016,dummy
218,FBG,0.2078136939622216,dummy
219,FBG,0.2736195866832614,dummy
220,FBG,0.09631036583132048,dummy
221,FBG,0.1051696798698785,dummy
222,FBG,0.35306803063897957,dummy
223,FBG,0.21851515081468445,dummy
224,FBG,0.13973211668147362,dummy
225,FBG,0.15338822179022274,dummy
226,FBG,0.05418245693482631,dummy
227,FBG,0.10598125338813869,dummy
228,FBG,0.6925858223863552,dummy
229,FBG,0.07671397634189725,dummy
230,FBG,0.36438639906697756,dummy
231,FBG,0.12483914060864958,dummy
232,FBG,0.17876067103042081,dummy
233,FBG,0.6791867691499128,dummy
234,FBG,0.23968751355792886,dummy
235,FBG,0.04354110697567836,dummy
236,FBG,0.09966935440268894,dummy
237,FBG,0.07993690483971813,dummy
238,FBG,0.10930614952537983,dummy
239,FBG,0.10845229139855933,dummy
240,FBG,0.0992106405990117,dummy
241,FBG,0.38093325945830747,dummy
242,FBG,0.14244514427248026,dummy
243,FBG,0.11759907910077916,dummy
244,FBG,0.3379767665300653,dummy
245,FBG,0.1596114217613043,dummy
246,FBG,0.29186485538198625,dummy
247,FBG,0.14374483468280197,dummy
248,FBG,0.13556134676133746,dummy
249,FBG,0.1769663511765102,dummy
250,FBG,0.1863356227059235,dummy
251,FBG,0.28611403357819665,dummy
252,FBG,0.35276310263934274,dummy
253,FBG,0.2973779488311635,dummy
254,FBG,0.028926014034358807,dummy
255,FBG,0.10614276173341895,dummy
256,FBG,0.1301090587428206,dummy
257,FBG,0.13148928404206206,dummy
258,FBG,0.1739108035963116,dummy
259,FBG,0.36036378826659715,dummy
260,FBG,0.07657773247677295,dummy
261,FBG,0.3823175368391893,dummy
262,FBG,0.13858554374150842,dummy
263,FBG,0.4030572984626986,dummy
264,FBG,0.10452120295921406,dummy
265,FBG,0.11582880160887894,dummy
266,FBG,0.17110310241900992,dummy
267,FBG,0.16669553361700243,dummy
268,FBG,0.326086943724156,dummy
269,FBG,0.09446370109409823,dummy
270,FBG,0.06729714488458594,dummy
271,FBG,0.27425793493788364,dummy
272,FBG,0.3250122380460543,dummy
273,FBG,0.15726659716529834,dummy
274,FBG,0.14204525731686524,dummy
275,FBG,0.3667796549082882,dummy
276,FBG,0.08485845379615624,dummy
277,FBG,0.086963114682598,dummy
278,FBG,0.29952187962013616,dummy
279,FBG,0.163987922091264,dummy
280,FBG,0.09172833791458779,dummy
281,FBG,0.3705692762398325,dummy
282,FBG,0.4432497269077918,dummy
283,FBG,0.046550110551221525,dummy
284,FBG,0.12766777341277508,dummy
285,FBG,0.14506118465541507,dummy
286,FBG,0.2707694511763484,dummy
287,FBG,0.21601484926872694,dummy
288,FBG,0.33936902879731434,dummy
289,FBG,0.0663176652363893,dummy
290,FBG,0.15504085430140993,dummy
291,FBG,0.07857959450833565,dummy
292,FBG,0.0451278234839359,dummy
293,FBG,0.17970077814799543,dummy
294,FBG,0.21110089643018282,dummy
295,FBG,0.3742269122143432,dummy
296,FBG,0.37389758535945455,dummy
297,FBG,0.17660022763056574,dummy
298,FBG,0.2718899639158263,dummy
299,FBG,0.11557760395684726,dummy
300,RBG,0.2652158500606711,dummy
301,RBG,0.24504009024280102,dummy
302,RBG,0.15207150821265117,dummy
303,RBG,0.14928213718893588,dummy
304,RBG,0.11427918211334197,dummy
305,RBG,0.28065839176072976,dummy
306,RBG,0.28851851436958054,dummy
307,RBG,0.036437462055111496,dummy
308,RBG,0.11836586056908681,dummy
309,RBG,0.14195215419771046,dummy
310,RBG,0.23923930506080468,dummy
311,RBG,0.13449213839816745,dummy
312,RBG,0.08190812545461255,dummy
313,RBG,0.27652552339279646,dummy
314,RBG,0.1302897099608555,dummy
315,RBG,0.3972127592704373,dummy
316,RBG,0.15801153328700204,dummy
317,RBG,0.09730314477600703,dummy
318,RBG,0.2602804770463421,dummy
319,RBG,0.14009593427362135,dummy
320,RBG,0.43517171456731946,dummy
321,RBG,0.11939701394052142,dummy
322,RBG,0.14793059087819685,dummy
323,RBG,0.09340451450889801,dummy
324,RBG,0.1602023106518954,dummy
325,RBG,0.11884260796552586,dummy
326,RBG,0.21714678275102003,dummy
327,RBG,0.22798670972053006,dummy
328,RBG,0.10222399283820195,dummy
329,RBG,0.2624838067187816,dummy
330,RBG,0.22792289612000102,dummy
331,RBG,0.14895019611015217,dummy
332,RBG,0.12391028095206576,dummy
333,RBG,0.12676151748835582,dummy
334,RBG,0.41607064800844,dummy
335,RBG,0.16226261473867418,dummy
336,RBG,0.1274192045481105,dummy
337,RBG,0.13420967324877822,dummy
338,RBG,0.10082239220544875,dummy
339,RBG,0.22280305680704574,dummy
340,RBG,0.16428305890272857,dummy
341,RBG,0.2785995576252087,dummy
342,RBG,0.243459189770433,dummy
343,RBG,0.2564672468412939,dummy
344,RBG,0.20656443767257074,dummy
345,RBG,0.17891105244043673,dummy
346,RBG,0.08716645069275619,dummy
347,RBG,0.07423077328672663,dummy
348,RBG,0.13646545612294317,dummy
349,RBG,0.12272777918561284,dummy
350,RBG,0.13656695669777122,dummy
351,RBG,0.24832976001250037,dummy
352,RBG,0.10646705426556939,dummy
353,RBG,0.15150608608441088,dummy
354,RBG,0.12110760889721002,dummy
355,RBG,0.07353727746013902,dummy
356,RBG,0.1637439917657553,dummy
357,RBG,0.13308910224222295,dummy
358,RBG,0.624451410108447,dummy
359,RBG,0.1562980382971105,dummy
360,RBG,0.09360009481888305,dummy
361,RBG,0.2843148371680121,dummy
362,RBG,0.14185560463963032,dummy
363,RBG,0.1064202595103732,dummy
364,RBG,0.10027320467036344,dummy
365,RBG,0.24158429921080884,dummy
366,RBG,0.28471162907833203,dummy
367,RBG,0.24908444893304696,dummy
368,RBG,0.1929648295558959,dummy
369,RBG,0.11691167494354972,dummy
370,RBG,0.1601411034257509,dummy
371,RBG,0.11946310886650419,dummy
372,RBG,0.07286890373912548,dummy
373,RBG,0.5232614699888158,dummy
374,RBG,0.18361146915660728,dummy
375,RBG,0.127530998438785,dummy
376,RBG,0.16863213240628494,dummy
377,RBG,0.15538451048931343,dummy
378,RBG,0.11594987883530779,dummy
379,RBG,0.21420267019736447,dummy
380,RBG,0.09376054143225487,dummy
381,RBG,0.287494474586758,dummy
382,RBG,0.2139868397411516,dummy
383,RBG,0.14193637517420876,dummy
384,RBG,0.41819606685308147,dummy
385,RBG,0.1772875190865504,dummy
386,RBG,0.08506771382146035,dummy
387,RBG,0.08693364253936255,dummy
388,RBG,0.14384485887961165,dummy
389,RBG,0.26997884717318404,dummy
390,RBG,0.3307737147224368,dummy
391,RBG,0.14962608448442033,dummy
392,RBG,0.14428157476791448,dummy
393,RBG,0.10496352314535334,dummy
394,RBG,0.5486810197817907,dummy
395,RBG,0.08298462264130324,dummy
396,RBG,0.10545737114297381,dummy
397,RBG,0.19004538758468595,dummy
398,RBG,0.05189653996240182,dummy
399,RBG,0.2195753664952499,dummy
400,RBG,0.13253046627095363,dummy
401,RBG,0.2969243933306678,dummy
402,RBG,0.11104701840486438,dummy
403,RBG,0.235760761409043,dummy
404,RBG,0.12425389004202882,dummy
405,RBG,0.12829870446612,dummy
406,RBG,0.2982452785733554,dummy
407,RBG,0.15601105620913125,dummy
408,RBG,0.10655974763711107,dummy
409,RBG,0.25584550278661733,dummy
410,RBG,0.2560398489634686,dummy
411,RBG,0.12240377103250143,dummy
412,RBG,0.2663107372304403,dummy
413,RBG,0.08660663766147703,dummy
414,RBG,0.1417684434678055,dummy
415,RBG,0.3947346856811967,dummy
416,RBG,0.1482486196566074,dummy
417,RBG,0.10105864521939308,dummy
418,RBG,0.10483138635935509,dummy
419,RBG,0.20406635546412544,dummy
420,RBG,0.23233180831904257,dummy
421,RBG,0.14917786984918338,dummy
422,RBG,0.09285809009438149,dummy
423,RBG,0.09997709837548276,dummy
424,RBG,0.08845854357173115,dummy
425,RBG,0.22575326560432596,dummy
426,RBG,0.3124543311087329,dummy
427,RBG,0.09328816437295268,dummy
428,RBG,0.39024158044818497,dummy
429,RBG,0.12920915222438814,dummy
430,RBG,0.16411711907392093,dummy
431,RBG,0.20882775034500076,dummy
432,RBG,0.3494776005582687,dummy
433,RBG,0.19183990235132864,dummy
434,RBG,0.10908980707086668,dummy
435,RBG,0.14958496983149752,dummy
436,RBG,0.22875297320192786,dummy
437,RBG,0.17224330582408354,dummy
438,RBG,0.1598120073595435,dummy
439,RBG,0.14648952481217006,dummy
440,RBG,0.2395093469836296,dummy
441,RBG,0.18048714455390255,dummy
442,RBG,0.1496038885051336,dummy
443,RBG,0.06133881288497851,dummy
444,RBG,0.16523310876088979,dummy
445,RBG,0.150134510522934,dummy
446,RBG,0.4916642681654575,dummy
447,RBG,0.1439240309313064,dummy
448,RBG,0.09792969249371437,dummy
449,RBG,0.0969246383257601,dummy
450,RBG,0.07939052481516749,dummy
451,RBG,0.2189865186209438,dummy
452,RBG,0.09640431825448052,dummy
453,RBG,0.13343570636265234,dummy
454,RBG,0.36832227394666245,dummy
455,RBG,0.251915709535689,dummy
456,RBG,0.28042524120927764,dummy
457,RBG,0.13087810737230837,dummy
458,RBG,0.112485047788163,dummy
459,RBG,0.10410466704698684,dummy
460,RBG,0.255722674884964,dummy
461,RBG,0.2230795759149932,dummy
462,RBG,0.07729449317615412,dummy
463,RBG,0.1535838731123493,dummy
464,RBG,0.2432276234326636,dummy
465,RBG,0.2765841743534967,dummy
466,RBG,0.03990723955686971,dummy
467,RBG,0.21479111734398967,dummy
468,RBG,0.1297319436534333,dummy
469,RBG,0.13118905767576908,dummy
470,RBG,0.24997619133697466,dummy
471,RBG,0.15874089115337925,dummy
472,RBG,0.18325679519281257,dummy
473,RBG,0.3000823204848187,dummy
474,RBG,0.13890285137819738,dummy
475,RBG,0.08694596597960402,dummy
476,RBG,0.1473149968097576,dummy
477,RBG,0.23444557897843096,dummy
478,RBG,0.24321728673586007,dummy
479,RBG,0.07722476405478478,dummy
480,RBG,0.19340769993016518,dummy
481,RBG,0.12195232432500609,dummy
482,RBG,0.332193574289776,dummy
483,RBG,0.1353579604173785,dummy
484,RBG,0.07252674296272904,dummy
485,RBG,0.23610810459271744,dummy
486,RBG,0.15329013884735054,dummy
487,RBG,0.16517811405114494,dummy
488,RBG,0.27489069423775775,dummy
489,RBG,0.1840993432389985,dummy
490,RBG,0.09962943876351534,dummy
491,RBG,0.11404545948869099,dummy
492,RBG,0.09931947837461007,dummy
493,RBG,0.27181786854718637,dummy
494,RBG,0.12402578135117358,dummy
495,RBG,0.2090012336264956,dummy
496,RBG,0.14220394104059766,dummy
497,RBG,0.45778326515680595,dummy
498,RBG,0.12959983305200892,dummy
499,RBG,0.2364059250881275,dummy
500,RBG,0.43854766195388356,dummy
501,RBG,0.12121423377634173,dummy
502,RBG,0.07075085133295865,dummy
503,RBG,0.10848601619700887,dummy
504,RBG,0.18831359992204266,dummy
505,RBG,0.1334390718080685,dummy
506,RBG,0.09373701980260002,dummy
507,RBG,0.26233385065214193,dummy
508,RBG,0.315568147495314,dummy
509,RBG,0.15669950724473358,dummy
510,RBG,0.11451954155433346,dummy
511,RBG,0.08132542075572714,dummy
512,RBG,0.08376210849966438,dummy
513,RBG,0.28559014981973524,dummy
514,RBG,0.3763838344878973,dummy
515,RBG,0.0826006047003125,dummy
516,RBG,0.15057804838980052,dummy
517,RBG,0.0989722185588212,dummy
518,RBG,0.14717357278875556,dummy
519,RBG,0.39308453637309926,dummy
520,RBG,0.3011809970233245,dummy
521,RBG,0.11051406774679307,dummy
522,RBG,0.10414776267416037,dummy
523,RBG,0.19834163851592815,dummy
524,RBG,0.169471890016454,dummy
525,RBG,0.16614602037511816,dummy
526,RBG,0.31237269889534763,dummy
527,RBG,0.06142149794266558,dummy
528,RBG,0.23503249843152893,dummy
529,RBG,0.269157003453367,dummy
530,RBG,0.2576475197263431,dummy
531,RBG,0.1707886455162846,dummy
532,RBG,0.13913138744511364,dummy
533,RBG,0.055193399927822774,dummy
534,RBG,0.20677505965706447,dummy
535,RBG,0.20263232255102756,dummy
536,RBG,0.23096121197815156,dummy
537,RBG,0.08255785878849359,dummy
538,RBG,0.14126117601889007,dummy
539,RBG,0.28062053553526556,dummy
540,RBG,0.10476567168664273,dummy
541,RBG,0.25649600007558365,dummy
542,RBG,0.25967889642599445,dummy
543,RBG,0.09854953943450712,dummy
544,RBG,0.12745997434624787,dummy
545,RBG,0.10142714255877401,dummy
546,RBG,0.20344245470348757,dummy
547,RBG,0.14285271362454302,dummy
548,RBG,0.10783951322373893,dummy
549,RBG,0.3326166732903599,dummy
550,RBG,0.1323951706784373,dummy
551,RBG,0.06424786806838244,dummy
552,RBG,0.2993468477722554,dummy
553,RBG,0.1792655358446786,dummy
554,RBG,0.6214865352449074,dummy
555,RBG,0.17179266907051327,dummy
556,RBG,0.1020230438596136,dummy
557,RBG,0.13843566255793388,dummy
558,RBG,0.15152196038522142,dummy
559,RBG,0.056647788552091134,dummy
560,RBG,0.2779957036181996,dummy
561,RBG,0.17126805567420486,dummy
562,RBG,0.3152475811891729,dummy
563,RBG,0.13523069589486944,dummy
564,RBG,0.16381579794403736,dummy
565,RBG,0.08382192089343456,dummy
566,RBG,0.11623677264864536,dummy
567,RBG,0.2539075020237387,dummy
568,RBG,0.24713883054718158,dummy
569,RBG,0.09657147897070491,dummy
570,RBG,0.2941368337024051,dummy
571,RBG,0.6769336048817346,dummy
572,RBG,0.12300695149142649,dummy
573,RBG,0.04851717313712084,dummy
574,RBG,0.14220947884729582,dummy
575,RBG,0.0988355312290035,dummy
576,RBG,0.118536303307152,dummy
577,RBG,0.1162331144314046,dummy
578,RBG,0.14577731844296124,dummy
579,RBG,0.14776852075726365,dummy
580,RBG,0.2781852949468195,dummy
581,RBG,0.3889351724322096,dummy
582,RBG,0.06949828862055876,dummy
583,RBG,0.13234332798513174,dummy
584,RBG,0.20143087356448497,dummy
585,RBG,0.13537577164456363,dummy
586,RBG,0.16642979456827578,dummy
587,RBG,0.12694651738006965,dummy
588,RBG,0.09288681196143024,dummy
589,RBG,0.2925776221494272,dummy
590,RBG,0.12289039105759271,dummy
591,RBG,0.06447461377188891,dummy
592,RBG,0.23437449089363974,dummy
593,RBG,0.14227785854682543,dummy
594,RBG,0.1566115597041554,dummy
595,RBG,0.15575514457214487,dummy
596,RBG,0.3946396208107376,dummy
597,RBG,0.14938312402522955,dummy
598,RBG,0.42810053100336604,dummy
599,RBG,0.08842787352810305,dummy
