feature_name,gluc_pval,sampling_pval,cross_pval,fdr_gluc_qval,fdr_sampling_qval,fdr_cross_qval,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params
l_0,0.44886026911128996,0.02883076032871995,0.5105381769595234,0.59264654797798,0.06185182992260789,0.8397137443896161,-50.978029017493355,-51.77907266181937,-54.52434141234186,-51.194510970588766,"{'Intercept': 23.17976367215701, 'bg_type[T.RBG]': 0.6892337244241631, 'bg': 0.0011261219914903285, 'bg:bg_type[T.RBG]': -0.0022361014610793716}","{'Intercept': 23.24699628316563, 'bg_type[T.RBG]': 0.3831026987970003}","{'Intercept': 23.352066335503793, 'bg': 0.0006291137548214126}","{'Intercept': 23.30376762436216, 'bg_type[T.RBG]': 0.5309913426463146, 'bg': -0.000950899494289217}"
l_1,0.46995521001825713,0.6144426215166483,0.9028218180513858,0.6088617012014479,0.7018137614809865,0.9627112043459678,-71.87954299190127,-72.63466087855393,-72.36658272049792,-71.88699688914548,"{'Intercept': 24.600094960250267, 'bg_type[T.RBG]': 0.23622761916901203, 'bg': -0.0020654192149867504, 'bg:bg_type[T.RBG]': 0.0005868209256416693}","{'Intercept': 24.476783695839988, 'bg_type[T.RBG]': 0.04130345953763914}","{'Intercept': 24.59281703621743, 'bg': -0.000693859657875287}","{'Intercept': 24.56755255764338, 'bg_type[T.RBG]': 0.2777552253921245, 'bg': -0.001520345705542556}"
l_2,0.39829112200949895,0.7333841480039093,0.4642749932343657,0.5463453278081054,0.8024540801853143,0.8190514671572601,-58.14992425602004,-59.07049633477051,-58.46000989399191,-58.41770864451672,"{'Intercept': 23.383201919041515, 'bg_type[T.RBG]': 0.26409167741927586, 'bg': 0.0037385384647996753, 'bg:bg_type[T.RBG]': -0.0028039554694935034}","{'Intercept': 23.60640305021915, 'bg_type[T.RBG]': 0.24203876747039743}","{'Intercept': 23.544669213536864, 'bg': 0.001329450050018572}","{'Intercept': 23.538696455437325, 'bg_type[T.RBG]': 0.06566392285867373, 'bg': 0.0011340610487812763}"
l_3,0.8223233295666895,0.3610307277938218,0.5570886786707112,0.8804416554009131,0.48183930981447465,0.866563870156071,-45.480143466968514,-45.67576508326268,-46.498935672697705,-45.65252852324348,"{'Intercept': 26.74698288417821, 'bg_type[T.RBG]': 0.36783141861900637, 'bg': 0.0018625894810465169, 'bg:bg_type[T.RBG]': -0.0018200179746851557}","{'Intercept': 26.85818465005638, 'bg_type[T.RBG]': 0.26579222345175824}","{'Intercept': 26.869655170400392, 'bg': 0.0008833182702192334}","{'Intercept': 26.847912750677413, 'bg_type[T.RBG]': 0.2390340522179064, 'bg': 0.00017205061073030832}"
l_4,0.2754855885721218,0.2480163370759934,0.17226394700835648,0.41298924606254717,0.36084601021924234,0.6677398470003284,-58.55329428148994,-59.84251424333037,-59.94755494117035,-59.484859457922056,"{'Intercept': 22.681536988036854, 'bg_type[T.RBG]': -0.1528248262477505, 'bg': -0.004065344225932374, 'bg:bg_type[T.RBG]': 0.0052943799273552136}","{'Intercept': 22.438824645125887, 'bg_type[T.RBG]': 0.3544101394901449}","{'Intercept': 22.40811364082083, 'bg': 0.0015124988463358652}","{'Intercept': 22.387934910092277, 'bg_type[T.RBG]': 0.2218430071774542, 'bg': 0.0008523847118641539}"
l_5,0.7380494289477078,0.7770695765606854,0.5158065902939626,0.8217997187573767,0.8335398501368346,0.8451593751780582,-62.26310392881904,-62.566848408549646,-62.51532931631931,-62.474238864417245,"{'Intercept': 26.221728859812814, 'bg_type[T.RBG]': 0.11936312388147119, 'bg': 0.0029304609495866118, 'bg:bg_type[T.RBG]': -0.002665173143131175}","{'Intercept': 26.396685518672477, 'bg_type[T.RBG]': 0.0015037700768880669}","{'Intercept': 26.36322881711765, 'bg': 0.0002488525622344473}","{'Intercept': 26.36952716360708, 'bg_type[T.RBG]': -0.0692434100169681, 'bg': 0.000454892654517515}"
l_6,0.6135826791471689,0.5971485879555813,0.37291122371958296,0.7338346862099451,0.6870187872765818,0.7754690019122779,-46.53513212479732,-47.023572382372606,-47.05072143030722,-46.932102432015995,"{'Intercept': 29.889253712960844, 'bg_type[T.RBG]': 0.1084314435704119, 'bg': 0.0029647150895007047, 'bg:bg_type[T.RBG]': -0.0028161464145438197}","{'Intercept': 30.06625543912378, 'bg_type[T.RBG]': -0.03659417683399813}","{'Intercept': 30.037159810851957, 'bg': 7.855467234629127e-05}","{'Intercept': 30.045424303370183, 'bg_type[T.RBG]': -0.09085902863269091, 'bg': 0.0003489140125295994}"
l_7,0.7866133962384403,0.7936101779115805,0.510482063002963,0.8527817547418621,0.8439438283579431,0.8397137443896161,-50.20206981370471,-50.44208820227423,-50.43323271180903,-50.4186092333192,"{'Intercept': 21.992397952716416, 'bg_type[T.RBG]': 0.1900111413751584, 'bg': 0.0022378504914762846, 'bg:bg_type[T.RBG]': -0.002207662949475362}","{'Intercept': 22.126003843308943, 'bg_type[T.RBG]': 0.06290244836416736}","{'Intercept': 22.117897562938165, 'bg': 0.0002877636097808542}","{'Intercept': 22.114824835233527, 'bg_type[T.RBG]': 0.033781270160348154, 'bg': 0.00018724435430831493}"
l_8,0.49972614315004726,0.5654425567472998,0.44945888360808084,0.6350456579986251,0.6624961299203438,0.8172587097462792,-41.507444192209555,-42.201139236519346,-42.07759076037544,-41.79345224065033,"{'Intercept': 25.78620221659739, 'bg_type[T.RBG]': 0.02615944738683318, 'bg': 0.0027179003306592713, 'bg:bg_type[T.RBG]': -0.002196197433392052}","{'Intercept': 25.948468416060933, 'bg_type[T.RBG]': -0.023821796837513176}","{'Intercept': 25.896235935178105, 'bg': 0.0002933219436639309}","{'Intercept': 25.90799327407118, 'bg_type[T.RBG]': -0.129259042678723, 'bg': 0.0006779440336999992}"
l_9,0.4712738337302044,0.27407742506193383,0.26273359854043316,0.6097858232109495,0.39118323395203286,0.7283160909780547,-76.18420757559504,-76.93652354153905,-77.47855221488666,-76.8113554427801,"{'Intercept': 23.304312882659566, 'bg_type[T.RBG]': 0.055183018771944425, 'bg': 0.006071267414360575, 'bg:bg_type[T.RBG]': -0.00581304611395504}","{'Intercept': 23.66678441192864, 'bg_type[T.RBG]': -0.2517121138358278}","{'Intercept': 23.594279009154082, 'bg': -0.00038810276315450094}","{'Intercept': 23.626677813333828, 'bg_type[T.RBG]': -0.35618930867722565, 'bg': 0.0006717710647251348}"
l_10,0.8074421967657054,0.9077388688726987,0.7607127352314987,0.8699018551555666,0.9248761218543662,0.9258286777623667,-50.99609739433301,-51.20998120373321,-51.09289592542285,-51.042471214649034,"{'Intercept': 23.882455482093903, 'bg_type[T.RBG]': -0.009754076847495963, 'bg': -0.001466215612194325, 'bg:bg_type[T.RBG]': 0.0010337887125690289}","{'Intercept': 23.7949183372248, 'bg_type[T.RBG]': -0.015287212635934022}","{'Intercept': 23.83089350089361, 'bg': -0.0003173075462538609}","{'Intercept': 23.82512629183357, 'bg_type[T.RBG]': 0.06340413666801759, 'bg': -0.0005059723472366079}"
l_11,0.2303833809754368,0.5891302527259039,0.3109026798047636,0.3653554627590261,0.6823795750889577,0.751453505041345,-60.1701931805586,-61.63820366450358,-60.69930115818823,-60.68361177625411,"{'Intercept': 23.71707567511391, 'bg_type[T.RBG]': 0.3262674097730789, 'bg': 0.005165239249795717, 'bg:bg_type[T.RBG]': -0.004023725869034975}","{'Intercept': 24.025454806213546, 'bg_type[T.RBG]': 0.2635736669182771}","{'Intercept': 23.943989739083523, 'bg': 0.0015513146595018679}","{'Intercept': 23.940213094875595, 'bg_type[T.RBG]': 0.04152005987873042, 'bg': 0.0014277679282400178}"
l_12,0.6108456901550771,0.16450524836194097,0.3744140573074253,0.7315745540206783,0.2675146552929116,0.7754690019122779,-88.8320209738241,-89.32493187846919,-90.63683377817395,-89.22650217404671,"{'Intercept': 21.96275901901229, 'bg_type[T.RBG]': -0.23885215614039423, 'bg': 0.0045444787700212805, 'bg:bg_type[T.RBG]': -0.005681139278388954}","{'Intercept': 22.234077025134752, 'bg_type[T.RBG]': -0.7548110775664405}","{'Intercept': 22.219513977667297, 'bg': -0.0026395210280105805}","{'Intercept': 22.277809000334877, 'bg_type[T.RBG]': -0.6408898213678016, 'bg': -0.0007324948156158667}"
l_13,0.28656095635394674,0.10977227835205361,0.2772214112216801,0.42516389314713576,0.19389195487492483,0.7382404109489688,-65.5988702953794,-66.84867429869448,-67.80821755118805,-66.18920094027413,"{'Intercept': 23.508140124840075, 'bg_type[T.RBG]': -0.8030153916391884, 'bg': -0.003092431226571498, 'bg:bg_type[T.RBG]': 0.004726215660411943}","{'Intercept': 23.32351339052709, 'bg_type[T.RBG]': -0.2667528642625965}","{'Intercept': 23.203426314725114, 'bg': -9.66742769093823e-05}","{'Intercept': 23.24604583660413, 'bg_type[T.RBG]': -0.4685548870883871, 'bg': 0.0012975535947646472}"
l_14,0.8371680900588204,0.9068413119104043,0.6898825844718867,0.8886227974994363,0.9245070517528148,0.9035404286296513,-78.16954084197192,-78.34727124618408,-78.26732864545104,-78.2491470927689,"{'Intercept': 22.235844558740247, 'bg_type[T.RBG]': 0.09090299186419681, 'bg': 0.0025884447118155207, 'bg:bg_type[T.RBG]': -0.002130969287229523}","{'Intercept': 22.390381898159863, 'bg_type[T.RBG]': 0.03482707146629016}","{'Intercept': 22.348569933435556, 'bg': 0.000430839710324463}","{'Intercept': 22.354018361782614, 'bg_type[T.RBG]': -0.059899492448776126, 'bg': 0.0006090761222635934}"
l_15,0.994767741694867,0.475806466958003,0.9701559574752939,0.9965083318028886,0.5827785591748023,0.9878887609432976,-53.065108113361305,-53.0703541078651,-53.807852202809904,-53.065807967912825,"{'Intercept': 26.59697100827963, 'bg_type[T.RBG]': 0.24372665884927436, 'bg': -3.59600399250661e-05, 'bg:bg_type[T.RBG]': 0.00013140440436889764}","{'Intercept': 26.59482409400714, 'bg_type[T.RBG]': 0.2664158515825572}","{'Intercept': 26.61269902053619, 'bg': 0.0008389973171892932}","{'Intercept': 26.58968392146245, 'bg_type[T.RBG]': 0.2530257654798862, 'bg': 8.60960366671059e-05}"
l_16,0.971483831214589,0.2794166834904248,0.9786711587183993,0.9822907356601845,0.3971626439407108,0.9911167238971382,-54.62775396726484,-54.65668462068214,-55.90280508935846,-54.62811134531324,"{'Intercept': 26.56142148837407, 'bg_type[T.RBG]': 0.3350799992506488, 'bg': -0.00031110516370124873, 'bg:bg_type[T.RBG]': 9.63783598194514e-05}","{'Intercept': 26.542847645920126, 'bg_type[T.RBG]': 0.30743866887591764}","{'Intercept': 26.587175879098332, 'bg': 0.0007957725982017834}","{'Intercept': 26.556076785670406, 'bg_type[T.RBG]': 0.34190041481548117, 'bg': -0.00022158332062102194}"
l_17,0.9428031478368644,0.6286606887156043,0.7439890672083588,0.9611694429245955,0.7133357486280215,0.9176647508352382,-54.85618273267853,-54.91508050178706,-55.32034634611653,-54.90950847212708,"{'Intercept': 21.42585161503412, 'bg_type[T.RBG]': 0.10994175849568943, 'bg': -0.0009999011916101376, 'bg:bg_type[T.RBG]': 0.0011823040789348616}","{'Intercept': 21.366154736391714, 'bg_type[T.RBG]': 0.20889680523734988}","{'Intercept': 21.3778971100276, 'bg': 0.0006743959673413541}","{'Intercept': 21.360286442322572, 'bg_type[T.RBG]': 0.19360997154091564, 'bg': 9.829180965388769e-05}"
l_18,0.4825097039342442,0.8414925143752587,0.8122389477832941,0.6207794261722908,0.8807621650461042,0.9402284180428602,-61.57022994331987,-62.29898418994439,-61.74280810428379,-61.59844224565575,"{'Intercept': 20.282915223658776, 'bg_type[T.RBG]': 0.19606761861282562, 'bg': -0.00034608942077951166, 'bg:bg_type[T.RBG]': -0.0009615834820341368}","{'Intercept': 20.26225272387876, 'bg_type[T.RBG]': -0.0647174145398659}","{'Intercept': 20.347884801986357, 'bg': -0.0008583315531378519}","{'Intercept': 20.336240242323136, 'bg_type[T.RBG]': 0.12801915877153291, 'bg': -0.0012392642553378068}"
l_19,0.7130998680645337,0.7658032775374968,0.9541551469429123,0.803552232585501,0.8258115089106465,0.984364360077903,-53.964176878927134,-54.30231067989181,-54.23100683898819,-53.96582940911801,"{'Intercept': 23.727400089881414, 'bg_type[T.RBG]': 0.16743847193928385, 'bg': -0.0005635901927922905, 'bg:bg_type[T.RBG]': -0.00020497073204899657}","{'Intercept': 23.693752189843437, 'bg_type[T.RBG]': 0.03567071203696237}","{'Intercept': 23.752677565356848, 'bg': -0.0002989119882429586}","{'Intercept': 23.738766828512414, 'bg_type[T.RBG]': 0.1529332907573333, 'bg': -0.0007539789662137468}"
l_20,0.5477334792880091,0.9002180818769371,0.6811283524303912,0.6784849054512059,0.9193829848618985,0.8991740499180294,-45.044428644434184,-45.646395106439854,-45.149546876248515,-45.12885786148889,"{'Intercept': 22.197628979195336, 'bg_type[T.RBG]': 0.1262113362828159, 'bg': 0.001981922708129173, 'bg:bg_type[T.RBG]': -0.0012635717033609075}","{'Intercept': 22.315955270211536, 'bg_type[T.RBG]': 0.1624941356874361}","{'Intercept': 22.271047469178825, 'bg': 0.0009177217033698604}","{'Intercept': 22.26770088238876, 'bg_type[T.RBG]': 0.036792050366154294, 'bg': 0.0008082435963431191}"
l_21,0.28547459297041144,0.13903813348586935,0.49155686526278064,0.42423662965289344,0.23312510342727805,0.834601915755825,-49.45595000832045,-50.70955225351356,-51.42895705017172,-49.6925083135738,"{'Intercept': 24.17575450010711, 'bg_type[T.RBG]': 0.20766632438090626, 'bg': -0.0033448580555211953, 'bg:bg_type[T.RBG]': 0.002279320159580588}","{'Intercept': 23.97605718292015, 'bg_type[T.RBG]': 0.1780302880866782}","{'Intercept': 24.08291490862346, 'bg': -0.00012979700727633672}","{'Intercept': 24.0493538366987, 'bg_type[T.RBG]': 0.3689671674617072, 'bg': -0.0012276925212991278}"
l_24,0.4393569178907102,0.5677531299399868,0.5520527652926925,0.585018810483621,0.6643019345571526,0.866563870156071,-63.874157500819976,-64.69660067224459,-64.44022608594747,-64.05098376845613,"{'Intercept': 21.77091889408066, 'bg_type[T.RBG]': 0.04217787574593368, 'bg': -0.003565270300628895, 'bg:bg_type[T.RBG]': 0.002504699688999492}","{'Intercept': 21.558062353604537, 'bg_type[T.RBG]': 0.026770160304755652}","{'Intercept': 21.65197879197991, 'bg': -0.0005858305422637745}","{'Intercept': 21.632019713551934, 'bg_type[T.RBG]': 0.21942817110337587, 'bg': -0.0012387591113881182}"
l_22,0.4938899549418698,0.46487106130862343,0.9929705025344252,0.6290176638529567,0.5705986658706416,0.9994722458499683,-58.41765968567674,-59.123102235561944,-59.183654885031146,-58.41769849621585,"{'Intercept': 23.48050970531665, 'bg_type[T.RBG]': 0.2835046468330389, 'bg': -0.0011479733540659446, 'bg:bg_type[T.RBG]': -3.383152168317215e-05}","{'Intercept': 23.411972507264068, 'bg_type[T.RBG]': 0.0976846077113116}","{'Intercept': 23.507955518329425, 'bg': -0.0003429281049859602}","{'Intercept': 23.482385846659444, 'bg_type[T.RBG]': 0.28111048866826827, 'bg': -0.001179398045053683}"
l_23,0.034512437738873615,0.02087822863470291,0.009735552777128065,0.08153622431605298,0.04635617683466008,0.17218678866691334,-76.95890270637258,-80.32533821211678,-80.82795106144175,-80.30023004243499,"{'Intercept': 20.82092584363926, 'bg_type[T.RBG]': 1.3194740465461698, 'bg': 0.012598522018395881, 'bg:bg_type[T.RBG]': -0.013906471517921569}","{'Intercept': 21.573092604031974, 'bg_type[T.RBG]': 0.28580022192499976}","{'Intercept': 21.622618701023676, 'bg': 0.0006792552670773291}","{'Intercept': 21.592115102922058, 'bg_type[T.RBG]': 0.3353535969939747, 'bg': -0.000318619997228679}"
l_25,0.4630744712931377,0.5938995864192762,0.339012631404401,0.6044819440085025,0.6850296325925568,0.7614561964210944,-75.3757630038786,-76.14563039658313,-75.89680802422025,-75.83284380061397,"{'Intercept': 21.33262103301957, 'bg_type[T.RBG]': 0.45395847306724413, 'bg': 0.003495067139323383, 'bg:bg_type[T.RBG]': -0.004889294726446006}","{'Intercept': 21.54128624975703, 'bg_type[T.RBG]': -0.05478324896299691}","{'Intercept': 21.613578686190483, 'bg': -0.000725158109207015}","{'Intercept': 21.603758939831096, 'bg_type[T.RBG]': 0.1079573384169279, 'bg': -0.0010463950321809475}"
l_26,0.25805486508869196,0.247889432842456,0.4759250301843001,0.39579107638381084,0.36084601021924234,0.8268838301089398,-40.83734303428447,-42.191926095570416,-42.23211550182842,-41.09143620562091,"{'Intercept': 24.040461282253332, 'bg_type[T.RBG]': 0.11299002054204976, 'bg': -0.0030081991184612387, 'bg:bg_type[T.RBG]': 0.002046504567239083}","{'Intercept': 23.860863438772572, 'bg_type[T.RBG]': 0.0856044828624003}","{'Intercept': 23.950422248099592, 'bg': -0.0003401336588531208}","{'Intercept': 23.926971505979452, 'bg_type[T.RBG]': 0.25781518285058613, 'bg': -0.0011072862883022283}"
l_28,0.16779328466825297,0.19638265231874752,0.2432458370229189,0.28891006794407215,0.30526808330736,0.7122336481062492,-59.99483576719629,-61.779858272801604,-61.62252598247519,-60.67567778392609,"{'Intercept': 21.44419307260099, 'bg_type[T.RBG]': 0.6524303320276816, 'bg': 0.002760091317139492, 'bg:bg_type[T.RBG]': -0.004626519734686965}","{'Intercept': 21.60897819115455, 'bg_type[T.RBG]': 0.08593797278414694}","{'Intercept': 21.73032279670904, 'bg': -0.0005701484798882675}","{'Intercept': 21.700758681112994, 'bg_type[T.RBG]': 0.3250250175095759, 'bg': -0.0015372901123642119}"
l_27,0.7172229027121029,0.9029408231890803,0.6584182095471647,0.8053601774927189,0.9216186770966558,0.8946406356317492,-57.488077155502296,-57.82044575975509,-57.590175416781776,-57.58580252643705,"{'Intercept': 21.65263741275245, 'bg_type[T.RBG]': 0.0975727815389753, 'bg': 0.00088569219045393, 'bg:bg_type[T.RBG]': -0.0016729210684491708}","{'Intercept': 21.70551569677867, 'bg_type[T.RBG]': -0.12473902450053442}","{'Intercept': 21.74351663908036, 'bg': -0.0007301513238434747}","{'Intercept': 21.745409958106862, 'bg_type[T.RBG]': -0.020814965620739034, 'bg': -0.0006682144920740415}"
l_29,0.01863906128352881,0.022664958958578972,0.0654168502916073,0.049446480547856,0.04979947089245023,0.44831309703811834,-31.195726482970706,-35.17822231428923,-34.98266168834574,-32.89294298714581,"{'Intercept': 23.812788226972163, 'bg_type[T.RBG]': -0.015783915528422288, 'bg': -0.005640246445681099, 'bg:bg_type[T.RBG]': 0.004558769592989999}","{'Intercept': 23.476049846813805, 'bg_type[T.RBG]': 0.08819060490726116}","{'Intercept': 23.58788855673114, 'bg': -0.0004928037724058303}","{'Intercept': 23.55997973122051, 'bg_type[T.RBG]': 0.30682691896518577, 'bg': -0.0014057953001635828}"
l_30,0.18252120477590597,0.7063581500361571,0.4151453817310886,0.3069270892385488,0.7797349597963507,0.7930930024884846,-68.49780915701496,-70.19869807917124,-68.84544203246551,-68.82981763039793,"{'Intercept': 20.20583061416495, 'bg_type[T.RBG]': 0.3101335954443416, 'bg': 0.0014825598176465113, 'bg:bg_type[T.RBG]': -0.0037118154852705167}","{'Intercept': 20.294343553500177, 'bg_type[T.RBG]': -0.25817708733204103}","{'Intercept': 20.415987780258146, 'bg': -0.0018239716565321296}","{'Intercept': 20.41167091168337, 'bg_type[T.RBG]': 0.04745923413625408, 'bg': -0.001965190943374452}"
l_33,0.14705031094532384,0.7932009030518938,0.9030643607646021,0.26154056333941733,0.8439438283579431,0.9627112043459678,-20.108218229585823,-22.025198729015116,-20.339896973430918,-20.115634781273037,"{'Intercept': 22.411251258528928, 'bg_type[T.RBG]': 0.06249493600138001, 'bg': -0.0012647018985129793, 'bg:bg_type[T.RBG]': 0.0002469911690037817}","{'Intercept': 22.33574504212691, 'bg_type[T.RBG]': -0.08103846632934486}","{'Intercept': 22.404828634548345, 'bg': -0.0007973128004243272}","{'Intercept': 22.397554258795548, 'bg_type[T.RBG]': 0.07997378100977826, 'bg': -0.0010352820918768345}"
l_31,0.6446458755443862,0.7986421508294523,0.5710971131455884,0.7527406538642022,0.8461687082714504,0.8671631950918426,-35.756449925711706,-36.19550406883406,-35.98129223055419,-35.91687505922826,"{'Intercept': 23.15222708404511, 'bg_type[T.RBG]': 0.16135075387155373, 'bg': 0.0008790895252711968, 'bg:bg_type[T.RBG]': -0.0014929192196676579}","{'Intercept': 23.20471117061918, 'bg_type[T.RBG]': -0.023246533761362542}","{'Intercept': 23.240084105647917, 'bg': -0.00034187689188962776}","{'Intercept': 23.235017550749838, 'bg_type[T.RBG]': 0.05570121281356877, 'bg': -0.0005076209392377226}"
l_32,0.5035006523672045,0.7629005810570779,0.7764035842534348,0.6384329123628211,0.8242652807250987,0.9284274041399431,-42.50667192943197,-43.19284220059157,-42.77729948567569,-42.54700244814145,"{'Intercept': 22.13911961440778, 'bg_type[T.RBG]': -0.1770081747829786, 'bg': -0.0016430928828680361, 'bg:bg_type[T.RBG]': 0.0008368389100045521}","{'Intercept': 22.041022405153708, 'bg_type[T.RBG]': -0.2524392164326761}","{'Intercept': 22.08199846348136, 'bg': -0.001216275624265458}","{'Intercept': 22.092712358741714, 'bg_type[T.RBG]': -0.117787524652196, 'bg': -0.0008657880841054563}"
l_35,0.6715894591670519,0.8942107888159143,0.6364644779563334,0.7752907727149055,0.9148708722068033,0.8854973010289487,-41.41517566635042,-41.81328371535798,-41.52698941627789,-41.52687363511595,"{'Intercept': 22.633192882597132, 'bg_type[T.RBG]': 0.09942751978987863, 'bg': 0.0007058886045001045, 'bg:bg_type[T.RBG]': -0.0013683761060167936}","{'Intercept': 22.675336393087502, 'bg_type[T.RBG]': -0.08530170345736021}","{'Intercept': 22.709312482721856, 'bg': -0.0005574276108247841}","{'Intercept': 22.709076758263194, 'bg_type[T.RBG]': 0.00259153182023919, 'bg': -0.0005651389505070843}"
l_34,0.06994847383224857,0.2998081630923884,0.3208609398230112,0.14610999815389195,0.4199259510628992,0.7531255914074689,-10.776330945470868,-13.43632734156025,-11.980943410694927,-11.269047887295876,"{'Intercept': 23.3836795762685, 'bg_type[T.RBG]': 0.0010164810515207456, 'bg': -0.002560895725256034, 'bg:bg_type[T.RBG]': 0.0017301808772947468}","{'Intercept': 23.230786987871518, 'bg_type[T.RBG]': -0.024883841245075367}","{'Intercept': 23.29896119172694, 'bg': -0.0005864471798345729}","{'Intercept': 23.28773166399855, 'bg_type[T.RBG]': 0.12345633796099698, 'bg': -0.0009538027918732685}"
l_36,0.27035059375278386,0.9515788321774977,0.775159234172509,0.4081883008836956,0.96103897261435,0.9284274041399431,-34.041420623075474,-35.3494562899946,-34.0910533683303,-34.08221372523215,"{'Intercept': 23.106419833357737, 'bg_type[T.RBG]': 0.03171905635604677, 'bg': -0.0003798077978137775, 'bg:bg_type[T.RBG]': -0.0007308806600732423}","{'Intercept': 23.083744252806632, 'bg_type[T.RBG]': -0.18465637168717786}","{'Intercept': 23.145131644843293, 'bg': -0.0011182138527282472}","{'Intercept': 23.146951129462565, 'bg_type[T.RBG]': -0.02000323731372533, 'bg': -0.0010586923926923283}"
l_37,0.7578406594454384,0.48768653377760884,0.5685753494756163,0.8378942502319284,0.593122988615444,0.8671631950918426,-73.55359334316555,-73.83087547041632,-74.2716757715053,-73.71612937200763,"{'Intercept': 21.578250297864876, 'bg_type[T.RBG]': -0.10872956848734172, 'bg': 0.0020098938103919536, 'bg:bg_type[T.RBG]': -0.002821417918408526}","{'Intercept': 21.698246541383675, 'bg_type[T.RBG]': -0.403388342387514}","{'Intercept': 21.70666193812512, 'bg': -0.0015284555586091673}","{'Intercept': 21.734713221750436, 'bg_type[T.RBG]': -0.30839308965160117, 'bg': -0.000610803746895568}"
l_38,0.22384371590864946,0.9583794002034,0.785256939154975,0.35695115177676606,0.9662120397847471,0.930213827340243,-26.79858560308243,-28.29539277054962,-26.84109714887908,-26.835706870628613,"{'Intercept': 23.818551590018064, 'bg_type[T.RBG]': 0.05757055350594564, 'bg': -0.00043464938589486517, 'bg:bg_type[T.RBG]': -0.0006179108519813598}","{'Intercept': 23.792601814320776, 'bg_type[T.RBG]': -0.14301987177198106}","{'Intercept': 23.854077232260494, 'bg': -0.000967410505223627}","{'Intercept': 23.852818097638526, 'bg_type[T.RBG]': 0.013842803828297168, 'bg': -0.0010086010326333331}"
l_39,0.666991261031664,0.5536844539731582,0.42512636644946533,0.7715050689197657,0.6561687712764392,0.8015209987535225,-73.65878425681976,-74.06376259187365,-74.24994458899137,-73.9768345532086,"{'Intercept': 20.508808393471973, 'bg_type[T.RBG]': 0.06349542403184683, 'bg': 0.003143355484767665, 'bg:bg_type[T.RBG]': -0.0039588174290328074}","{'Intercept': 20.696475447455647, 'bg_type[T.RBG]': -0.29968169207825346}","{'Intercept': 20.708639133661343, 'bg': -0.001178512384099762}","{'Intercept': 20.728346288242598, 'bg_type[T.RBG]': -0.21665854478288193, 'bg': -0.0005338250911132297}"
l_40,0.7770866957185789,0.9809354464802483,0.9263069625148713,0.8481132302712517,0.9837836910983675,0.9736653221321867,-81.3444967168603,-81.59670007419771,-81.36374534223404,-81.34877412337582,"{'Intercept': 21.681262404322453, 'bg_type[T.RBG]': 0.020402136800698134, 'bg': -0.0015042090057488856, 'bg:bg_type[T.RBG]': 0.0005204778809347376}","{'Intercept': 21.591456948320932, 'bg_type[T.RBG]': -0.10151867112224755}","{'Intercept': 21.657605136112107, 'bg': -0.0008504512938989732}","{'Intercept': 21.652399083317285, 'bg_type[T.RBG]': 0.05723483915135685, 'bg': -0.001020758786520623}"
l_41,0.6839539756577856,0.7857082776825088,0.8521145198372335,0.7829169871854177,0.8378932076138034,0.9451520717783573,-76.21902770722448,-76.59889235789797,-76.4601974106565,-76.23640412695521,"{'Intercept': 21.41031178965035, 'bg_type[T.RBG]': 0.1354002902652307, 'bg': -0.002029265280416721, 'bg:bg_type[T.RBG]': 0.0009632526038334237}","{'Intercept': 21.289159015561502, 'bg_type[T.RBG]': 0.0271175248902229}","{'Intercept': 21.37541055132639, 'bg': -0.0005288082524903606}","{'Intercept': 21.35689420913072, 'bg_type[T.RBG]': 0.20356686899048504, 'bg': -0.0011345400681580086}"
l_42,0.46619936103101756,0.9119319437801964,0.7492926800054802,0.6058136166294713,0.9286005111488203,0.9210166963483732,-80.79702212465885,-81.56016404763011,-80.88921203939913,-80.84808530804894,"{'Intercept': 21.046163819540624, 'bg_type[T.RBG]': -0.032060255294897644, 'bg': -0.00337806491330236, 'bg:bg_type[T.RBG]': 0.0017826765584098916}","{'Intercept': 20.84448396070286, 'bg_type[T.RBG]': -0.17375228677306698}","{'Intercept': 20.955863532653474, 'bg': -0.0014422239458726366}","{'Intercept': 20.94730473707321, 'bg_type[T.RBG]': 0.09409456793310023, 'bg': -0.0017222109288293416}"
l_43,0.19125915556215956,0.46428369762487276,0.864738640303683,0.31882679696510574,0.570283033995843,0.9489736620728767,-42.55570832643516,-44.20983426163605,-43.32296782273546,-42.570217075629095,"{'Intercept': 23.0477516707205, 'bg_type[T.RBG]': 0.24950723662873608, 'bg': -0.0009250799554659358, 'bg:bg_type[T.RBG]': -0.0005022285750015294}","{'Intercept': 22.992521827712668, 'bg_type[T.RBG]': -0.002459363579105478}","{'Intercept': 23.09506520936688, 'bg': -0.0007549038209599141}","{'Intercept': 23.07560296874724, 'bg_type[T.RBG]': 0.21396598445909287, 'bg': -0.0013915791547224887}"
