i,pls,cca
l_635,0.012802547315332969,0.12967435388693874
l_636,1.625619324348651,16.46568049623638
l_637,0.4195870183528319,4.249939139197653
l_638,2.278967059430527,23.083352926078128
l_639,1.7209883518274698,17.43166147032353
l_640,0.13798424004872498,1.397624423546046
l_641,0.2720229831520841,2.7552845695912045
l_642,1.0344670297752916,10.477976852091915
l_643,1.9987693935583892,20.2452666514176
l_644,1.7653177189106262,17.88066640076524
l_645,-0.7788777183517349,-7.889147166823286
l_646,0.4344534034142981,4.4005209513200265
l_647,1.7588474412217785,17.81513400034392
l_648,1.7749626018125553,17.97836111840966
l_649,2.2385592986544234,22.6740670286379
l_650,2.0336312160221697,20.59837782039543
l_651,1.9305845399313177,19.55463264403833
l_652,0.7413304575166907,7.5088364544251345
l_653,1.451106222998958,14.698062566907522
l_654,1.1608854990304052,11.758456156934335
l_655,0.20341263437358392,2.060339930695484
l_656,0.4354215736328168,4.410327578525857
l_657,2.0033968302041916,20.29214028307569
l_658,0.3211492538680338,3.252877673820586
l_659,1.8959058460703835,19.203378454955637
l_660,1.5961873479166981,16.167567234425324
l_661,1.9295867666962128,19.54452518940927
l_662,0.43271409479775436,4.38290342317855
l_663,0.6517837269518042,6.601828197992639
l_664,0.3916793583193554,3.9672686463054583
l_665,0.7350910478441203,7.445638316766309
l_666,0.8153029775988998,8.258095319859304
l_667,2.087835595048857,21.147407951909347
l_668,2.01585644413182,20.418341537808185
l_669,2.5233142283094807,25.558314603718255
l_670,1.822648925477996,18.461368149775716
l_671,1.6560932832221946,16.774348433387217
l_672,0.16533048238782533,1.6746104882440012
l_673,0.19259822050760592,1.9508019392506561
l_674,1.5952529845448957,16.158104045582004
l_675,0.8813406113094007,8.926981298738275
l_676,1.8512550977027293,18.75111656062479
l_677,1.50078990557833,15.201300849386167
l_678,1.2609664469263135,12.772160832052265
l_679,2.4409091161082346,24.72364348014643
l_680,1.6023548476072622,16.230039015006163
l_681,1.399947770943197,14.179884734413132
l_682,1.2132557097080714,12.288903857245414
l_683,1.2523468127978918,12.684853857786218
l_684,-0.36998646941945507,-3.747543718822964
l_685,1.3731011333771834,13.907957816691244
l_686,-1.2703374992050058,-12.867081126786013
l_687,-0.5376338007059346,-5.445622514831704
l_688,-0.3923385426534177,-3.973945089592105
l_689,0.6045403039489076,6.123308194027451
l_690,0.705782917454768,7.14878114437058
l_691,0.026588347104339754,0.26930982409356485
l_692,0.5731764513463894,5.8056276875992845
l_693,0.5999453400407738,6.076766968818403
l_694,0.9919032514879013,10.046855708852748
l_695,1.9406273772834308,19.656356331993763
l_696,1.6631551135188734,16.845876555056417
l_697,1.603163071133982,16.23822515681328
l_698,1.7923030446621502,18.153998882493227
l_699,1.0491531736266926,10.626735566897455
l_700,0.6916153547285773,7.005279497554007
l_701,0.043524829962255575,0.4408577015065269
l_702,0.2696742165245654,2.7314945072431716
l_703,0.1174624337395543,1.1897616916950864
l_704,-0.010315212152396903,-0.10448140461404701
l_706,1.7865136426474233,18.095358843634173
l_705,1.8189829272907054,18.42423602272204
l_707,1.7640286544527666,17.867611503984776
l_708,1.639666850759118,16.607967245782532
l_709,0.990342299999747,10.031044246854673
l_710,1.5521955250271726,15.72198171690541
l_711,1.1902610923634098,12.055996072879704
l_712,-0.10982256811688165,-1.1123794539270495
l_713,0.2782388441765576,2.8182441582995983
l_714,0.04602311697192224,0.4661611828015205
l_715,2.152055362314201,21.797882095252458
l_716,0.5135992392805866,5.202179205217782
l_717,2.152850998528523,21.805940566785196
l_718,-0.33727674721017253,-3.4162322675462904
l_719,0.34631313721643947,3.507758730721452
l_720,1.0751805713402327,10.890361317737284
l_721,1.4834925703070123,15.026098690124998
l_722,1.2704501729348374,12.868220700809031
l_723,0.6735406001398443,6.822202729361284
l_725,-0.9060323266301303,-9.177080600691246
l_724,-0.587512927254359,-5.950840072818653
l_726,1.8238935452786735,18.47397488387825
l_727,0.37038366297433306,3.7515649102871365
l_728,-0.18597794186622574,-1.8837457630775971
l_729,-0.15263249455578787,-1.5459944007487623
l_730,-0.07194894331576561,-0.728761447742884
l_731,1.4986998077667106,15.180131292959425
l_732,0.9711185516823774,9.836331822174841
l_733,1.6189492395739382,16.398122030312447
l_734,1.1168800869368853,11.31272956883226
l_735,1.0280457030382126,10.412938546791048
l_736,0.8920662416487908,9.035618894581829
l_737,0.4160341037216429,4.213954394036969
l_738,-0.9437428967943122,-9.559045898424182
l_739,-0.5501090477392755,-5.571980879494677
l_740,-0.5040657233120742,-5.105616236573953
l_741,0.7852529185172521,7.953722527244078
l_742,0.8496159446814014,8.605646625905722
l_743,1.1603155006739965,11.75268112179974
l_744,1.3555673395595504,13.730360767768191
l_745,0.24386298657859445,2.4700552847883523
l_746,0.5434162720056983,5.504190580598004
l_747,1.8313004752259938,18.548999151734353
l_748,1.6609601745269875,16.823645029288777
l_749,1.914038854129044,19.387045975026837
l_750,0.4359852569565337,4.416037965124901
l_751,1.2337062264774163,12.496046501808815
l_752,1.072996498924716,10.868237791422262
l_753,0.6022183806709731,6.099789725723926
l_754,-0.32658994628399945,-3.307985797451636
l_755,0.2965280337660005,3.0034894584655487
l_756,0.8023922228200576,8.127323934574738
l_757,1.099229716028014,11.133950991872277
l_758,1.4121644560224385,14.303625277980508
l_759,0.3170444961705601,3.211301557336787
l_760,0.007910997831688166,0.08012963938762661
l_761,0.6302971390014221,6.384195332866861
l_762,0.9720356085914131,9.845619471231531
l_763,0.23750162232308095,2.4056230494616178
l_764,1.180806343100878,11.960229676733707
l_765,-1.045292855544275,-10.58763430775257
l_766,-0.7400885803777396,-7.496261213807072
l_767,1.2405363940940304,12.565227194559638
l_768,-0.5911655306150047,-5.987837087238686
l_769,0.2948299824665679,2.9862930254273428
l_770,0.6250500682320411,6.331048356803529
l_771,0.30978319008977223,3.137752453225405
l_772,0.6528365805942793,6.612494615386387
l_773,0.1620453601801551,1.6413361415083483
l_775,0.35021938772552647,3.5473261585253852
l_774,0.20780826677808978,2.104861633943381
l_776,-0.46621685997606804,-4.722248707876067
l_777,-0.6813600817046593,-6.901405181457199
l_778,-1.8266643483431033,-18.502039274492454
l_779,-1.0443860929363284,-10.578447129809897
l_780,-0.48503091171642737,-4.912813812282923
l_781,-0.4087357851578522,-4.1400289877196155
l_782,1.1612008277907877,11.761649388574765
l_783,-0.1599120577829889,-1.619728330448459
l_784,0.5318198384057446,5.386732137711525
l_785,0.32761317450318633,3.3183503015135214
l_786,0.6557082298878572,6.641581706585472
l_787,0.6889858249034796,6.978645774448271
l_788,0.6525115253429349,6.60920270956125
l_789,0.3760659057999971,3.809123529824465
l_790,1.324902976986513,13.419764377821737
l_791,0.9667312445620478,9.791892317301874
l_792,0.1055910113343145,1.06951625171101
l_793,-0.06448295209273922,-0.6531409762606117
l_794,0.047272806153192334,0.4788194501307823
l_795,0.33631171136421795,3.4064574199843074
l_796,1.1312162387714184,11.457937374050855
l_797,1.3633807688576354,13.809500383916056
l_798,0.9579373329629977,9.70281826470114
l_799,0.068835933659436,0.6972270823362419
l_800,-0.5795021925534255,-5.86970028930159
l_801,-0.15401156920440948,-1.559963504114858
l_802,-0.11987935050929849,-1.2142419093669141
l_803,0.04637310050212067,0.4697059382696049
l_804,-1.6694619257549375,-16.909756310552336
l_805,0.2878637006267794,2.9157354051650772
l_806,0.6961785755901944,7.051499085641689
l_807,0.592550545953382,6.001865785247808
l_808,0.6138504355617596,6.217608898346152
l_809,0.23204297912017355,2.350332283597089
l_810,0.8923213997685606,9.038205221334305
l_811,0.8433763712157176,8.54244627711542
l_812,0.7904987343652649,8.006856863886197
l_813,0.1874355331981145,1.8985097435918559
l_814,-0.7806145241624589,-7.9067420366656425
l_815,0.15214881936298816,1.5410934669166816
l_816,0.2695311451689757,2.7300449527065442
l_817,-0.3418383738654746,-3.4624344340988396
l_818,-0.05850765358325099,-0.5926157875004163
l_819,0.6077601368383644,6.1559211599071215
l_820,0.34392268322261316,3.483547140972561
l_821,1.2876592686221857,13.042529150487479
l_822,1.6273181989183698,16.482888772708414
l_823,1.7790258350070725,18.01951524796606
l_824,-0.5670220374671936,-5.743290563519225
l_825,0.2075460557015235,2.1022053506535086
l_826,-0.7907641831677312,-8.009545639582148
l_827,-1.3594971931887927,-13.770164685434631
l_828,-0.7031700839467093,-7.122316583517414
l_829,-0.6658819433822678,-6.744629123975229
l_830,-2.6739322411804034,-27.083904926239494
l_831,-0.19760008356339928,-2.00146466064487
l_832,-0.21265563038113236,-2.153960703023416
l_833,-0.4285762026721006,-4.340990151945003
l_834,-0.36759148720835605,-3.7232849902787297
l_835,-0.3996431580338413,-4.0479325682805705
l_836,0.04183337787340426,0.4237249839754635
l_837,-1.4583864287081778,-14.771802142783292
l_838,-0.6859366283576861,-6.947760861485739
l_839,-0.6977696734589486,-7.067616588862695
l_840,0.4076842894580544,4.129380477253804
l_841,-0.012794614935612998,-0.12959562073480688
l_842,-0.368040601713058,-3.7278303171138396
l_843,-0.05581178835850114,-0.5653099026302283
l_844,0.05741011369920367,0.5814997218663114
l_845,0.5252799729552855,5.320490416019477
l_846,0.5208405997384137,5.275525827650301
l_847,1.2147679720239628,12.304222764341958
l_848,0.5494924465880223,5.56573895372229
l_849,0.6547430861099329,6.631805296195372
l_850,-0.07666297619158868,-0.7765106390467917
l_851,0.9895177792815124,10.022694292304895
l_852,1.445894507632594,14.645271727769352
l_854,1.2661565053925685,12.82472901804726
l_853,1.362199257293235,13.797534461913594
l_855,-1.2626746402294153,-12.789467302496409
l_856,-2.5802829458584235,-26.13534271080194
l_857,-0.8718740903671457,-8.83109679985617
l_858,0.9745087123312266,9.870670441469057
l_859,-0.47086012139187505,-4.769279430986093
l_860,-0.2204573843354006,-2.2329835453572446
l_861,-0.3342805851137748,-3.3858827067211648
l_862,0.8162080944803843,8.267263092638784
l_863,-0.14082882756664622,-1.4264358078143782
l_864,0.1972269649413418,1.997686058087421
l_865,-0.6118724817800655,-6.197575347459011
l_866,0.5646741092298999,5.719508836695823
l_867,0.6450005864512242,6.533127344209727
l_868,0.6307685484562069,6.388968861967825
l_869,-0.09212466871509817,-0.9331187764711238
l_870,0.42939444903048607,4.34927888874882
l_871,0.1380755245135477,1.3985478235335889
l_873,-0.42274891079914345,-4.281969493869123
l_872,-0.03882803646085586,-0.39328389241569295
l_874,2.8301148977352777,28.665855527972308
l_875,-1.1538943129948604,-11.687639425004493
l_876,-2.057107028429905,-20.836162787831793
l_877,-0.7041480121679035,-7.1322210823014185
l_878,-0.6032387376814209,-6.11012555606545
l_879,-1.0341857111531636,-10.475129282732178
l_880,0.500082138385023,5.065263818349132
l_881,-2.5794896523799857,-26.127304534289067
l_882,-1.27234615147709,-12.88742478041135
l_883,-1.917468878168009,-19.4217844835766
l_884,-0.6697729763493362,-6.784040560791758
l_885,-0.34567875855339725,-3.5013349473792155
l_886,-0.2734560550104494,-2.7698000127247893
l_887,-0.3205365513570966,-3.2466714102017256
l_888,-0.09811342845076,-0.9937758953426444
l_889,0.5645939473838926,5.718696567697844
l_890,0.8328601762921878,8.435928956059689
l_891,0.2893070769946162,2.930353221339408
l_892,0.400054395174298,4.052099289508034
l_893,0.4955978441247749,5.019842944211758
l_894,0.22367617921259486,2.265587157805811
l_895,1.7876648646656608,18.107021438474355
l_896,0.713522369128292,7.227170964093852
l_897,0.6782511297759735,6.869915637106743
l_898,-1.1018546616709377,-11.160540508291204
l_899,1.0389438198239715,10.523322590033118
l_900,-0.8325872964413896,-8.43316663320225
l_901,-0.5538715694848624,-5.6100926271323726
l_902,1.7935229801339119,18.166353037866536
l_903,0.7225759475034644,7.318875006661235
l_904,-0.12447858979295218,-1.2608270679908502
l_905,-0.3215477015535583,-3.256913951963042
l_906,-0.6283522984445697,-6.36449688979354
l_907,0.5009768515834537,5.074327534507539
l_908,0.022311850817521447,0.22599282329948486
l_909,-0.6824337529170749,-6.912280090577
l_910,-0.298858478921248,-3.0270975533624926
l_911,-0.5296213577225664,-5.36446419978014
l_912,-1.2084168411558718,-12.239892926841696
l_913,2.617814908658728,26.51549688173984
l_914,1.7524142612290405,17.749969641029946
l_915,-0.7419166796165303,-7.514773855103414
l_916,-1.7785769423470645,-18.014969033234948
l_917,0.6757291646373407,6.8443704806403876
l_918,0.17642022381995054,1.7869364844011295
l_919,0.2597748157553391,2.631223969996918
l_920,0.5783233457536395,5.857759619986896
l_921,0.4809165898524285,4.87114035720327
l_922,-0.3838556425435555,-3.8880234444062456
l_923,0.4957449858885019,5.021334213967692
l_924,0.3982550728565264,4.033871922486073
l_925,-3.0084338175842604,-30.47202425939402
l_926,-1.399734013466278,-14.177718691421825
l_927,-0.5633952338132598,-5.706555317336669
l_928,-0.6022095189270015,-6.099700035560711
l_929,0.1716565511236052,1.7386849323411078
l_930,-0.6324143885084558,-6.40564092837648
l_931,-0.07639677149421908,-0.7738132252681316
l_932,-0.11618684907284782,-1.1768414506510998
l_933,-0.9037075263699041,-9.153529494260766
l_934,-0.5749047949584198,-5.823134197276481
l_935,-0.7109080196693285,-7.200692736355985
l_936,0.7313953747688032,7.40820560147887
l_937,-2.4678392288435673,-24.996415422559878
l_938,-1.0911431564670697,-11.052044364755648
l_939,0.6567137493924959,6.651762874210088
l_940,-0.832152069175918,-8.42876033413591
l_941,-0.08873818710411166,-0.8988175716143524
l_942,0.9059923748480573,9.17667747784175
l_943,0.743189448588876,7.527670031005261
l_944,1.0478313093452587,10.613343178765367
l_945,-2.0430415738339667,-20.69369516204152
l_946,-2.7020075830145887,-27.36827470587957
l_947,-2.3298034605105107,-23.59826900676859
l_948,-1.59518598142581,-16.157425815886928
l_950,-1.3276153652896117,-13.44724020734392
l_949,-2.1896527914797117,-22.178701737792082
l_951,-3.0264187720208424,-30.654191739855865
l_952,-0.7504962893852359,-7.601678852226672
l_953,1.4400636685853854,14.586211786877158
l_954,2.43572599713334,24.67114154560951
l_955,2.99917270086492,30.37821988420189
l_956,-0.4851501162233331,-4.914020869843991
l_959,0.563148182152597,5.704052113920002
l_958,0.030943296923977334,0.3134202326099209
l_957,0.7458707939498306,7.554829279792492
l_960,0.47123384882286184,4.773065089161154
l_961,0.35712567252678074,3.6172774922491095
l_962,-1.4555586336996436,-14.743158336443013
l_963,-0.3511662572076922,-3.556916134366629
l_964,0.9827854537585677,9.954502592803134
l_965,0.941470339143462,9.536027059696782
l_966,-0.052396542383040964,-0.5307186899608146
l_967,-0.4431884379591178,-4.488999386840483
l_968,0.2833690968663753,2.870207027978511
l_969,-0.8925248928380843,-9.040267051638258
l_970,-0.140471648072243,-1.4228190146122346
l_971,-0.045557526110751034,-0.4614464626659127
l_972,0.10583125920574733,1.0719502214170513
l_973,0.16550758771242394,1.6764029369346265
l_974,-2.1793524680716563,-22.074369922755327
l_975,0.0819483196181669,0.8300428695795199
l_976,0.6420461204403013,6.503199368382832
l_977,-0.07093769299075603,-0.7185207889307658
l_978,0.31676047421541303,3.208424406283407
l_979,-0.5929962927856369,-6.00637996370897
l_980,0.9814735262611971,9.941213744159372
l_981,0.7240915717211358,7.334226134869277
l_982,0.2635790343284008,2.669755613201665
l_983,-0.6606953267240513,-6.692094467975632
l_984,1.1342706290256999,11.488875561053923
l_985,0.7047708629901244,7.138528939991738
l_986,0.15764879085001782,1.5968033949610103
l_987,0.8145690294964916,8.250660450120801
l_988,0.9469490109024558,9.59152010266926
l_989,0.45200166415109555,4.578264630004971
l_990,-0.17255345180993037,-1.7477715828607414
l_991,1.0510075277448523,10.64551325602019
l_992,-0.02987542869650246,-0.30260387156185553
l_993,-0.8590855945134586,-8.701563816405107
l_995,-1.1731553350268735,-11.88273461784837
l_994,-1.0328158017372742,-10.461253903422817
l_996,-0.05300527282858518,-0.5368839058040831
l_997,0.2540814039019242,2.5735562369218936
l_998,0.38055475880501144,3.8545880463430207
l_999,-0.09201524443191478,-0.9320097137181891
l_1000,0.3694437576501843,3.7420462390109863
l_1001,0.17970624589398546,1.820220602760556
l_1002,0.545805330831507,5.528389021200805
l_1003,0.40123654246845947,4.064071468943224
l_1004,0.7808493654477835,7.909118583922289
l_1005,1.2719965637084119,12.883882969972893
l_1006,1.3074748998235841,13.243238021239993
l_1007,0.7077694965552243,7.168902283756136
l_1008,0.34092674029479764,3.453200464919059
l_1009,0.865466528406197,8.766194237468275
l_1010,0.2822201478367675,2.8585701614980703
l_1011,1.1700698533135998,11.851480688795005
l_1012,0.7795673236425965,7.896133008943535
l_1013,0.5944489582480478,6.0210938939898035
l_1014,0.9677585839345791,9.802297307868514
l_1015,-0.638402100226574,-6.466289872730932
l_1016,0.9625601268844055,9.749642858068722
l_1017,0.9307381857528939,9.427322779743777
l_1018,0.4964481880537226,5.0284572475602864
l_1019,0.043765847448474074,0.44329822998771046
l_1020,0.3322334634779481,3.3651476487642147
l_1021,-0.4183493285562948,-4.23740522836605
l_1022,1.4882539787426587,15.074325080207656
l_1023,0.6568020791392348,6.652660704033219
l_1024,0.8590090238235152,8.70078685067596
l_1025,1.046994558228031,10.604868694889175
l_1026,1.1851434259074924,12.004158604253963
l_1027,1.0613326639169458,10.750096304104208
l_1028,0.2544290697130337,2.5770777088696857
m_331,0.5961387327847286,6.038209729768798
m_449,0.05802902964880109,0.5877669425979066
m_636,0.41303883509545136,4.183614198984104
m_649,0.18264386114409675,1.8499744345092473
m_555,-0.018726069723119857,-0.18967489421147182
m_648,-0.5914917144543222,-5.9911422616034535
m_598,0.09572551570627474,0.9695901455273801
m_309,0.6608268208025225,6.693425359394199
m_644,0.6295534776328704,6.376662246249747
m_516,-0.28029700437782834,-2.8390916774939674
m_272,0.5560463683608916,5.632118585686709
m_389,1.1188190203806605,11.332367644753365
m_418,-1.4926663834664637,-15.119021160777292
m_575,1.000164510784263,10.130531698342253
m_282,-0.5647233048373874,-5.720008351062408
m_395,0.46676254300795594,4.7277740243458535
m_659,2.3103193411046434,23.400915009500018
m_72,0.5742491627544012,5.816491747569921
m_160,-1.9387322685833819,-19.63715879551221
m_572,0.3840799693847805,3.8902933224117193
m_568,0.016158069164503817,0.16366190051505913
m_121,-2.0577839516166065,-20.84301828886621
m_205,-1.8851520291844128,-19.09445574871673
m_149,-1.5331077279585947,-15.528643547382575
m_173,-2.292390492547209,-23.219320528023864
m_51,-0.053350659972809106,-0.5403820287063068
m_47,0.5227299362288504,5.294660116958155
m_54,-0.6082827719370067,-6.161217101638095
m_300,1.3748309570595314,13.925480225298655
m_14,-0.450457810535672,-4.562627213186721
m_111,0.7527562666680344,7.624566890296943
m_258,0.8685906727570851,8.79783894286086
m_20,-0.3042122123492581,-3.081325244492562
m_158,-0.813370185175462,-8.238518741394849
m_11,0.6668228714768036,6.754159153982155
m_10,-0.006628474089602718,-0.06713922326976342
m_27,-0.45726430567559884,-4.6315692361306455
m_3,0.1408151825833028,1.426297675981583
m_16,-0.5939897971082084,-6.016444209786982
m_22,-0.6838666774164038,-6.926794894133636
m_194,0.5473565481406691,5.544101221011699
m_685,-0.6759878844296914,-6.846992570854391
m_1,0.14866048115990071,1.5057622940168294
m_503,-0.40699604425459557,-4.122409812319859
m_119,0.4522642189165951,4.580923619297376
m_292,-1.053876010584242,-10.674569753694163
m_126,-0.6445325164706982,-6.528384015926557
m_45,-1.3071376318756411,-13.239824218856448
m_73,0.10620089513329706,1.0756937784085587
m_6,0.1278480722853509,1.2949555814961566
m_316,0.2859344415652601,2.8961906143715734
m_486,0.32593867683980543,3.3013892509531173
m_40,-0.10210853540546701,-1.0342433710957444
m_342,-0.6250860491548769,-6.33141359371375
m_238,0.29613631052738404,2.999523947544965
m_55,0.056115433311938294,0.5683853428414206
m_50,-0.40479120932648194,-4.100076710645075
m_378,0.7577247661532176,7.674892541833267
m_420,0.8645982264626941,8.757400558499096
m_263,0.4879118408793599,4.9419928702853495
m_592,0.23260814246137146,2.356058179364694
m_370,-1.5466191550257986,-15.665498409486785
m_26,0.702844040689682,7.119013640991548
m_17,0.30817253234973596,3.121438511481081
m_490,0.49858660927748627,5.05011758099504
m_328,0.3828854374389173,3.8781948024031245
m_385,-0.2893535493484233,-2.930822649380146
m_259,0.23361382921520543,2.366242022059793
m_244,1.5058772744525935,15.252828011241617
m_392,0.619200209022871,6.271796694188827
m_161,0.30374739332753814,3.0766191647104053
m_336,-1.0361266503432198,-10.494787109278889
m_439,0.6829958002991785,6.917973798465812
m_58,0.8481795967110245,8.591098806007944
m_124,0.0879172660458419,0.8905019777502333
m_647,1.0784313943707395,10.923286739533967
m_178,1.2259884981593785,12.417873662291512
m_593,1.06053318041426,10.742000426837924
m_76,0.6238618033396984,6.319012765192911
m_144,0.5873655368925563,5.949348130464307
m_86,-0.0976428950797602,-0.9890140304120668
m_222,0.48536296596237977,4.916175670136103
m_360,1.243458809619562,12.594827368977176
m_357,1.4831616358041948,15.022743349352767
m_415,-0.5016574952917011,-5.081221308417586
m_346,0.9990061336105654,10.118799133952605
m_235,1.0708622671885808,10.846621966692775
m_371,0.9876333739843038,10.00360646256594
m_181,-0.5057241753486851,-5.122413561183302
m_64,0.6840803734765882,6.92895882946942
m_290,1.2322787896352454,12.48158772749527
m_82,0.3683457358043282,3.7309238786076593
m_373,0.7827210006889742,7.9280771680192
m_189,1.0569748670739083,10.705954541226806
m_372,0.7237039717266225,7.330301544569398
m_68,0.7957617208160682,8.060165014401543
m_458,1.2504950967451223,12.666097849522886
m_67,-2.205548826778793,-22.33971027323221
m_206,0.5685954564352692,5.759226034949168
m_656,1.3489916330533096,13.663756914925859
m_118,1.967778859941677,19.931368197078434
m_108,-0.4299603778022739,-4.355011261363016
m_428,0.8272870882201055,8.379480830804942
m_155,1.9937266578706117,20.19419117982272
m_281,1.8567688680794905,18.806965590299015
m_152,2.1611408538280963,21.88990516220802
m_136,1.0599557668315038,10.736151729016338
m_153,0.7186866655454499,7.2794819058218625
m_94,-1.52861158050415,-15.483104405773963
m_166,0.23146491533753752,2.344477115369783
m_62,-1.251786660993303,-12.679178170715128
m_218,-0.5305574169652387,-5.373943888860187
m_377,-0.532304972450402,-5.391645445792646
m_688,-0.687015364474515,-6.958686281281194
m_520,-0.8421669820261477,-8.53019334335464
m_502,-0.2973915975765048,-3.012238798231382
m_412,0.6396410112360312,6.47883921798875
m_424,-0.8157331090003024,-8.262451953300125
m_224,0.34330552601864084,3.4772954839672634
m_545,0.15412072053686968,1.5610682233819944
m_364,1.0857611643595766,10.99752978169217
m_134,1.0992436404770278,11.134092395125007
m_437,0.7789064628253926,7.889440583844913
m_440,0.4655342076510776,4.715334143327164
m_454,1.276247624967154,12.926942528002101
m_684,-0.607145508350556,-6.149697094401105
m_455,-0.6305858224380169,-6.387119893589893
m_700,-0.42597613046901495,-4.314652853830553
m_468,-0.32327071234108024,-3.2743650311982813
m_137,-2.6675297925017234,-27.0190542951333
m_663,-1.8654296780608366,-18.89468844792351
m_491,-0.36641903632251005,-3.7114092795218263
m_582,0.19243839877939567,1.9491816602917174
m_573,0.1803592729488172,1.8268355502290827
m_518,-0.1340998913521119,-1.3582788273144475
m_514,1.27065492629723,12.87029537307797
m_463,0.5111490665411028,5.1773620075773215
m_230,0.6376098970782124,6.458267292352074
m_679,-0.907011936099773,-9.187001871235829
m_530,-1.4457798434389886,-14.644110394001713
m_284,-2.677931315659268,-27.12440726954334
m_539,-2.194306781173179,-22.225838177014946
m_529,-2.7075079025932354,-27.423985318964498
m_554,0.9385113407411789,9.506056590476662
m_567,1.3728825847211956,13.905745056188643
m_668,-0.4289839502123293,-4.345116411287225
m_553,-0.33590319404096397,-3.4023188985382298
m_464,0.3810339829957924,3.85944311932338
m_419,-2.0541893222223844,-20.806611200974892
m_237,0.45139129928443933,4.572083333530352
m_220,0.8135622342987805,8.240463704586247
m_273,1.0740026157400444,10.87842946588732
m_145,1.6123317365692278,16.331093489829648
m_467,0.6866643419494427,6.9551329888273665
m_398,1.864318533013969,18.883433917044048
m_513,1.608082441654891,16.288051401190586
m_538,1.4694141356784012,14.883500310686005
m_44,1.5020346782241503,15.213909137143885
m_403,0.16474153851395268,1.6686438869311833
m_531,1.7760803983246392,17.989681899856567
m_46,1.7919369376550764,18.150290355045225
m_353,2.0188692670935637,20.44885769077889
m_351,0.09116329251571567,0.9233821491314577
m_512,1.411097413537604,14.292817846744393
m_81,1.2657356769201005,12.820468562950815
m_23,1.2739572828904522,12.90374410864885
m_110,0.7676176479632956,7.77509758826938
m_201,1.2348784436360178,12.507919861779502
m_142,1.8267445499455315,18.502852196580136
m_367,1.7219742694358684,17.441647334174455
m_225,2.0963336024269448,21.23348355353496
m_632,1.5689010048124905,15.891188335118034
m_103,1.7017276509115733,17.23657262645861
m_188,1.6028108983698084,16.23466066230941
m_295,1.7874775263991796,18.10512192811475
m_270,1.79687864931962,18.200344457814612
m_354,1.4396600488005566,14.582126070862236
m_211,1.2378572860970056,12.538092994947574
m_332,-0.02179700591371219,-0.2207778218335255
m_175,0.9732930105485823,9.858355733911077
m_57,0.3824523574363319,3.873810069921848
m_397,0.7837808854124801,7.938812755429699
m_164,1.291889546897148,13.085378225264789
m_174,-0.25433797575224215,-2.576154151732914
m_308,-0.49484656855901316,-5.012233415337308
m_255,-0.11992281406389006,-1.2146801033449228
m_107,1.8802975338460015,19.045283213615317
m_620,0.7982790948275194,8.085662260584142
m_654,-1.642864809603376,-16.640359646845024
m_388,1.571946003381895,15.922032163145378
m_407,1.2851271679605023,13.01688137440785
m_229,1.3893162237255539,14.072198086089832
m_703,-0.3277758112444672,-3.319996889662934
m_262,1.4501909652368674,14.688789983538838
m_335,1.1061836749526475,11.204389577847909
m_546,1.0165679846423825,10.296680129665932
m_629,0.018247989852526635,0.18483085945033156
m_446,0.34718260265194806,3.516567801665522
m_338,1.4623478767716631,14.811926968822112
m_61,0.5126629475590673,5.192693002879851
m_487,-0.7807861314158356,-7.908479701349619
m_186,-0.4786183570123968,-4.847862345325916
m_172,0.19742226582277528,1.9996626134008868
m_382,0.5036200922266897,5.10110016145871
m_461,-1.1449465376103878,-11.59701007874627
m_311,-2.348950144013285,-23.792202066869958
m_167,1.8593382490574397,18.832988600283972
m_669,0.26633663239196226,2.6976860121682584
m_526,0.009486940583409162,0.09609024747074274
m_601,0.3953930187299931,4.004883300423663
m_528,0.24012241742303184,2.432167246050076
m_406,2.0975513539559096,21.245816132194605
m_580,2.7850870207294283,28.209774661880544
m_608,-0.5886892295277762,-5.962755552449866
m_652,0.38046783533692025,3.8537076136940294
m_687,0.10191818576647294,1.032315556702335
m_638,-0.7367002352690603,-7.461939233540972
m_148,-0.8060919938790672,-8.164797019595275
m_563,0.1306059052639063,1.3228916881035406
m_533,-0.13795119554473917,-1.3972882123913264
m_704,-0.9987403055700547,-10.116109296606208
m_349,-0.10997188446407087,-1.1138917060291587
m_302,-0.664152350459855,-6.727112151078572
m_416,-0.22421534809297014,-2.271045173253434
m_470,-0.45153940940694887,-4.573583969611645
m_299,-0.7485749277122588,-7.582214551063763
m_330,0.05805267354571777,0.5880085239214379
m_612,-1.9540684864787121,-19.792500531657407
m_610,0.2782897308824695,2.818760117851747
m_613,-1.7561345149002552,-17.7876512956055
m_515,-0.7189124209412976,-7.28176885251164
m_114,-0.528691190554314,-5.355044496338146
m_697,-0.5783731832107059,-5.858264715432411
m_179,0.4474171544736338,4.531828469605008
m_19,0.1922631437895398,1.9474078458849644
m_672,0.4630869494090995,4.690547234788864
m_170,-2.7016474197210893,-27.36462419986289
m_34,-0.7260051723052949,-7.353609021531133
m_386,1.4653466335951326,14.842302081388926
m_120,-0.28531015354655714,-2.8898679331025594
m_334,-0.015090745699475994,-0.15285185419986946
m_123,-1.8182880773600854,-18.41719489476472
m_615,0.7044835444068116,7.135619108228976
m_655,-0.1711332077322641,-1.7333864657297389
m_182,-0.08322119132698103,-0.8429358891268491
m_283,-0.9323157169649454,-9.443299397848467
