i,0
l_0,7.809842378584804e-05
l_1,0.00010899647405571327
l_2,0.0005434207031927137
l_3,0.00022419452823583354
l_4,7.179753937385273e-05
l_5,0.00015467058266195236
l_6,9.156682047269542e-05
l_7,0.0001261758935071752
l_8,0.00019263185501173534
l_9,5.9491013181259486e-05
l_10,7.58470298812059e-05
l_11,0.00018909507622011935
l_12,0.00029508230378915307
l_13,7.760426364896869e-05
l_14,3.447258918637392e-05
l_15,0.0002824849497608971
l_16,4.2810657935607815e-05
l_17,0.00034753662705757314
l_18,5.2554670311374134e-05
l_19,0.0004083812807046421
l_20,0.00019596768718107635
l_21,3.788462716036613e-05
l_24,0.00020954234415322692
l_22,4.753475615720183e-05
l_23,0.00017991692330982645
l_25,0.0007686976236433563
l_26,1.0953675827691067e-05
l_28,7.762983422499917e-06
l_27,3.055512201229408e-05
l_29,0.00014446075472784916
l_30,5.249845660506613e-05
l_33,1.3338858449735291e-05
l_31,0.0006371536668562631
l_32,0.000499567025227319
l_35,0.0002725498853811497
l_34,0.0001062266317069999
l_36,0.0001695694263897694
l_37,0.00019849188163765288
l_38,0.00027513528530378415
l_39,9.173506791818415e-05
l_40,0.0003631186822124612
l_41,0.0006333573284674699
l_42,5.4604328524797116e-05
l_43,0.0012955633754048084
l_44,0.0007209734643822149
l_45,0.003937962836767631
l_46,5.5671143929162645e-05
l_47,0.001991237956132513
l_48,0.0004797768731635835
l_49,0.00041039531422202864
l_50,0.00029145546518978777
l_51,9.319538615246561e-05
l_52,5.645428930465681e-05
l_53,0.0004300966762570456
l_54,6.138523607459277e-05
l_55,0.0016851980447546468
l_56,0.00030567216715262057
l_57,8.783562251150312e-05
l_58,0.00019989409377324185
l_59,0.00015000563141337217
l_60,0.0019046154906750216
l_61,2.1300416882434568e-05
l_62,0.00011348280616840163
l_63,2.365354420910003e-05
l_64,7.476748973894949e-05
l_65,0.00043161956186500076
l_66,0.0006080099998617291
l_67,0.000584292853984188
l_68,0.0002290099582162974
l_69,0.0005036660938497594
l_70,0.00025057756781921925
l_71,0.0002848257016017832
l_72,0.000517922121431586
l_73,0.00025660723048886937
l_74,8.77425077506096e-05
l_75,0.0001620649589959531
l_77,0.0003317663663429401
l_76,0.0006337167354667646
l_79,0.00011156473543637595
l_78,9.699585697993739e-05
l_80,0.00015681550741132377
l_81,2.5411509925322092e-05
l_82,0.0007540676564108687
l_83,0.0004737469078833069
l_84,0.00025073398931896475
l_85,0.00014257780477327944
l_86,2.2898134052230504e-05
l_87,5.7391323727993854e-05
l_88,0.00011900576952344555
l_89,0.0001323519491558891
l_90,0.00024395196044434453
l_91,0.0002970420280001792
l_92,0.0005563878424298742
l_93,0.00017916420152448636
l_94,6.447291915746371e-05
l_95,0.00019339946482299032
l_96,5.681240502569414e-05
l_97,9.287017379189455e-06
l_98,0.0006881813566941528
l_99,0.00021392488950111474
l_100,0.00015603771902994543
l_101,0.000233497842409766
l_102,0.00023784487692973284
l_103,5.838780242384381e-05
l_104,2.8193562878149566e-06
l_105,0.00032700049643186814
l_106,0.0005180860341964275
l_107,0.0004373348277619915
l_108,2.514914259349348e-05
l_109,0.0003916554446233725
l_110,1.894440858376606e-05
l_111,1.0555938893818238e-05
l_112,0.0001275824482641321
l_113,0.0005560010309426224
l_114,0.0003501825454408275
l_115,0.00012944480260312124
l_116,0.0003443772298225619
l_117,0.0004227450322319196
l_120,0.00022256694944998182
l_119,0.0002647926569202838
l_118,6.681396855467755e-05
l_121,4.308065271769678e-05
l_122,0.00039301034041898
l_123,2.7769020337033857e-05
l_124,6.278562717463192e-05
l_125,0.0004728161026733957
l_126,0.00014414318106134247
l_127,0.0004233750722847961
l_128,0.00016736942332257643
l_129,2.1460868275980823e-05
l_130,0.00010078339954237096
l_131,0.00020849908639744054
l_132,0.00029598764137818526
l_133,7.131454768480607e-07
l_134,9.774169805994795e-05
l_135,9.323807228423858e-05
l_137,0.0002462700842427935
l_136,9.570637277187575e-06
l_138,5.0813474845391336e-05
l_139,2.365853848439955e-05
l_140,9.45130901487904e-05
l_142,4.165291455719711e-05
l_141,3.3763184482522664e-05
l_143,1.7963562956334754e-05
l_144,0.00010670378195937527
l_145,2.930248398458088e-06
l_146,3.252215781047491e-05
l_147,0.00011140990137592402
l_148,0.00015511758234590468
l_149,5.7710027438797966e-05
l_150,0.0051426221284108144
l_151,1.0932094118169724e-05
l_152,5.847568537315586e-05
l_153,0.00011771934874078265
l_154,0.0007380248097140727
l_155,0.001025458995132472
l_156,0.0002764112626098246
l_157,0.00023710098257815221
l_158,0.00035036475989318265
l_159,3.41463546165867e-05
l_161,0.00012914894658818538
l_162,0.0012726289648370898
l_160,0.0002598593969903993
l_163,0.0003659597360743145
l_164,0.0012293432866564012
l_165,5.7197610972037456e-05
l_166,0.0016962622209105306
l_167,0.00039028408745354584
l_168,9.70264302084111e-05
l_169,0.00044748569141714887
l_170,0.00020191574590912737
l_171,0.0012495584061318276
l_172,0.00017612723957778355
l_173,4.75266630474364e-05
l_174,8.395878551342641e-05
l_175,5.621027344480792e-05
l_176,0.0002591398722468037
l_177,0.0002180101556664419
l_178,5.434243902388785e-05
l_179,0.00027349699098986344
l_180,4.1936203215988274e-05
l_181,0.000243648571758663
l_182,0.005761991302673234
l_183,0.00018292045303744173
l_184,3.0427804642042227e-05
l_185,5.01300387439082e-05
l_186,2.2502169896493957e-05
l_187,0.00013149125685296657
l_188,0.00018515823297771334
l_189,0.0006234920555754407
l_190,2.519223347065344e-05
l_191,0.0005244147003403158
l_192,0.0004897259512907219
l_193,0.0005136405167159346
l_194,0.0001400634689196098
l_195,9.882834174896034e-05
l_196,0.00015114103221158798
l_197,0.00011096494048263348
l_198,0.0051940498539593235
l_199,2.1932115537290485e-05
l_200,0.00010158099006829461
l_201,0.0001744212223940426
l_202,0.00021489977188636437
l_203,4.331897294572507e-05
l_205,0.00011910097580944827
l_204,2.0260862022833705e-05
l_206,0.0001349413306614418
l_207,5.716052200947312e-06
l_208,9.059543377291629e-05
l_209,0.0003030011376728216
l_210,4.534193802840335e-05
l_211,0.0010478618868282874
l_212,0.00029813551412497934
l_213,7.872679995296072e-05
l_214,9.27462791363209e-05
l_215,4.87755925277265e-05
l_216,0.0007927409061610626
l_217,0.00014413422275384014
l_218,1.871319708001127e-05
l_219,0.00026104946103821267
l_220,0.00042515704236249194
l_221,2.4110383938241715e-05
l_222,4.285474976733621e-05
l_223,0.00012579802929511285
l_224,7.934044806650487e-05
l_225,1.0591466124068443e-05
l_226,0.0009122277936641928
l_227,3.517821178624485e-05
l_228,0.00013549031225057072
l_229,1.5536790568926328e-05
l_230,0.0003951329004130232
l_231,2.704183242530483e-05
l_232,0.0002542848598352699
l_233,0.00030016221984948874
l_234,0.00049150163001056
l_235,0.00019309867489021134
