new_index,1102_8_RBG,1093_9_RBG,1060_8_FBG,1060_8_RBG,1060_9_FBG,1060_9_RBG,1060_10_FBG,1060_10_RBG,1062_8_FBG,1062_8_RBG,1062_9_FBG,1062_9_RBG,1062_10_FBG,1062_10_RBG,1074_8_FBG,1074_8_RBG,1074_9_FBG,1074_9_RBG,1074_10_FBG,1074_10_RBG,1076_8_FBG,1076_8_RBG,1076_9_FBG,1076_9_RBG,1076_10_FBG,1076_10_RBG,1082_8_FBG,1082_8_RBG,1082_9_FBG,1082_9_RBG,1082_10_FBG,1082_10_RBG,1091_8_FBG,1091_8_RBG,1091_9_FBG,1091_9_RBG,1091_10_FBG,1091_10_RBG,1092_10_FBG,1092_8_FBG,1092_8_RBG,1092_9_FBG,1092_9_RBG,1092_10_RBG,1093_8_FBG,1093_8_RBG,1093_9_FBG,1093_10_FBG,1093_10_RBG,1101_8_FBG,1101_8_RBG,1101_9_FBG,1101_9_RBG,1101_10_FBG,1101_10_RBG,1102_8_FBG,1102_9_FBG,1102_9_RBG,1102_10_FBG,1102_10_RBG
m_546,21.78002538704329,21.191538790395505,21.240448247264037,21.835324161154436,21.67033115665007,21.931684986149367,22.00382703968942,22.180154642085988,21.8141156937848,21.904394597903423,21.95705339179572,22.072107144275744,21.50331857607168,21.973304176188034,21.836595836804076,21.73777688018578,21.942967306395534,21.36171996094949,22.022577696775745,21.776198058562137,21.876845269358082,21.768811995756042,20.93709401685234,21.55750181850095,22.17644656652907,22.051962991256705,21.876687048906106,22.058316536552837,22.026035211726438,22.049591928368063,22.09624399474562,21.509210109433475,21.582177830502207,21.680866527147717,22.010295511335283,21.467411492905555,21.680730665060995,21.293170528132194,22.166845641525782,21.364710380498515,21.51161107445686,22.05137278716197,21.369880837531415,20.490164830984085,21.79451435065397,21.227445255327215,21.953366337910815,21.82335964123893,21.43757572834917,20.94836493216784,21.871357971591753,21.88127671395519,21.814333323022865,22.031721995627635,21.617329200812694,21.818240732079538,21.595731813699462,21.853422681136706,21.782294083133422,21.84578873284396
m_547,21.427208724825803,21.846927303186924,21.203123052492455,22.196218502480253,21.749276006146914,18.52796873809441,21.373175534811534,21.928012800611473,22.174197653215867,21.79090637848919,22.119585800924867,21.929476044240324,20.50244592273536,22.017583333375235,22.194639401245084,21.4634058541976,21.96655029603858,21.110291877159334,21.944456175825092,21.956999648430614,22.05263467896426,21.842900107368507,18.746969966535804,22.15830218639004,21.784297746763063,21.717255347728,22.159905999289673,21.10478305194952,21.529042106581215,22.18583958664664,22.052945609265965,20.734371053637414,22.136725779647488,21.899540370915044,22.16925158618597,21.534740021337793,22.065494311367665,21.66124731782607,21.721554674327923,20.56045264950885,21.85807025103019,21.889346619414944,21.87064324828503,19.48522734573919,21.671153238207825,21.061546883442336,22.133641267329875,21.62318898919537,21.813836564299717,20.074819170467006,21.693556917933282,21.988985352224983,21.721395078225605,22.117560603036367,20.445519925483882,22.01671361138981,21.645333959537105,22.0423051247032,21.92459140345638,21.75218065313944
m_548,21.943017118356927,21.5203005517973,18.814442594157548,21.59281780142223,19.74912330108187,20.619853635342675,19.049743652786578,21.586873523784373,18.904485829308015,21.47290526732336,19.727014525964922,21.63369757245089,19.56829584954266,21.154634029363482,21.044865567466033,20.709889515933135,18.51566288776649,20.807131275387896,19.253479266820264,21.10622301675457,20.181023780776894,20.97069214727372,18.40063211296447,21.72559358841464,20.98971946450232,21.47514803112156,19.23653739616598,21.43234231061527,19.2008249953669,21.73470394376014,18.15166835920619,21.365667856374852,18.025366618309924,21.46225058400171,21.57675566575015,21.332508281067962,17.78915913498421,21.27507180078381,18.12073253513554,17.778662199439395,21.24836455515868,18.698882525532667,20.56342283671266,19.99728639484343,19.03751559815768,21.2017252836519,18.57308322130296,17.398141064752227,21.454304458171944,18.522970386942976,21.52765640828063,19.76402461484455,22.176310152407027,19.182921870360712,21.181018098012128,19.214516179793797,19.002988505545265,21.359738482758416,19.664342020130665,21.23377561482214
m_549,20.531301091086203,21.039057123413112,20.913902181520914,20.35652277473914,20.665950197694322,21.56576780927335,21.396052684939146,20.300638351807287,20.737435935166992,20.207762685725616,20.75200431820341,20.14284232245547,21.135165501754603,20.90564616825782,20.470879338788773,20.26161796904253,21.070247479455375,20.44524236639255,21.105609090103872,20.761928514299726,20.96198317266757,20.22482089956005,20.626672129725687,20.272481074784693,20.618273754418663,20.601102775716416,20.528719533238018,20.927067740481824,20.929994993539655,20.41334663858197,21.05960630555233,20.430074522616493,20.758745220013925,20.539938905792443,21.532803984784476,20.879721925831213,21.149650237019582,20.706885759437366,21.480142000400495,21.344754887628405,20.812850109107348,21.156771132461966,20.63064902546291,20.65329063763158,21.12396374768739,20.71939139636917,20.984430295863778,21.265722169604704,21.09952115282211,20.999492625950065,20.777835026248763,20.718855538316145,20.853533895925672,21.446680052038992,21.168592332328608,20.94076507062885,20.408457945394904,20.54263473099074,21.125745324899622,20.712950178911232
m_550,19.125537112290985,20.553743666594073,20.620383629606845,22.04789013468665,20.84076666862838,14.568191211742782,19.62115120567507,20.51137280491715,21.603841496714555,20.275165901829023,21.256653673353085,20.575265014136953,18.054714429899278,20.762082208524014,21.022926922403602,19.471785390303822,20.572672664683235,19.90282094213224,20.216897761998236,20.76645424644157,21.40739025032694,20.412558315221187,16.630453289510466,21.117386357694915,20.546354388823843,20.63178799464156,21.467170237920264,18.129814710478406,20.045886311238373,21.100796573668504,20.66831010651739,19.121291813905394,21.044125853849117,20.64702934670396,22.1536361493375,20.13207852856727,20.551515754776894,19.67193216405054,20.27659935206347,18.397177819321545,20.596423720779182,20.726672275940448,21.164275554848107,17.09956690533563,20.15873486742339,20.166952810218834,21.10248017716783,20.450540191216064,20.449657640630452,18.442860198161373,20.242680575400044,20.920284504850574,20.292280458933718,21.186913133687813,18.65220919338416,20.766648591465735,20.652725026664026,20.858630701648472,20.75265171446104,20.20089070115356
m_551,21.561846982054732,20.048708402660573,19.45803283181628,20.485626608039425,20.88885162024247,22.151212233189902,20.545745511381163,21.441220186340203,19.352737750787483,20.53393707685696,20.617091962414488,20.647807656013228,21.485894274476586,20.612687218764446,20.757888415949896,21.450397575245386,21.385537993337284,20.686621797919916,21.29574787277168,20.415020879123695,20.321951962029466,21.643876820500907,21.867725392838132,21.583491913894676,21.52430923270866,19.902349999954268,20.49904666334322,20.35378852970774,21.395956603236584,20.809336239028866,21.490581951053027,20.48915777048872,21.35038245090946,20.817987715942277,21.031373461678104,20.861559011714704,20.473136652219743,20.040269972460838,21.471161368661534,20.75674709776177,20.44155481997099,20.370510840970518,20.800801668131346,21.701608320762237,21.371716852278713,20.043046460285804,21.523525205020043,21.0832659815209,21.71772690892961,20.879516775628577,20.425409755495068,20.552764340225604,20.196710489301218,20.9932177723669,21.63998062439822,21.42693794229975,21.384105982483543,21.590739894994535,21.349804772381475,20.207187384141196
m_552,21.079749577233436,20.575235862173294,20.502220295488144,21.004749873485856,21.021062411054547,19.637491025877413,21.151394510226268,20.954912317614994,21.25064200073511,21.159552657208707,21.221323207298045,21.12428215841578,19.800714599363104,20.78897340616328,21.105347624297668,20.525522974986476,21.1424786525326,19.98902505106212,21.227111648306543,20.936119137116307,20.82482192104814,20.686274867015452,18.975137333479555,20.83083838731107,20.830054779619623,21.165478983124327,20.744503103981533,20.66968342708874,20.32090506121894,21.029553961621158,21.064523583436706,20.167862655534563,21.45942214267481,20.543012093885533,22.07407945722138,20.59643655784978,21.30508817366152,20.693505378342095,21.362207459992035,21.07525267255766,20.636853273155328,21.419050979554196,20.357162752788184,18.638271152375513,21.40242526104793,20.12010214740415,21.72458488999299,21.198085656874706,20.48180988888116,20.289592257260242,20.78103603783935,21.285839542096088,20.8520737445219,21.29008736625299,20.472662755521775,21.700474337357083,20.729537676041822,21.08201733478003,21.2978445583907,20.290001535136437
m_553,20.957964387304628,21.364629991837354,21.05682933876392,22.102867363057346,21.68671992846328,19.348711016766742,20.86032904362939,21.331939155704813,21.889808100927247,21.354397743892825,21.820724012179863,21.609759030694686,20.293806360341577,21.45685460178764,21.694994993915365,21.069083337526592,21.554071106639288,20.773711055133933,21.396473488424856,21.185429216432205,21.872427291806424,21.578785360088244,19.650117399218406,21.2956153312194,21.413052792275966,21.299537525494017,21.763222819496526,20.450227159449415,21.29495465955953,21.401186448159695,21.26037725910954,20.59049471037683,21.513598600400634,21.479311026116225,22.1363179599656,21.035489193877133,21.212463602936634,21.247057365589274,21.275754249068292,20.354472191946563,21.26811890306469,21.31530445408938,21.679034878262925,19.789572484216556,21.3601409764148,20.95180297085874,21.529056930446174,21.172502484484994,21.17484882021874,20.513068068269025,21.422936508208437,21.479084827542113,21.154207564505167,21.67970943736618,20.317566362504344,21.70843774017491,21.1145276492358,21.32608436963765,21.182158913306484,21.145051843426312
m_554,20.893727102263703,19.21373430919296,17.819269012848004,20.581209881251077,18.41715404630315,18.552594197833674,18.39287499533225,20.79939787093968,19.32023722191719,20.91772682859273,18.772309700422657,21.400795093166597,17.54321873239951,20.37275937310077,20.26333823737184,20.87315320841037,19.01744076473215,19.485933582038534,18.76593549201797,20.30481767921407,20.98873401135492,21.074190996908087,16.683049950648588,20.407090930432584,19.223508945539447,20.976503166136517,18.81688430397339,20.73804744526255,19.22901978309713,21.131687571545818,18.817809543882806,20.45931179366116,18.81360352841387,20.122787990852768,22.136314263049453,19.800202552374575,18.86145670887347,19.42815242598731,18.966732087922416,18.10340991744044,19.574046389597566,19.055586364188365,19.29771113187356,17.79647027317236,18.997979192877338,18.827092593228393,19.132840259048614,18.75432235908448,19.41401777593629,17.158399422849516,20.41692427090616,18.310740262752734,20.557728322746392,19.02663719734424,20.348945199709984,18.981032462641235,18.571842500709298,20.517834631096044,18.616016048068925,20.00150074190564
m_555,20.399202346788083,20.244346426671246,19.94880829533883,17.534954013990067,18.4554337278428,21.329989469095555,19.753250427266348,20.105773645935745,19.866305693950732,21.657152253449812,19.817463587262324,21.182824994742013,20.621181614521785,20.224457972561282,20.569682738364033,20.52834796473286,20.66145735364257,20.92656297853079,20.292378481301537,20.80383234355692,20.92195735685595,21.836308233693945,19.008719220237598,21.508244697591476,21.410667454795714,21.746127094413595,16.282606983118388,20.387663472775817,19.915400693798546,21.73623781367214,19.46246602743255,20.81713678885584,19.388896717836396,18.443145594299658,20.77905789377147,20.289268278085054,19.718499273552514,19.842965436303075,19.58032403346995,19.54564778063231,19.601559294297047,20.073072788239433,19.74883651241197,19.257220004480896,19.345248872280898,18.999221958939202,20.576619746262388,19.934025682156324,20.135852554137056,18.518032397288277,19.87857205532758,19.9563286969323,20.47766412121338,20.201347959990407,21.07986435463764,19.783408731629045,20.734432934438914,21.35662362920272,20.710918190858884,21.140927188733
m_556,20.94248153726984,20.394344008701292,16.196920964466145,20.152943746454913,17.4036517088965,20.148416459529244,18.045006727479056,20.44874268818726,17.267479076839724,21.21587174096664,17.575937258853003,20.873882590399386,18.176369922755292,20.67127425803574,19.7687141654631,20.254762769338292,17.618576241500367,20.61772996336715,18.257552844632755,20.963272165165193,17.535095386999856,20.401886833093574,16.672030703006605,20.165430809197222,17.5857939783417,20.981128572166952,16.06551218779609,20.230974422431473,17.638304371104894,20.9460099586295,18.04232098394271,20.610385457487858,16.79171308462029,20.447753830309683,22.123294564092465,20.928117414218963,18.1107237624001,20.18171336933668,17.85822227876388,17.83648692461194,20.405905937427818,18.34610507227934,20.54232467250652,20.12703900695436,18.087924565167565,20.523796786641565,18.725946581188893,18.08653584781795,20.39316006957895,16.07535332957056,20.964567406390756,18.360153761440568,21.129509029807778,17.976887563078996,20.791077948446294,17.485782082680064,17.71230049557866,20.902484771235553,18.235254932851436,20.288933897113612
m_557,21.294298544479272,20.90270672819533,19.493535990651218,20.708588636052962,19.6101940920504,20.482363627783904,19.982314828212235,20.9853819526722,19.968729152446354,21.57251921636458,19.624143297221632,21.763613482460833,20.064183120950577,21.330772361490734,20.46046436857442,21.177159747441692,20.581534060298612,20.737289459479907,20.211607583756297,21.009718193562612,20.045122752858763,21.34879719535398,18.1031696050406,19.975429922832284,19.85690853739879,21.320464909552506,19.05434568739093,21.03970212707475,20.423693339687944,21.361101393334852,20.243993795310278,20.655652066192697,20.798151394804478,21.038285208156328,22.11634396567989,21.15961854164175,20.440626231596553,21.152113705006023,20.367038601144685,20.06764922222011,21.178716685136994,20.57816271305938,21.073392029848744,20.3033805390103,20.65829413972767,20.85129908050681,20.559003702519732,20.269291426718112,21.153980680634273,18.40816286766751,21.063611791861977,20.504512378285348,21.104804124108146,20.455203133015505,20.839096874456626,19.57547635818406,20.073742988218687,21.111711254343273,20.11606325165947,20.84118176139182
m_558,21.906283104985818,21.798682618027865,18.764808676472867,20.48879523280312,19.44078896594648,22.115002652895186,21.046000706665115,21.692755976978457,19.897944961280533,21.483943217889536,20.280437216164167,21.67264743441296,21.361697446218052,21.841545111182185,20.90002560178106,21.263782580546966,20.214102316963366,21.65166554042469,21.043826369684563,21.770896962990733,19.832919166447798,21.205484424272914,18.150966956302472,19.70136691060953,20.94556342705973,21.181802665382158,17.75878200960933,21.133940365917443,21.227605766292484,21.538791894642962,21.035998072636076,20.654050676695064,20.493845827385773,21.450682531344647,22.095671323658824,21.8939307634506,21.628458243158335,21.732500324841425,20.909643927418884,20.812109446431585,21.953549167154318,21.807001600093347,21.885443940238687,21.637361067143008,20.88488550823822,21.557009127688765,21.161587923178697,20.634910987828395,21.796925007537716,19.174175498718558,21.690752202332753,21.18358578749421,21.439318626449904,20.88757897369536,21.41591361121815,19.86294988755386,21.25363789252663,21.875326999193284,21.544512973946947,21.22039959539572
m_559,20.94616025208484,20.939121217712774,21.279639068974813,20.616788655026493,21.435800271987457,20.402872756059516,21.47500165133812,20.839323478106202,21.05170298611034,20.956128745738315,21.393213264740268,20.80760707965507,21.6238805168311,20.915587116359603,20.85606282133821,20.667893852037853,21.033696587714786,20.74043013934028,21.176706964814567,20.515042143781276,20.68560857290863,20.690219541162367,21.939917173308427,20.654618760007683,21.4307824327357,20.766148300154203,21.220935329604696,20.87931249379528,21.310339257369943,20.783325469771956,21.0339710929467,20.97302243670612,20.956569319961936,20.809458044834596,22.10057822258396,21.131344257515966,21.00469550299102,20.194728574327556,21.334346537665848,21.41302556051376,20.857097430832013,21.25924776242023,20.503046256651356,21.1448197928351,21.227788105791937,21.144413498544782,21.227216967284306,21.266834151997305,20.964239135600703,21.02322073366005,20.796515790155052,21.279272545817502,20.785239068635473,21.412731441570948,20.70398912078352,20.990990093782024,21.150026480180596,21.035289577661416,21.205217221441668,20.578299727126232
m_560,20.67088211755412,20.912727926190158,21.22470797955575,20.95434257459411,21.062054784723564,21.856336161787368,21.44595236987013,20.887612438955692,21.099590081781898,20.921052163039803,21.195242041873655,20.819466388619773,21.061199181465113,21.0590827065722,21.34019033653329,20.968857177941704,21.036411700652536,21.15404801387401,21.38792366105525,21.12727932702631,20.85234984025176,20.813085739634193,21.0521018863309,20.828020210330696,21.080627669259123,20.695340628031822,20.985947479097725,21.047077182553924,20.747291180820596,20.855995054795653,20.997675921604767,21.068201489902275,20.969998173146855,20.87393464143601,21.386706604540677,20.884561010549202,21.172204140847008,21.203928411866578,21.081767617401088,21.25967543925848,21.040817851357858,21.259650130260138,20.760150491716914,20.959125438946703,21.132634810915068,21.224484744379613,21.30491795970692,20.692748705113626,21.203930453265176,20.829467356515035,20.971942077058085,21.12501823318145,20.689896239226876,20.934622567677625,20.880014065330677,21.349007939791594,20.733022757616208,20.89846249920998,21.130146474165535,20.98298183999705
m_561,18.96212919875159,19.28129316051833,20.812172871996147,20.278880426620262,20.051825893929404,21.939844955964247,19.21528674954746,19.11771068606346,19.630054845222137,19.631849675689953,19.38612267767037,19.436854792899062,19.99390594387484,18.966760656768322,19.417475038411524,19.366081680768414,19.251887546539415,19.920206966971836,18.498012531732464,19.23018585147776,19.998273174712732,19.688426848478553,22.088928268181377,19.634847554813977,20.00508491779146,19.741582135350367,20.584794529476014,18.076840510563557,19.97916312927117,19.321580164338563,19.29756707030932,20.35207175622382,19.32086545512731,19.22126983190178,20.722585843664756,19.644823397503085,18.978289643055895,18.207392119475262,19.092672032396838,20.112811815908337,19.324902798224787,19.62559631003188,20.288141180588653,20.70948508019438,19.341126709246566,20.531190271145405,19.39368632979699,19.90763048518779,19.084879900668373,20.971120695516234,19.382875386140192,19.469297453759463,19.486518003236018,19.400759022293087,19.82770581757126,19.1354177102658,20.164903171288795,19.14348493391745,19.23230799812182,19.28496618554341
m_562,21.65201767974484,21.91124934722965,21.265812599170257,21.188672535330234,21.44112954146655,21.04274744917793,21.977994885597603,21.51190304551615,21.392803794990368,21.261513202390827,21.476860763732944,21.707923326546823,21.407103129909114,21.391338915023372,21.545416161432843,21.225009750917064,21.672380265680136,21.617932545542878,21.502515868253337,21.16358184787535,21.206016838086892,21.120044896986478,20.890590776283876,21.1439305498274,21.163996833345003,21.36415299440735,21.08896657739065,21.18596881504407,21.48662438963803,21.301918741282552,21.3487813471847,21.301320697018795,22.074694577115157,21.494171199632333,21.889423067409208,21.81029366247633,21.9513821362151,21.566975008383814,21.505436388891102,21.683232423014797,21.310781398325712,21.643595559629905,21.59806299129417,21.501162274179205,22.075930121299358,21.66027929409645,21.976458095739353,21.29745250984099,21.68262753311978,21.211289835172465,21.67518142189222,21.697916772679935,21.837299224757324,21.839247699631237,21.51740306998384,21.64630668505379,21.802480296189938,21.59556849070062,21.628269359960182,21.646771221652443
m_563,21.784552343340906,22.017749224363758,20.81667650820745,21.324176348540274,21.249002355727107,20.868126157986005,21.410820720600377,21.737803816252686,21.4815212565911,21.54838348913368,21.10815164833121,21.869609123617085,20.5469733673577,21.762300420612764,21.685397374625655,21.24434564614338,21.62228740755387,20.66489815090918,21.697814755510688,21.59506978832427,21.733943192882684,21.781215949979025,19.61847451198852,21.52604090052428,21.231584109678963,21.355757725773636,21.3425013235302,21.751715777595454,21.473703727446473,21.6806530768121,21.407147648433515,20.966011929332176,21.616382300290617,21.502891039002712,21.534228320465974,21.58671054290997,21.657373352619665,21.523826729767546,21.079967321336632,21.472062120347307,21.475090898122254,21.74562951438027,21.55989229170152,20.63959080722993,21.438684743635974,20.335526245419196,21.533253294161167,20.968493467113003,21.829171862393594,20.045175130249863,21.502090731237985,21.07385282220615,21.594073836243474,20.895035908917198,20.665516627933894,21.503862522248813,21.085125564117618,21.56002400317666,21.16116413309892,21.630521519996567
m_564,21.293696686413707,21.414176735954392,21.20559344871614,21.57860839352371,21.63631372150885,21.365854723804258,21.47865672679421,21.386442328001518,21.077237550250967,21.51539943464572,21.53254406391573,21.49577702745841,21.610895406784103,21.55435854808783,21.614672819158876,21.543712707577733,21.54763704520584,21.512539296898797,21.390370985898198,21.63113863739994,21.49483188666909,21.731507987832465,22.066987990297967,21.613565046841146,21.474682357702008,21.30639907384609,21.56689189971372,21.02289106288023,21.48065134659093,21.449612283979942,21.667699027128947,21.697634826702924,21.352040647913192,21.649034548902428,21.501862681066566,21.365443093406796,21.46070448504733,21.199699538635937,21.43085853939709,21.65886971632097,21.52445788365043,21.500388539243364,21.51905029669197,21.498526316405254,21.518358533866092,21.430223912857812,21.6818376781603,21.55976708008263,21.378873145811614,21.779813391337516,21.4796921963578,21.482213406688256,21.509938948083548,21.762512386839255,21.442928674679386,21.589434417050295,21.53581301123102,21.586334479751702,21.383124317146915,21.370175964934315
m_565,21.234130341155257,21.508653503443245,21.28870301080561,21.366886176544888,21.561869169002215,21.14026988492442,21.12729587217921,21.597351748492635,22.053137355583786,21.304683712084426,21.627508280800914,21.302896597317748,20.874350344935426,21.593112893772403,21.6432837276371,21.247368120613274,21.594286097010713,21.004839678984542,21.467039805434187,21.52189140534772,21.3803832621664,21.32272077488752,20.546924449171165,21.30608902604047,21.062516306067472,21.18174590742951,21.529234803039216,21.550344875437283,21.220114581686044,21.702047472954945,21.46333772625678,21.071874857844744,22.018660654131,21.44850151660934,21.427042896758294,21.318726225747362,21.706477090776772,21.582507725786158,21.472779561371286,21.252872152000155,21.502729829360067,21.340892432501104,21.278590454656054,21.000580500064817,21.572379945520055,20.964984885551498,21.541809746979098,21.341980771867103,21.771353598691324,20.931079418561332,21.121826138606917,21.285948802117844,21.345086897423805,21.31935479879802,20.903247998654845,21.55229684062857,21.003500034364247,21.682566290296602,21.609810246660626,20.966682282147065
m_566,21.169493553692696,20.99808585025256,20.255370645441253,20.7251321156832,20.974635347925748,22.046540965024203,20.971070823301705,20.880941523697086,20.262215547537547,21.05972438240818,20.9631777259702,20.99707752088208,21.17415835875106,20.96322662906138,20.825672540049187,20.90009946482015,21.012526260210382,20.964637703049544,21.065425474159117,21.0011970012875,20.591294182799746,20.94579664455739,21.178054311911787,20.95099096734757,21.00123297107868,19.93992780589951,20.59248365886749,21.123137202396386,21.026604240915997,20.93407812970364,20.734172949741666,21.02116851538481,20.966368352947345,21.005060792429497,19.612359213029727,21.163540756859987,21.041705019771026,21.118074498398816,20.808912364203486,21.130709832414265,20.926087391336083,20.748453561738447,21.0102368716044,21.171962329275527,20.80160971408055,20.65598470823079,21.0079221386266,20.785956690300676,21.1380816292145,21.08506614540298,20.907509226263358,20.96878897829323,20.898017638711956,20.975515738634726,21.213667747777357,20.901832201220955,21.11117784372019,20.854287956288093,20.88032708579941,20.98304618266517
m_567,21.71233278668722,20.275964836032767,19.209236530029564,20.58265042948183,19.738882945475478,20.660607093159605,20.5324116687495,21.65685364870416,20.26881226443158,21.132978444738303,20.190963318192043,21.35913465822508,19.642869337920693,21.053433713454652,20.632386400686816,20.98076311233449,19.703768561950845,20.586209799621138,19.954979644785222,21.13971451180258,20.982896204027558,21.00098128401136,19.05009139658715,20.90705289920998,21.018469617594526,21.31045740246495,19.947181866537264,22.027146120364428,21.22919245776764,21.5532563499295,21.12026364775121,21.00814368724302,19.83742125371971,20.342930125541123,21.606180321265818,20.41686205748759,19.852221819463942,20.637287605519813,20.6855914958033,19.139725061822055,20.13861807477891,20.2798890696033,19.870651200061648,18.851298582058433,19.976350605027037,19.591193193488532,20.322917814043233,19.665438074507954,20.199883383738815,18.31363473722817,21.18372709519326,19.76778019180875,21.550333628444047,20.189957070920702,21.321438821727266,19.87182123893948,20.144906514496178,21.557078038056513,19.866754476298237,21.16521274619274
m_568,20.787451440276214,19.936753569067427,19.246026630349007,18.85010121965858,19.986999408120663,22.023622973142732,20.484579708424107,21.313130391096035,19.413020973631475,20.468799847142012,19.74653748730048,20.82669153446481,19.634425149946377,21.35539963373991,20.580539956619116,20.938023028546233,20.165833908708834,20.744692147600485,20.01034949258905,21.198539178069435,19.638710892686753,19.87274844953006,19.297711346335443,18.602211367157256,19.362537447531974,20.40407300732763,18.9561608073033,20.0484361560141,20.5079868207545,19.5327191804357,20.895506769157898,20.308162524665615,19.541008713760704,20.445720240222435,20.149962454004868,21.187098650972132,19.66414987617136,21.146764822018053,20.299047980656923,20.23649879857603,20.562584107496203,19.839829285396885,21.245274375335793,20.364740215625698,19.777601155120173,20.273499114057557,19.965236472204268,19.967418650572778,20.88588420259633,19.516799685433405,21.703551102137542,20.14057740160946,21.338784410503223,20.337017786559517,21.374943392375073,19.90657850435167,19.9632754909776,20.3356847188167,20.069900780383616,20.20823892320512
m_569,21.546754747322453,20.695407391922025,20.20651017302344,20.961072422250137,21.106527082837374,20.068399071017172,20.77681729596738,21.2657485710622,20.831906352729774,21.619737590902545,20.878108616591334,21.685761955397627,19.28985128536255,21.307830552518567,21.16633152370798,21.293429005675602,21.18445404508547,20.038544612056544,20.86850357804147,21.12410498840113,21.057608356833768,21.155141538479736,17.909646846443714,21.0783196180085,20.511522627744327,21.444781294182086,20.91108215125291,21.187209650687564,21.028103822274616,21.103151421559495,21.08406326923573,20.43834879981411,20.88425551765344,21.103056831276845,22.01717304950162,21.130132951899935,20.863397097921595,21.02643702468261,21.04329485419195,19.858089211263387,21.145564689246225,20.921357801427003,20.947535780253567,18.736136775204074,21.175725616016383,20.60249599079095,20.62112768858369,20.972003742891477,21.169009160786274,19.375698026847225,21.061311500851172,21.07676535779654,21.37320395520966,21.18255244565922,20.521150049568423,20.837075905410888,20.378772095774426,21.32029067102255,20.76178458154493,21.074717330866655
m_570,21.242784691301036,21.433600047402177,20.799110236911883,21.188102106592297,21.422013143386014,20.0899940040995,21.19170100064575,21.418768428310617,22.00375792155735,21.273625839445476,21.628640368313715,21.179922215633184,20.266091517797587,21.49006209900028,21.57904522269469,21.18119301314318,21.492790697465278,20.496636166240066,21.459625139297945,21.21605441871684,21.33175429952616,21.22009399251147,19.652464528762977,21.323226229002977,20.93884151840496,21.034175310269884,21.50860273900772,21.497891873096563,21.253512438552875,21.51637066710297,21.53324396240847,20.514876384214194,21.892617898982884,21.44448921141276,21.261665463735692,21.17507479019462,21.658495025929668,21.558494788843745,21.45251867750141,20.966046271339764,21.29092583331295,21.3285879941773,21.13555443040455,20.245142069004377,21.59147294629059,20.437121830293925,21.370478196622717,21.18998331713968,21.616108615448876,20.25390587567089,21.057135066540447,21.224326973201954,21.11415906363588,21.280022460384398,20.389785850092874,21.541922175824794,20.842362385620238,21.522977995132745,21.4244444525967,20.938017638271155
m_571,20.43274924496689,20.626133427386932,20.910924573726103,20.438195561203585,20.65637156919784,21.686682671373113,21.099762535501295,20.688884212800776,20.746823749923124,20.559881811420915,20.942513252521987,20.65702187170994,20.954979783183823,20.763405723299346,21.050587490843878,20.89898945153637,20.88911393709378,21.088966677643032,21.147318758479475,20.892779108512975,20.718879228794293,20.552822428617404,20.81568229648709,20.446622708724746,20.795676069128902,20.341000616728696,20.604226856394234,20.879586046435026,20.59429576894624,20.577709399677673,20.716448835937957,20.721587509813748,20.51697228835805,20.66959569739541,21.341864454672844,20.50983822192605,20.75261678931458,20.97858598411951,20.851601464165125,21.10789135473185,20.687156825361296,21.05374760984916,20.37889653998291,20.508389776795784,21.091146782033835,21.041892232581695,21.101163204510357,20.390456028787714,20.659842712367354,20.668317751082608,20.84009697183469,20.93214872480184,20.36467228377073,20.516037048046275,20.726946050733808,20.884456077910833,20.654253837053414,20.78568169857541,21.00473421408285,20.47510867327357
m_572,20.26751236909094,19.431241842084955,19.559512306226257,17.866855192993164,19.929478736024354,21.745891630331535,21.222180533175504,20.91448835789446,19.660774747334443,20.295495534995506,20.05071463880723,20.501984539619464,20.3365370645589,21.323166829737385,20.357894767837735,20.68401939285194,20.601457927406802,20.753828132304434,20.884903558210574,21.068467327597748,19.965579511691715,19.585861683108025,18.92534718592445,17.941557705099854,20.063290820262406,19.89256214362144,17.56241859749708,19.67660305145757,21.360587034719153,19.433795751612283,21.953800045579737,19.85632699456721,20.114849752627133,19.32132564547901,20.27712880648904,20.927262524459998,20.16756120028004,20.938491345443584,20.532200190249316,20.738270923319597,19.429084948680032,20.39631757062847,20.91528507874508,19.975526273358376,20.24790673460352,19.10304705549669,20.266147424333788,20.13110632229719,20.445951542159243,19.185584706573557,21.67719512012828,20.632551252980058,20.804195258620588,20.720218919069787,21.152829821892112,20.39604272328764,20.892846202762833,20.077432843550408,20.621624888327162,19.923839125392732
