unique_id,ID,m/z,RT,molec_class,Type,polarity,lc_type,superclass,1091_8_FBG,1091_9_FBG,1091_10_FBG,1093_8_FBG,1093_9_FBG,1093_10_FBG,1060_8_FBG,1060_9_FBG,1060_10_FBG,1062_8_FBG,1062_9_FBG,1062_10_FBG,1074_8_FBG,1074_9_FBG,1074_10_FBG,1092_8_FBG,1092_9_FBG,1092_10_FBG,1102_8_FBG,1102_9_FBG,1102_10_FBG,1076_8_FBG,1076_9_FBG,1076_10_FBG,1082_8_FBG,1082_9_FBG,1082_10_FBG,1101_8_FBG,1101_9_FBG,1101_10_FBG,1091_8_RBG,1091_9_RBG,1091_10_RBG,1093_8_RBG,1093_9_RBG,1093_10_RBG,1060_8_RBG,1060_9_RBG,1060_10_RBG,1062_8_RBG,1062_9_RBG,1062_10_RBG,1074_8_RBG,1074_9_RBG,1074_10_RBG,1092_8_RBG,1092_9_RBG,1092_10_RBG,1102_8_RBG,1102_9_RBG,1102_10_RBG,1076_8_RBG,1076_9_RBG,1076_10_RBG,1082_8_RBG,1082_9_RBG,1082_10_RBG,1101_8_RBG,1101_9_RBG,1101_10_RBG,i,qval_sampling,qval_ogtt,qval_sampling:ogtt,pval_sampling,pval_ogtt,pval_sampling:ogtt,qval_fed,qval_fasted,pval_fed,pval_fasted
Unidentified_10.503_395.1822,Unidentified,395.1822,10.503,Unidentified,metabolite,+,HILIC,Unidentified,18.925389817157786,19.893529352922506,19.006956721125576,19.265321545964753,19.358288266976388,19.211014646141756,17.76324606804255,19.473106815244083,19.47765599815015,19.345424045692788,19.234139904326696,18.035601941959406,19.7800619095049,19.415336760014878,19.18521781499672,17.79398434380399,19.33073565761531,19.149436717623097,19.30987718377868,19.446900851475416,19.81865183666068,19.46344584592531,16.475089093909386,19.195913581235445,19.27296686995574,19.375118176995265,19.107527392196506,17.55538179150834,19.406260857315743,19.234987613542373,20.00201172934618,19.91562251272045,19.91652412708672,19.224277221172173,19.89128732050683,19.773877021425562,19.62788230911152,18.243525819743017,19.609623928974198,19.61982335678845,19.566293045219332,19.587300718609512,19.771105099183934,17.215195602167945,19.99653894543118,19.911585400461032,19.78648012190104,18.385166708593918,19.698029247884165,19.521369825091636,19.496500984359443,19.65720809457877,19.520723829951457,19.60643647507737,19.82791366727663,19.487081907035176,18.85415524038019,19.672761544712777,19.5838484600169,19.294171314000494,m_401,0.026272215552409068,0.28577421948707904,0.6789781054233244,0.016877345538614728,0.17711942790824617,0.5777311935898817,0.6300914977444212,0.44711843085535335,0.523666149362148,0.2275090248875296
Unidentified_9.019_341.1743,Unidentified,341.17433,9.019,Unidentified,metabolite,-,HILIC,Unidentified,18.69483596465372,21.262915460022334,18.97187469720388,19.439607646671643,18.926087119366606,19.05860946765848,18.591761319528086,19.32897357301865,18.468346201363495,18.861072753480297,18.698505444917316,17.036948081426306,19.514729806565253,19.38345675136205,18.77035302024483,18.044299446327805,19.56381808718864,19.401802167386766,18.67459369292856,18.992055023170096,18.117053649376096,19.44916126902275,16.503559534122118,18.275689630628996,18.673447520681034,19.335162426492452,18.504964882627654,17.67806789928717,19.5359812726459,19.117288696044678,19.392865236274996,19.554459305355635,20.07368194248155,18.933664338585086,19.828167658739876,19.502844353256076,20.276675161585334,19.40033072001253,19.463090164777345,20.231418981433315,21.020564571519735,19.878736883328767,20.218140056692867,19.098344124774744,20.27756226030952,19.501315586875588,19.16156147261999,18.014453365934433,20.658826187478134,20.707812981024098,20.548401914004916,20.142259951534808,20.721410016493476,20.998623379714427,19.818187317459,20.870751703784652,19.995092308378137,20.59398536069402,20.075147680764744,20.354026393280783,m_402,1.223387044071124e-07,0.9291996462191918,0.002703932183506694,4.003026158338731e-08,0.8943957018731726,0.00023921098166285702,0.005580348184664783,0.10735250416447922,0.001940304810498285,0.025715852011839846
Unidentified_12.951_189.0039,Unidentified,189.00393,12.951,Unidentified,metabolite,-,HILIC,Unidentified,18.945751747086966,20.068962163393163,18.85984269112119,19.202450684949806,19.212032455160678,18.75953728671496,18.22138965897498,18.789815852225882,18.4534345996508,18.842992791678398,18.37551596379625,18.090805631336636,19.118361331862943,18.893541862534086,18.30452481862679,18.862207066876465,18.696546789736416,19.08385395816106,18.658669986289276,18.05731461491481,18.41421935761654,19.07506569610297,17.49317386700982,18.25863441261007,18.60608310544185,18.34690891649958,18.53816589063334,18.196970949741797,18.0937504146636,18.363592876908164,19.305484220756277,19.534411063806196,19.520422032896906,18.947750173654814,19.62079869142569,20.292280910597665,19.577967003504636,19.577332294453072,19.970094509948193,19.3727465595677,19.676684518207384,19.63629328693484,19.44133792841435,19.10070323346753,19.58010830237649,20.006693360219355,19.746671252039086,19.241835863644894,19.800158396978492,19.627501022418585,19.358083824566798,19.386792059957052,19.327344919591244,19.74048990265297,19.51927347524072,19.845661549301283,19.044234285930994,18.949560526622502,19.634960197330415,19.323430395011773,m_403,2.0830972977816079e-13,0.0014522589390631795,0.008270803044721532,2.6351548855329175e-14,0.00028737279359554083,0.0013677511748868116,0.7838597118918502,0.0024258342895184313,0.7018729717081089,5.657422724671961e-05
Unidentified_12.715_311.9114,Unidentified,311.91137,12.715,Unidentified,metabolite,-,HILIC,Unidentified,19.32751544341879,18.403832667973543,19.185750342228037,20.089512664550107,19.86587861045939,19.08709230616812,19.59833205541179,18.678155756256906,19.71175354453184,19.716693113164194,19.448883789366803,19.722685364934303,19.885320062850685,19.486985067828776,19.58467842932815,19.968865223794527,19.553309390522088,19.69565079459557,19.689019385715472,18.916219955515515,19.308915081361963,19.607009718489007,19.109012651789474,19.24144428147117,19.737561376926934,19.327244033271988,19.190066569770533,19.312961323096264,19.649263589129294,19.424159709714385,19.05895451334054,19.13457419109033,19.740894640534172,19.638398180564533,19.4798237830235,19.476838323681168,18.933679635379452,20.29131622059738,19.259304943374886,18.93047586090366,18.88146298798586,19.436536598007272,19.30884990468763,19.57656928317376,19.698710284654695,19.36578417401139,19.393585477299194,19.520065480859312,18.96109739643799,18.87010955091959,18.827571913975323,19.223080569183484,18.833793537861926,19.216628555841325,19.771945709366932,19.115953058558777,19.55699377483941,19.42542530286956,19.0257213534613,19.481795239497156,m_404,0.19363675804715422,0.579731949202413,0.605763092827387,0.14957242158695375,0.4490785651297098,0.4978816091577747,0.3938573823678762,0.9807671683171548,0.28889869246889727,0.9574898789446232
Unidentified_12.582_347.9531,Unidentified,347.95309,12.582,Unidentified,metabolite,-,HILIC,Unidentified,19.827927282461786,19.23658264223682,20.194087298664837,19.412274237859357,19.710946279294863,19.05278858657788,19.915247487923214,19.886851298625366,19.988986571914968,19.847801551153697,20.305500450223263,19.253414318830224,19.929796183947676,19.957432334107192,20.170184873937032,19.61981507251859,19.63278368025553,19.878863786843063,19.93078802004329,19.932362948058827,19.9622741888129,19.697560286719888,19.355088451774872,20.16160920087001,20.12391409410476,19.273772989783282,20.106702436647435,19.352765296804584,20.264197141815117,20.986690990007453,20.034189194831946,19.47879859081174,19.859119696613043,18.697584633191045,20.088152027748965,19.715626948560974,20.168464019472637,20.155013117255955,20.00573479547025,19.826577365821908,20.045681961520913,20.100359857056453,19.56377544273262,18.951084033537533,19.918065609619696,19.44924625803612,19.725729231409048,19.345495560691276,19.912824689318207,19.958671370972485,20.20777683030913,19.39427780731621,20.67386067288543,19.65834479482963,19.580844761717245,20.252040669412434,20.06687633825441,19.580703752042286,20.03687856956806,19.409087145700504,m_405,0.7576384239757082,0.07159703549889969,0.8774757009528579,0.7185517773677742,0.03192772395745986,0.83226311193238,0.16249478373310938,0.3809958927677516,0.09749687023986563,0.17286174074692334
Unidentified_12.607_185.0323,Unidentified,185.03229,12.607,Unidentified,metabolite,+,HILIC,Unidentified,20.155320225023498,20.683889587879825,19.903896367588022,20.301675128629814,20.181839694157578,19.94714355946808,19.388205401287358,19.752207694588577,20.11758169261506,20.16934378542585,19.962313943488486,19.0456048712102,20.30249098695249,20.068682096946542,20.13524549781946,19.994000214560643,20.22546874026851,19.727246654660338,20.013584847495014,19.349005346717853,19.56181260631533,19.957992705770682,18.62353259117643,19.609925097123718,19.977387570358854,19.829551010962554,19.799781645390908,18.87020105090851,19.42170506747457,19.579252923639682,19.850050749265574,19.9028480800079,19.928702514126055,19.242523552564347,20.24353632168289,20.05911129514033,19.94771873781125,19.49974247767462,19.98153466264398,19.938710546467252,20.022377420487103,20.181227221753062,19.30133098150788,19.123796785849443,20.00343758782176,20.194990754330217,19.979832249636182,18.99552142564509,19.673256724599074,19.877358191172203,19.6260541734292,19.8900860402273,19.866320195679954,19.714708819483885,20.102913348180202,19.80845460859363,19.416117922476186,19.89376282206817,19.639585230603704,19.10490682867497,m_406,0.6129087621809545,0.009691264912499907,0.03544994698363483,0.5527007636345569,0.0028427217214143504,0.011824999983233667,0.7852618273831173,0.009830569163361292,0.7075680776773672,0.0005071601052476143
Unidentified_11.536_242.0512,Unidentified,242.05116,11.536,Unidentified,metabolite,-,HILIC,Unidentified,21.232141282111847,21.089900790085274,21.161173683104206,21.299450946195037,21.366361214664256,21.357058677394562,21.471551412514987,21.31622412004871,21.71157676575889,21.1725813591329,21.161536550615583,21.478039572275808,21.60754006746518,21.062675907510602,21.144439778659248,21.60645541690967,20.374262840399425,21.3046201741125,21.26820405008299,21.327927971821282,20.46380809338275,21.74470942770166,21.852141432934044,21.68813091383493,21.49937621561909,21.57553907510973,21.482344271473853,21.2372303106087,21.12752725517685,21.1124389226109,21.735170002265207,21.626718051501285,21.08437700827191,21.6724217891158,21.428346464668376,21.16798457297742,21.738291177057917,22.525828712508087,21.68789530407396,22.104642578914284,21.911900726869554,21.55565201062992,21.974328182215107,21.586520218069587,21.844201058167382,21.31458752844142,21.391250888738906,21.569636874888626,21.920608391451225,21.656069742933912,21.775985256609076,21.97544291357431,20.670375913165735,21.79557311903284,21.813572379812392,21.75841264280848,21.935056582848674,22.150522838041,22.017605960043564,22.206001489118997,m_407,2.427389725810924e-05,0.018620220292083337,0.8388397178293617,1.0447210904726875e-05,0.006474309811805655,0.778964939383591,0.08631802815801956,0.202721957902522,0.045687774880330066,0.06713630070131497
Unidentified_13.474_389.9732,Unidentified,389.97323,13.474,Unidentified,metabolite,+,HILIC,Unidentified,20.243083601799523,20.63670072913154,20.372741701174267,20.682354425375383,20.39160902367502,20.43241802866345,20.712050600491168,20.78958308632527,20.12147090547319,20.417959098835915,20.404772999711135,20.527269229703368,20.318445493173133,20.396712347602303,20.034904691997188,20.53956060462192,20.589644073745863,20.300477500730114,20.410711823105235,20.792252847929433,20.2145800273488,20.7225340354398,20.53572664476289,20.670733059659277,20.895750284477987,20.786318050568607,20.488527931011934,20.683818985336398,20.50285299151379,20.550098349261084,20.367181486182755,20.489811080182392,19.466892054796247,20.120746363698913,20.393204030948546,20.559889018546986,20.690991868055168,20.880777823260697,20.09016120105138,20.595969242908264,20.385697710008625,20.01180102449788,20.493669246939167,20.224123831807205,20.176519686337762,20.278442669027353,20.92189268423249,20.404953532444928,20.284106924787853,20.26966490633803,20.454194555567874,20.6707213224353,20.40279294245834,20.35738480081232,19.65226339361783,20.092932528311,20.403780661437274,20.477177675481705,20.520273917907566,20.210829442581268,m_408,0.029899658497590957,0.1715199610651959,0.5767378409871421,0.01935553864579033,0.09236622638281221,0.4654661585917429,0.6690676465677852,0.11874325953072411,0.5669343521093811,0.03057281849401952
Unidentified_10.247_242.0751,Unidentified,242.07505,10.247,Unidentified,metabolite,-,HILIC,Unidentified,19.00500803056458,19.366818207811317,18.46123311773452,18.614410156035465,19.091543437964205,18.24994152133671,18.31527524496951,18.433998575363887,18.363855467138226,18.97406428580098,18.166436999191475,15.6671498911567,18.677850538203426,18.701403716715685,18.70818928176802,17.926006895690783,18.60438156077055,18.61448956515084,18.325773825798063,18.038988378002312,18.425166775008055,18.5543806091538,15.57622899250953,17.730700285842797,18.302013082984473,18.88216873131245,18.277117841620772,16.58098374275585,18.859972526142563,18.50258537647554,18.64987038872898,19.04015504864597,18.728189572087,18.32025550011921,18.409195464984048,18.738553428424613,18.8862581823242,15.444231200639065,18.840409913897172,19.195191297550128,19.260085015654475,19.216435595913346,18.80497882184117,17.667927132776615,19.430698973666093,19.692826676524962,18.367677114307526,15.300242642528755,18.988655297696106,19.413380211037413,18.964099890225167,19.677255438787856,19.699597512189907,19.1290566036866,19.129929922273224,20.013140201118535,19.027985931937867,19.155159302612468,19.17190452188391,19.322006993637153,m_409,0.04876159236694023,0.8606027899905093,0.03576599904149789,0.032530701904163656,0.7815368092846675,0.011980977770791518,0.2299138832820968,0.11406159611782353,0.14915967834131794,0.028777377960468548
Unidentified_11.411_624.1717,Unidentified,624.17172,11.411,Unidentified,metabolite,+,HILIC,Unidentified,16.778395532510192,19.789901701440755,16.627508804376262,17.423658992318902,17.08212243247669,16.632614601207624,14.813884034675917,15.58116042992489,16.146715643806324,16.62141336317333,16.278445485213496,14.805380735776074,18.6398118247128,15.307784149318222,16.5780470243179,15.00799556385462,17.990821009302113,16.556515224312122,15.678313292148967,16.486641045840898,16.786474111961603,19.05716312152126,15.334545327035197,17.996860466541342,17.18161934269103,18.408975961578417,17.038972312610916,14.694183999666633,16.39171190404625,16.505802513326884,18.438712909183458,18.108732115104733,17.304138044525008,16.8083654634448,17.075589537884184,16.888061123445603,18.975892422511826,15.690124566557584,19.164069902082666,20.09736129927073,19.68765687893597,18.806689803563124,19.25368243605445,18.287349107839322,19.115895492417376,16.939811348381628,17.37696225598964,15.038372230960078,19.823137248651094,19.546691487323397,19.988711606426385,19.73320981423785,19.615745650178997,20.352420941649495,19.35625292500624,19.678021782822082,19.71792583232988,20.18150240342919,19.968222194342456,19.3986185239474,m_410,7.869416315654206e-08,0.06794203502582655,0.007133658995782766,2.530448355917077e-08,0.029721639350520586,0.0010435812099837687,0.000792801881978612,0.6260821369031435,0.00017032634072190674,0.42255013480035486
Unidentified_14.826_368.9835,Unidentified,368.98354,14.826,Unidentified,metabolite,-,HILIC,Unidentified,20.45310505576614,18.75175358841067,20.206220893200562,19.82769148168419,19.959917596140702,19.540205380433772,21.930042286812714,21.12088116379935,20.070500212801907,20.5522238596651,20.72531953768411,19.871735719964487,19.84961721302377,20.588917347548925,20.30209296522181,19.73105768015341,19.76047038228734,20.40202617394484,20.69138274834635,19.554948784899423,20.860430435856397,20.749143333459127,20.020171328734037,19.723019686510785,18.721787509996904,19.47871556656686,19.773107288671017,21.538232015054785,20.983113436048548,20.652632888313544,20.310652577031558,19.671301983748698,19.925486322122612,19.38116487477316,19.99745088022373,20.380842703219578,18.795892412309264,21.37068636344681,20.277350431742537,20.125220618621718,19.713030852868417,20.30411448750979,19.85837320139703,19.514062157543997,19.875568293114537,20.29264048011431,19.81653971500485,20.120153384993902,20.518549463235004,20.464463288005568,20.715657605319564,20.02516905790609,19.91105267353416,19.696054210454026,20.415681792612855,20.63648594432625,20.775437174006026,19.991174167426117,20.2926811584738,19.79852003768939,m_411,0.5374205854107368,0.16243625514998683,0.7415191901695812,0.4708171735480794,0.08655613878663608,0.6602927064407579,0.357184015223191,0.41420981588465244,0.25621326887034546,0.19700579935715273
Unidentified_10.049_395.0536,Unidentified,395.05357,10.049,Unidentified,metabolite,-,HILIC,Unidentified,18.484569420340932,20.13397132001991,18.586339551111767,19.286357295938316,17.6041674019266,19.579016429772917,16.09343170962161,19.114774182754438,18.537575465618502,19.60739516547287,19.82366645257183,15.915120200746495,20.266893266410733,19.473148706925876,18.77695576078548,15.937509519151588,18.417278674416284,19.006882965802156,19.8001008631973,18.05990904498234,18.76810275531944,19.951971529375637,16.22705500905565,19.06046009117795,19.140743425069285,17.832670273651406,19.680551731134674,16.09157963002087,18.855716361833057,19.61382812144359,20.035931322223576,19.824507534972803,20.318914510247875,17.081169910581693,20.372145954853742,20.213519900971264,20.247303567122774,16.242263290393645,20.545466544836028,20.20768267621353,20.33633260634807,20.36621482783431,20.056375805996648,16.267988868610658,18.558738904979542,18.67496352152507,19.893898960465545,16.163142365968387,20.12290144559466,20.165358170789734,20.131604535204172,19.55890626117636,20.05239742140454,19.79363754144854,20.30790792232381,19.665288905744095,18.07157571233992,19.497272184656673,19.717534940293902,16.65198066667677,m_412,0.07276884422344403,0.792171458862855,0.6789781054233244,0.050603917113688286,0.6902808542600001,0.5773444182442312,0.9398651659155579,0.6846040539025248,0.9136631494705945,0.48694548632377166
Unidentified_11.807_176.0406,Unidentified,176.04065,11.807,Unidentified,metabolite,+,HILIC,Unidentified,20.30706834814803,19.742978563273503,20.525048547053228,20.576480600845414,20.400546746534022,20.524817421124304,19.821655798717163,20.701135106361313,20.89491576532473,20.356706074239277,20.782412618912723,19.63871100332564,19.87817644852342,20.9714172142338,20.757573701706296,19.692234717592505,20.48716706711594,20.629009408994353,20.723489367221514,20.30146179865287,20.182795587659353,19.951310458851555,18.105429782118705,20.601614933538016,20.46793901557174,20.46731379646859,20.904951489012713,19.288865532911817,20.70301963645239,20.821280438629003,19.878471742453566,19.65103378179594,19.705964925133838,19.381909054751585,19.548328589816574,19.906985588396196,19.707561809600744,17.91205563887106,19.877538279868432,19.173524997094855,19.38797281214671,19.821653851185776,19.488857093007336,18.95936408843117,19.50789483221837,19.788751436972944,19.50602643484312,17.787556340274808,19.286843923946872,19.338397245410757,19.13168807400547,19.042249719577246,18.87464760030147,19.196599235521077,19.67962616532749,19.461723874978578,17.810300190780335,19.345320916012884,19.06881264196292,18.58481617101143,m_413,1.0834347519223032e-08,0.11650409096175751,0.4907369669298138,3.055056296939922e-09,0.05771686767787421,0.37941077160509984,0.08547873918972186,0.6835298975632382,0.04500470720589596,0.4831417669076007
Unidentified_9.794_160.0757,Unidentified,160.07573,9.794,Unidentified,metabolite,+,HILIC,Unidentified,20.028069961399684,20.681312039850496,19.306780905465722,20.22493671908047,19.039454103639923,17.416675909692913,15.407755981245327,14.79683946816087,19.045170768006784,14.492889182243653,14.545912386676788,18.154982210728747,14.491972671632237,14.594519965759732,19.902638981731982,16.35588740172452,19.424713249237683,14.544665362446443,14.474179329487749,15.525095799279441,19.33797238356594,14.536360477982628,15.760204010411224,18.567430301476357,14.621055210736868,19.64054728625191,18.193864786265905,15.466265385214834,18.882448346658396,19.305013253129314,14.621917737447017,19.71562439874482,19.68677720539341,15.307446630989629,20.36034852813847,19.448366234532003,14.999927057699692,19.149371996619585,17.2165273290391,18.507303039753978,20.545945015085838,19.890955569664023,19.28769148241128,20.54398198792118,20.592061381945914,14.861123800413244,20.546386103954937,15.653713978113656,15.328897436903311,19.34340583671862,19.930558458814993,19.682671526207447,14.582201907429935,15.510715249937311,14.66222060833026,18.21398477099421,16.218127536703662,19.93874891445549,19.4997321597574,19.800468314122643,m_414,0.16190107452496225,0.12701955818591945,0.5653697592022014,0.12288463183025403,0.06364442880128403,0.4534944711621899,0.5448099114278958,0.20054406506523467,0.4377730525042527,0.06590317332532447
Unidentified_11.913_298.1136,Unidentified,298.1136,11.913,Unidentified,metabolite,-,HILIC,Unidentified,20.3952637334539,22.31695145034827,20.435599390911673,20.841922435685177,19.745434386483574,20.077612857346832,18.673472042499384,20.503224250998922,19.694238712659324,20.560922808342948,19.295571917139174,19.510584327374257,21.852366220736176,19.7232899060267,20.060901665219493,18.889941215860205,19.862987798950673,20.35592399427776,19.96482069631192,19.968603082768723,19.197941944543295,21.249145056702165,19.22678827030371,19.906774104111776,20.253346335635534,20.292300580313036,20.087706312528,19.54399704446042,20.677897539424517,20.197429842151443,20.842273435290664,21.26029308250743,19.80539697396313,20.983009484391246,20.57864690060963,20.504585619910895,21.4975126764923,20.559951587992007,22.12308998513956,22.343298222859893,21.800072452768006,21.758639271487787,21.54608811494863,20.336203335041528,21.410090858377995,20.383339240431432,20.674812924706796,20.095236532690592,21.882849176515737,22.10076211146609,21.76922095475523,21.883330541147327,21.018052959449335,22.656078003138436,22.175382530905075,21.111969782666396,21.432855661063037,21.730419822058565,21.081930472646956,22.055832693902516,m_415,2.3826760538697227e-08,0.3066485394092413,0.005011944261344452,7.0890927115134504e-09,0.19157406985001366,0.000602141713377072,0.0012691415834134195,0.3559674148962437,0.00031822246899954916,0.15748099061840887
Unidentified_9.029_266.0616,Unidentified,266.06156,9.029,Unidentified,metabolite,-,HILIC,Unidentified,19.148887819254462,20.39980605160387,19.340972829955223,18.768176351323635,19.193336086522613,18.845129516211916,18.429886695412254,19.40667470477882,19.314339595222723,19.543413389810077,18.96000037013213,16.26442533873168,19.967959596004377,19.220490320127855,19.13535007895282,17.371677481165335,19.35027993464494,19.384110617102873,19.089154661115266,18.249813853293233,20.048223172129354,19.879251815307402,16.129730881890353,20.135043218404768,19.122573223978808,19.63489206126331,19.320632773129784,16.45107217425403,19.286191450940024,19.52070913752758,20.383096393235785,19.72783384244533,20.94174363459828,18.677925654660555,19.43968904368383,19.66927348893759,19.69674184899255,18.293151151551776,20.81730740170676,20.19419327936321,20.315241755921143,19.927283251970294,20.74650305495989,18.124213477028544,19.95245454180435,19.095151554340603,19.57739641047979,16.27005158971698,21.249362847818574,20.348669981578915,20.30832260901658,20.03433548553362,19.993713144450666,21.40337997576237,19.613719240206716,21.173778352071967,18.98816223869127,19.829143279074053,21.08100459105668,20.334667584113998,m_416,0.003057055513241011,0.817678890919728,0.21455453516431364,0.0017154078286313516,0.7229090406647207,0.12388060440229276,0.2678725554047025,0.6159108067959553,0.17946514665982896,0.407771737890822
Unidentified_11.669_252.0777,Unidentified,252.0777,11.669,Unidentified,metabolite,+,HILIC,Unidentified,19.05496509842369,21.442939936190918,19.967925725066742,19.602952992059468,20.03268510591247,19.499054202292477,16.154820609642247,15.773489722800301,19.201588060296228,16.48855101727729,17.8002778992948,19.507602434813435,18.66048532114326,18.389181583054214,19.754946601101697,18.450596884508347,20.41917570691147,18.74199677584195,16.32510677303249,18.909666712881542,20.46509334449054,18.260043604203403,15.89445653286836,20.63251780176156,16.608913838258434,20.107599422031058,19.926353281995286,15.873738520160947,20.14461532605853,20.198111392835607,19.48599665588836,20.60947367121394,20.42901458587138,18.727152803501262,19.99005476713553,20.112838012584763,16.920369060518947,19.940008829184926,20.782859312228346,20.999724787063514,21.58627511385953,21.318186219779626,20.292557441705224,20.32285449824556,21.09288115719019,16.08683327598194,20.22205361347182,19.01466247809093,20.351586442362716,21.033600252321182,21.30351040590028,20.831801747721755,17.110110413497843,19.671152021542724,18.01648720313763,21.182536580415018,20.3310421242456,21.10292457407485,21.350405581061132,21.388487152936996,m_417,0.0024749887030870825,0.3426431448273777,0.17841660741851648,0.0013643047267900526,0.22374718432543955,0.09497671547761806,0.8024337477577147,0.18469252728019533,0.7308357182730403,0.05743089187511374
Unidentified_14.715_467.9591,Unidentified,467.9591,14.715,Unidentified,metabolite,-,HILIC,Unidentified,19.375742832749054,18.722376045345406,19.11159192243807,18.92548023241022,19.323690402818695,18.791093371439906,17.741141058092516,17.903787408734562,19.546535976780213,19.05554451695398,18.91996021800107,19.26575733356139,19.043866322916926,19.071227705720016,19.851906198355987,18.84230610046811,19.17575874145355,19.60867230054483,19.182626094404807,18.898626921224675,19.06898315762676,18.746095519997983,18.956136284777603,18.7386797651434,17.556931098677637,18.801088044773792,18.71232203706032,18.45444570587107,18.905220011853075,20.00485548807909,19.362823784960828,19.136182552454958,19.483130752061122,18.552562223768497,19.369913926381376,19.555188588812733,18.365065963484906,21.168524059205254,19.495982453454364,19.32439179331906,18.97477250867689,19.46228807609801,19.20830009839055,18.926301316666923,19.289963544783397,19.324007941450425,18.899835623159635,19.08457451261963,19.851575123982975,19.33266412916,19.809380308813658,19.220009216256383,18.926067916859562,19.143078344835985,19.970429548778103,19.156477882584788,18.886637143038094,19.101442737761523,19.62445388354545,19.226489593130395,m_418,0.012718551166154722,0.5306530365042713,0.23632005523296815,0.007819886582724105,0.39677096298340564,0.13962089482315293,0.7407254730834144,0.28872480687962415,0.645975430236702,0.11351578094474735
Unidentified_12.773_295.886,Unidentified,295.88596,12.773,Unidentified,metabolite,-,HILIC,Unidentified,20.966023759206863,20.5894705441653,20.837040185771805,20.59152201603587,20.689165011884448,20.46031178019418,19.532387439758136,20.021887826028642,20.22946849421823,19.810454011058887,20.04016767029995,19.46626885153244,20.210977079178345,20.06751695195869,20.233152301624106,20.35883542645613,20.433962570823446,20.42286560103042,20.115668103205223,20.45455891122205,20.239114426610108,20.004445931532395,19.54718431179328,19.790048718551265,19.688029730874657,20.124560316248502,19.74441356183485,20.09378997181308,20.330333968944476,20.188141946048685,20.43768563698543,20.45587659668108,20.29688496251348,20.119329385337515,20.304760295134137,20.551773231106846,20.038425364961824,19.041500174485567,20.462102917639594,19.670936721591566,20.339696246108414,19.852442573820372,19.852971574556534,20.358518209405144,19.739079238474634,19.90789241736217,20.090618817350652,20.060109286197907,20.614580521292783,20.51144692006196,20.513036689100307,20.13808476429274,19.82955486524996,19.95922624302129,19.810634065841228,20.260383553778155,19.912377905066865,20.397752003449476,20.29232713686834,20.26896838589796,m_419,0.6642739311597502,0.0001803187744741594,0.034905604502445814,0.6070008431021604,2.1026570875078656e-05,0.01159408771459331,0.3054318835399454,0.00025108745993342586,0.21239927448996906,1.7744696815083101e-06
Unidentified_9.046_216.0118,Unidentified,216.01175,9.046,Unidentified,metabolite,-,HILIC,Unidentified,19.86876199539116,20.900488811165626,20.475298243447664,19.98067673032087,20.520514369654645,20.137456594862474,19.484906554840588,20.19652126992521,20.284784445442828,19.81809429297062,19.600047059720527,18.977323226120383,19.524691269325018,20.005197146526086,20.49810595503487,18.633914486717323,20.6488875937834,19.798755306726445,20.14079813485091,19.9297709046605,20.51088887995705,20.101104816595313,16.843555324816684,20.08347138952668,20.581114247621823,19.949803397778133,20.350542794385284,19.190898780366126,20.904196218620005,20.270022392821915,19.460246596875187,19.50053612718247,19.003427046042333,18.131414693776936,19.729125895059116,19.246079986172752,19.81021356706741,18.94299789733978,19.759684449392893,19.688541084318576,19.998664441658942,19.83864195674069,19.27817652790244,17.66413195430516,19.336716794123966,19.09241571554214,19.679943547711535,16.768100275415744,18.893346906217413,19.76464381323573,20.093144085136096,19.38445990738257,19.747747876392257,19.9533378343406,18.34053944275155,19.95031923531639,19.215655378163415,20.028446525378634,19.834972988163113,19.16051497978252,m_420,0.003668832672030513,0.9038170021832875,0.11121406607382149,0.0020742516873670748,0.8508015879209463,0.05218808471591341,0.1974585318996704,0.4481106004602541,0.12363834576898089,0.22864724631258193
Unidentified_9.505_349.0484,Unidentified,349.0484,9.505,Unidentified,metabolite,-,HILIC,Unidentified,20.007505581718807,20.15094447098757,20.83999652389396,20.34334541134133,20.154333345063527,20.139449963048484,18.09647194888393,20.18941308740014,20.481126079264815,20.53994024577724,20.57002735563862,17.483381334686033,19.806672523169095,20.449209587803328,20.696735211765997,18.33533406767451,20.05381936718971,20.71909044389268,20.656452809322634,18.512683871122725,19.666785490314165,19.549256061649643,16.466620264550016,19.974362853783084,20.479322603779696,20.00575845528292,20.430463590927445,16.767611007931055,20.58108337603299,20.276796364950076,19.008882846023724,18.629963765578108,18.717082768456685,16.087384883016437,18.776363844564802,19.072522311467797,18.728451625854003,16.204477367170004,19.351727354716285,19.77716183578118,19.694151870004895,19.251056004006266,18.73390784919026,16.39135817466347,17.986104014690206,17.86848232106888,18.524645479997538,16.486567363296082,19.63861631896168,19.48599453475368,18.87995046906405,19.195416113862375,19.395731359795406,18.99056012536613,19.245325139263095,19.811364368101525,17.301279197458395,19.715474046800654,19.46117752608315,16.935950823000358,m_421,0.000403636902272982,0.8856477061421422,0.08322072596076145,0.00019625596379067959,0.816986609212546,0.03587607267566395,0.27026875863192046,0.2779898330176721,0.1814525234631268,0.10657516634336958
