i,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
l_253,0.8694965599911326,0.02243451496362458,0.27997072771574727,0.20400834364254697,-0.07112525669324418,0.08554092765465236,0.06022274948766518,0.018511031512047037,0.08760956382279829,-0.048804526498304523,0.013768124778506155,0.02559836640725472,-0.09806668097853548,-0.1057480515176307,-0.09403013572112268,0.1049184778264249,-0.08862487048379857,0.05564001564455374,8.16446110397833e-05,0.0386570826308327,0.029402980849623266,0.08143149515063734,-0.018570493675646622,0.04594761614584777,0.023280861403774923,0.04528689181320238,-0.07862053237733901,-0.0031524433656332316,0.03495867602427538,-0.0248357949751042,-0.04340888904803482,-0.09250474984459128,-0.036596832200738325,-0.039415602055476257,0.04307690156496779,0.0019594819538255423,-0.0014910676902167926,-0.010515907032207469,-0.06221408032911992,0.07192396384507302,0.026264412236562288,-0.049274524743508095,-0.06454928733812086,-0.007816900001724088,-0.018218681512180843,0.058743181986176396,0.001086196297289706,-0.0051702360973769936,0.011048109793530185,-0.022034471006293924,-0.011228409976713672,0.02542790853977355,-0.00949589802856507,0.02317633694104804,0.036068777178008375,-0.02025295303565768,-0.006256176354140667,0.015180007871923357,-0.002793506838957821,9.696090622722793e-17
l_256,-0.034355773664645234,-0.35242162795684534,0.13949284037657275,-0.37174155155559796,0.10469469102419716,0.561792189656464,0.3749176657688097,-0.1282780978278426,-0.1088430419685986,-0.30948309021006437,0.146441509467685,0.09587598201887586,-0.05906150091498459,-0.1102368790876935,-0.21661543030545413,-0.0926184395719771,0.019883754246822115,0.04283487478998052,0.08541213732673933,0.07586029561823039,-0.03656172909146956,-0.016493248649948604,-0.008029056579662415,-0.04435055715346483,0.0031125106056519363,0.057682940194996174,-0.026121748115249473,-0.014017219743564804,-0.07084500872776352,-0.0009647063115085951,-0.014555936161375821,-0.05167866038981263,-0.0076530607912755535,-0.054178868285208924,0.01443956253014526,-0.02050508329972315,-0.001943300909519697,0.044858846101171856,-0.016250561507543865,-0.011882417810288495,-0.017337538706996235,-0.02888346033321442,-0.03734666857897161,-0.009005408130045205,0.0011739569562058553,0.015899622693502286,0.011491960109507203,0.009127722337146683,-0.00033906759895125694,-0.008405109170485071,-0.012236924937709235,-0.004860314658468701,-0.0002557379033779878,-0.000892749857619158,0.014683764416534285,0.011328378800088893,0.006807328120388794,0.0007607227842214163,-0.011132060471591602,3.6466618596643464e-17
l_257,0.9455309582646347,-0.09574674872994703,0.05637587640805002,-0.07768648688976261,-0.07252287888400209,0.07459373682091562,-0.1608081851621478,0.02909299264602646,-0.061995000506270916,0.06467394153973888,-0.08334291504223404,0.038335777034520756,0.02211932910933178,0.06616510580194633,-0.03909662867109945,0.06617527097623789,-0.006661950831549032,-0.028651136655264774,0.009895139564227084,0.06934872849404206,0.04927970518160984,0.045991897812946075,-0.02533626258407898,0.020933667542769464,0.03611559895998806,0.008439140440547888,-0.0036554419323871247,-0.03415436545077603,0.0381984832127673,-0.02625970475746068,-0.042039739595203296,0.056689610906984,-0.031933352114891386,-0.028679481602383886,-0.03696571785173688,-0.0007989356440073688,-0.013856204644976926,0.015761307862355734,0.010824347337085255,0.0013235521619033952,-0.022998678204618303,-0.0176185029887276,-0.015600203696756182,0.014676276933625302,-0.0026430939173215004,0.02598929419592366,0.023760205474266348,0.02499839522094014,-0.047027150566489394,-0.028364026308606252,0.009489209426864846,-0.022629636612793998,-0.026601325225570065,-0.06595110277314489,0.006110071266584401,-0.02311512808163178,-0.041640764944640155,0.009522920602188173,0.02648731331772833,-6.434867929063016e-17
l_258,0.2052685817720676,-0.05964076654788762,0.27695344830012936,-0.08035626440897856,-0.07711070052551733,-0.14212244164221938,-0.06859382362954466,-0.0385229486665045,0.019863609180318355,-0.1233311594265395,0.19422503130386645,0.349638650023998,0.1425147409988764,0.15958574689637203,-0.16118738712917607,-0.1529442514319182,-0.1396784904049825,-0.021423085762251184,0.12285973975048446,0.20373209021075556,0.06714619605741733,-0.18550034951034236,0.05499440842994221,-0.01508389586441214,0.16922668885839282,0.08570045101300361,-0.15093893124905386,0.017668600812744004,-0.12832333235899587,0.1452486274025344,-0.08927056077602467,-0.10582700202452229,-0.11755792299786867,-0.0957016938116695,-0.25945533234722623,0.014941274884866825,-0.11785899333061725,-0.02963174526004234,-0.052598024278340975,0.008060427993731077,0.01686379084454659,0.05622145901376053,0.032339962861478014,-0.1331874574822227,0.13372840561983887,0.2224697390492688,-0.03262294965690375,-0.1151504417199804,0.08500193346328486,-0.24060575212076524,0.03766617624393213,0.07356566379483966,0.06625888433100079,0.0555569023939078,0.03656144100542,0.12517786257719077,0.13199364934128704,-0.15449204941675135,-0.026743393195325066,3.817918299648803e-17
l_259,0.7198131199495629,-0.23277454435755143,0.09789678870742237,0.13199114099491308,0.0016223435027645642,0.22765311474518526,-0.1902647564473438,0.07758136461442422,-0.08977428965677879,0.07104785953283725,0.09946640607177358,0.19324302987092803,-0.10081678676415622,0.14152542569945173,0.09810820757692115,0.06002843086173213,-0.0006161322832319341,-0.19788897826215046,-0.022656351873160445,0.031544268074352275,0.003027861224516012,0.05171243699590533,-0.14447273589353257,-0.0759332874274916,0.13628544223577388,0.08658124919597797,0.018287004975471196,-0.06013920026343288,-0.0025283103484054948,0.02099039874727311,-0.02248132779750791,-0.02560786865098665,-0.09204530375091374,-0.020674840970310485,0.08576160010057407,-0.07694620118741725,-0.09541987854936998,0.0011476700014106337,-0.02567484701796749,0.00931765391172878,0.04434398983907687,0.04726866582465888,0.03165507178220717,-0.02111682941808342,0.0008823215998660311,0.19356760172754228,0.020828339542536052,-0.053360184679408465,-0.020487687717050118,0.10884108513824568,0.09242807137355821,-0.005181534900044801,0.07112150244581175,0.02302951933079739,0.031058021893307093,-0.001394790807700538,-0.01284937947656102,0.07357048244341179,-0.08245942026646846,2.313466535641427e-16
l_260,0.8161265517522345,-0.14240528283718237,0.12069980503934899,-0.03015813819222461,0.013851941040471945,0.20486939034826637,-0.1294052151099,0.02069900372619729,-0.0024581125421084247,0.0978195494916237,-0.0702104158303803,0.07097486978453796,-0.1255457656954949,0.12339884917349891,-0.08097275738251859,0.03211976773130147,0.08497103850521087,0.1180091314375567,0.11786059618791238,0.027673637666741895,-0.017918753953942497,-0.019526651040531303,-0.024331743930900228,-0.06480137480625897,0.1451746638812855,-0.019736904901850833,0.042233981569567744,0.02457117438787769,0.005633598638184149,0.03400193716924365,-0.054313779951930694,-0.08235299402761848,-0.03042617947684402,-0.011042116874992496,0.022961782747699434,0.0009620750436680293,0.10894255676876564,0.007687321244710931,0.011519865287953318,0.004472165342989541,-0.13607529664109114,0.0330301020707596,0.09212248160350828,-0.028502731042217164,0.06634813253949225,-0.07319991514235599,-0.04316252221075401,0.003972917709059154,0.050467553581272064,-0.1031349432365209,-0.021466980878272326,0.12393728833612566,0.030805249511171036,-0.014469271912410318,0.15350250192990175,-0.01148493348101611,0.08115365165466436,-0.025036848120870765,-0.07956675572113504,2.368889522620612e-16
l_261,0.49356787080327996,-0.08208570547093912,-0.12409576649144978,0.06271872212417567,-0.01662910810419379,0.007925073980315537,-0.02307017926848541,0.017915446444385086,-0.021763845166915523,0.09547558744698274,0.3702650717727737,0.17799180142933269,0.06490293836402837,-0.017254224436044952,-0.1122680112143663,-0.04600176925327892,-0.1016682779019621,0.13296419877070279,-0.06215464522237844,-0.18145685886025428,0.1437415204320717,-0.0675862414687984,0.08067633013845844,0.12502688097444062,0.08906895382449365,-0.03314771704779958,0.23063850759424254,-0.11512414079073836,-0.2361946857976333,-0.04541928094981812,0.2819275632496905,-0.10985198467078035,0.1859115166206819,-0.10211837055098014,-0.005228973791491991,0.14437996395139263,0.032402830054142864,-0.042945622818991995,-0.020538662002898812,-0.05128716912884,0.11794104528654882,-0.037329609421205535,0.09917636228003428,0.009411542197457283,0.2214835633028109,-0.044126267470057844,0.09372857266863295,0.16655637554630565,-0.06849145529656904,0.02497804282526266,0.0038542902430013723,-0.02576980436338392,-0.054301530555969514,-0.06980658810951705,0.015317619325789397,-0.09530565714770417,-0.04656107756760714,-0.01951110032437266,0.034253353813060564,-1.1936757893820246e-16
l_262,0.7790208748631232,-0.20261891150182001,0.03267909180038736,0.008541787508350456,-0.04817573846736267,-0.03470391937120109,-0.18317803686358383,0.02492862132843755,0.04465364617077734,-0.00613959701168084,0.11479546873996521,0.06691434530598472,0.14393289297902032,0.12025684597116733,-0.021959309811931872,0.06403695607750381,-0.19201454464760007,0.13338182082059444,0.03536437948681494,0.047315472023376555,-0.11113649359770456,-0.19962541722301552,-0.04276700538386997,-0.10241668146874731,0.15292753228074862,-0.052342761783488005,-0.004683512646218072,0.004558375053472128,-0.002830494010182595,0.010311458151484362,0.10364257323323589,0.08401592271361244,-0.1144555813469853,-0.15556881889895452,-0.012153159928684631,-0.007492059649129126,0.03606549809842593,0.06258789631583032,0.010945544951280568,0.0010404701609983981,0.013577428093143346,-0.027350081850482322,0.04273291895989403,-0.09818758452019648,-0.0012264963617257063,-0.007291727040265192,-0.07109778162186908,0.05474913438760545,-0.021486894767867536,0.015838077186962105,-0.040297653031302894,-0.12369039863049504,0.09247790221035128,0.06918168565064818,-0.007062001959550412,0.00759247305743538,-0.07576724663848328,0.0318491369075181,0.052820467951190594,-9.713402243751625e-17
l_263,-0.4138379517944818,-0.3517248521304351,0.14016972680124473,0.3390988755972393,0.19854450806511034,-0.07623564930317192,-0.3699574431552115,-0.11099336587583111,-0.04994345958951094,0.019884122235452224,0.34909716748236796,0.13356132011337296,-0.05809488385883894,0.016530315712012748,-0.03174899403869964,0.07706608920212642,-0.08520046088514473,-0.009918342655023293,-0.09897010354338245,-0.02613269901301342,0.04206479635002194,-0.010005876464869575,-0.06419195431368419,0.05575312952885019,0.02923465546713909,-0.002993039209720241,0.0005658957759908793,0.13381254923191638,0.19351591832730494,0.09391224858481201,0.02985548225054713,-0.04188089617571879,-0.16172496726862934,-0.16171090589740036,-0.0958404482768145,0.01107847321826305,0.06164869294236948,-0.04981262909831992,-0.004897737806482362,0.13287669164977173,-0.09684067903033138,-0.02389793058027678,0.10597495313321631,-0.15482324951876275,0.027338291270245143,-0.04919773561018268,-0.031148573648537386,0.045375169314572306,0.02344450006725298,-0.012021108735209101,0.017204187499859976,0.02042336878313082,0.014445917461840095,-0.018317083442386015,0.019336555904275285,0.0128885745278482,0.01386386438890934,0.07278901684211277,-0.014393997529515524,7.643134861331433e-17
l_264,-0.10270517592813147,-0.22062827392450507,0.15850493916708847,0.20507346566886334,-0.233202831842637,-0.14697565880925517,-0.10668579974572252,-0.2337309766136984,-0.32686211354756894,-0.09971789407564899,0.054645836777335415,0.28629473754291257,-0.03304091021259065,0.10718521423939242,-0.017120723422940673,0.08056708192769856,-0.06034788764385362,-0.1531367974528019,-0.0070190921690102045,0.06698855773139406,-0.06645799393312572,0.03681267133809493,0.003962274925042505,0.14925369266947652,0.1327813220676037,-0.01765742459466877,-0.11175906356359731,-0.03817148796313414,-0.016194036407464984,0.09237648497823273,-0.17209820637276876,-0.00048550534641866703,-0.0891009920748529,-0.26076426995751173,-0.2111294205511221,0.05822761774729993,0.1405305271308566,-0.20584750801303972,0.06770853277896309,-0.11982998171617862,-0.0484826203626185,0.07289485235240664,0.29960314002012073,0.056132645338276915,0.04221213351480885,-0.0664150717787143,0.006798068950825707,0.1471486590143239,-0.00827232543199988,-0.008439278239127374,-0.18974475890961967,-0.07448839951658079,-0.05075968511474109,0.003454890130774692,0.08880980892551003,-0.0613071871622803,0.018262380606020437,-0.08288267539298039,0.029770672978369973,3.979439230677838e-17
l_266,-0.2759864755245315,0.2787825175986978,0.07495039505814434,-0.029844954348617548,0.0573230395561135,0.0545586236170215,0.19627173200413053,0.03799043849391398,-0.019575641511411057,-0.35152787938418606,0.30725468033947295,0.12036178500568295,-0.045715530944573174,-0.06279373384972423,-0.04898178827947574,-0.05657475267564965,0.21795276507643593,0.27704079537558635,-0.042457842628913764,0.056251473964511516,-0.056461065535881476,0.048621765705626166,0.061311709123124905,0.06919002237135272,0.06620655243037774,-0.013655226218066436,0.1597427238856246,-0.04629926576565693,-0.07279627623547962,0.029576762790263656,0.25002822392304114,-0.11037918136088393,-0.09549493411726301,-0.09369078965022376,0.23414754227944892,-0.03642175306156138,-0.10227553672118592,-0.08269533662724711,0.007896260244440616,-0.1828500292754661,-0.028990213498630645,-0.08158122924925569,-0.04325706288921888,0.04229414838988464,-0.019972228137776694,0.02760258299825541,0.23029375259190088,0.14738482851179163,-0.13384635982522874,0.09584583659124714,0.08703144728750266,0.11648063819232352,-0.16239322582432308,-0.03982063381311996,0.08630215874180368,0.02356802353668424,0.08766036590976728,-0.0025860941141005035,0.07488088002171243,1.9725468913336618e-16
l_265,-0.2990411526749856,-0.523673557776218,0.2450225819648976,0.4122510912481679,0.060047969867112784,0.050549392834667,-0.31122148148603285,-0.1621472966763963,-0.1563998980766124,0.05716890916583284,0.24226460951734508,0.15730292462345905,-0.060085670626986554,0.08809144169486816,0.07643177027929379,0.004281119354277106,-0.13112879198425814,0.0164838667310808,-0.0323734306195085,0.05985403791721935,-0.09548328370041637,0.06818592220154181,-0.07272405771130876,0.015127892939989887,0.027096742515354894,0.012892752378433077,0.04814514492992515,0.019069422758028972,0.14436102430346917,0.04808305177698781,0.053389938743282454,-0.017310351658888435,-0.07688790241731111,-0.12140531238850273,-0.050394904650615996,0.012808936902917359,-0.017088431481656636,0.035703754268612733,0.026032262705812464,0.09052343886488853,-0.12958320808654877,0.007196537627110784,0.10947451324039141,-0.06052679220861816,0.020882124617370438,-0.07134542363192452,0.0047632627623073924,0.031467124245290086,0.0019004615567062891,-0.013149182494341638,0.01355067120226066,-0.02907107276520313,-0.03673031504778002,-0.039867866601104945,0.11287312547255374,-0.00822318638430462,0.027878887486132927,0.047203484293436515,-0.03934262745524457,-2.58807428939872e-17
l_267,0.9006377978619181,0.009978756694030514,0.10598603765749498,-0.023653203285805183,-0.10789308662648607,-0.06822194149000346,-0.0663128005506495,-0.12459554648714534,-0.06575973590222313,-0.06591650275820653,0.13301972261061568,0.10171654237059197,-0.05458095563150536,0.060128854493522677,0.05333435887594436,0.017920646213958766,-0.04206380730517621,0.007740393022448003,0.09223616285116897,0.10874570867817669,-0.07134717515594274,-0.030838917824680095,-0.06295168570749389,-0.0050335376331838945,0.15541668934066039,0.045728276772415845,0.023774054746096996,0.024065810952206952,-0.022438700285965698,-0.010080746201494288,0.015801410808608394,0.05981270770821037,0.03709053693723415,-0.025578060027123622,-0.017866396296820613,0.01916160740252934,0.019432912734920697,-0.003954793665012337,-0.029776196618709623,0.006350123106593209,-0.04712332916201953,-0.03237231050276571,-0.010415918394709591,-0.05865683311268973,-0.032395849614929625,0.009391515863469006,0.038555283056660006,0.075203815983164,0.013105717394876317,-0.01257210025118956,0.028488443660249194,0.006352843923942014,-0.009286078016536308,-0.057440185949728655,-0.11135693625609978,0.027620509786466064,-0.03448861136068638,0.09041599732539149,-0.031280312677441885,2.788962192851705e-17
l_268,0.3922263525309306,0.2240419987344238,-0.05562336463418401,0.029762702490205368,-0.11703866259546362,-0.07686813753500021,-0.015884653103124067,0.02726297606913224,0.028008646453746778,0.27482667479491635,0.27918290412310104,0.057388735763907024,0.0630544949940049,0.127870999613283,0.044415808666980916,-0.20359035563095992,-0.12212067119831348,0.1259337521538057,0.08773254388008861,-0.0591712076496512,-0.1558292145187096,-0.0660642269465489,-0.1359722169093236,0.17070014284691384,0.024342565111328006,-0.03433000913238472,0.12345535812337435,0.049019505566922375,-0.009286933639322443,-0.26285510174693494,0.22502828071739867,-0.1037368011868368,0.051261828818636855,0.02936255686410265,-0.15157470611948512,0.18654419948650167,0.029544696183138805,0.13908484009193156,-0.15692870513553034,-0.18880732461531327,0.026501685744805322,-0.2277610194619885,0.022643573055827326,-0.08670990716603244,0.04184472952449103,-0.03365169732561272,-0.040522703796468704,0.0853184858610349,0.08227898773907252,-0.07399274015334598,-0.149882140080651,-0.04217522805775776,0.11475270200789052,-0.04683623419685164,-0.03359421782923486,0.05667245130280104,0.11066790605876005,-0.06031820620133058,-0.1120150009857892,3.6118792071122263e-17
l_269,-0.15983897218068513,-0.3540767904993378,0.13976343014706386,0.33085862324427046,-0.053372922531970575,-0.037705955663769754,-0.36564580626913806,-0.04202158289356618,-0.07071353835288144,0.043781311295947804,0.35167878227320976,0.10975643600124592,-0.11609325242456695,0.10406659488142102,0.11986082127957519,0.04515115954042613,-0.09322179910558796,0.039361536013503944,0.11268225877579513,0.18510508600871564,0.03786893061964199,-0.10099528057121332,-0.05474627235521901,0.14018850955188925,0.11672205227821299,0.1590777351632528,-0.002096399689494935,-0.05142218879630366,-0.16867974105053893,0.24284200483344096,0.1286819070440993,0.1028532346374705,-0.05079244126040301,0.04336574580365842,-0.05089824838686585,0.0031888051414912834,-0.028766990536725198,0.07614557277518015,-0.08138145926178704,0.08337945346730222,-0.08444866189326664,0.11966514981491717,-0.13039597248396126,0.08716050409995578,0.06401897049443461,-0.012050557099517897,-0.02598863444467261,0.07344076192865344,-0.008194983735933765,-0.08226393552478717,-0.15178437897201386,0.0316214661206551,-0.056217182164561244,-0.009119976019401945,0.12414239882435375,-0.05380469485591134,0.11926635666679081,0.11868531736500988,-0.04422586215170211,1.6142076225168986e-16
l_270,0.9704526994222322,0.12350093965061855,0.016543641720480326,-0.058379368500721424,-0.13020180889195707,-0.0479511997413882,0.03593072986620294,-0.001286603453544255,-0.010452382940354462,-0.06797041239412442,0.013320727509095518,-0.02457955870087547,-0.0062772260432704344,-0.07764533715662753,0.03501163990883403,-0.011202760032488936,-0.019898857670488403,0.03449177710340725,0.06283810247662751,-0.043079537961635626,-0.019553085851447244,0.03473857853924541,-0.05228175364924084,-0.02398341167472172,-0.0004490461746543048,0.0097542476587164,0.011134188594565943,0.014794254582664848,-0.04106574138303593,0.04557909717562591,-0.010237241390406628,-0.026905412837455903,-0.012638424456270761,0.007024665480773063,0.0020573389995549645,-0.011601432975075087,-0.00409533302257094,-0.009525410847107186,0.02324396181592655,-0.04642962024069646,0.021527714221413467,-0.009603415231586969,0.0003720350925641793,-0.0003784576471069976,-0.008351166511748168,0.017020022929597804,-0.02194568046583856,0.00895060694642621,-0.004457044860518238,-0.0016015218910421713,-0.003118454366006087,0.013300983192463922,-0.022099399161635752,0.0060965610139154715,0.0028464849343304587,0.0027300954225318703,-0.0031831855443574387,0.0033069058356985227,-0.006577131709344037,1.0995460098929175e-17
l_271,0.4580463993380856,-0.3186516503517799,0.23001054615952315,0.30340295566893294,0.07991242873666643,0.014781736631783067,-0.362005625950973,-0.033102901241642134,-0.2362784571142976,0.09771811443890785,0.19182609871867398,0.10924206973316175,-0.11879221021859974,0.12843970438506047,0.012853560257586126,0.04489507698905321,-0.1110584914734401,0.12298118104487575,0.07253735257847412,0.03934445251474085,-0.08967020026442647,-0.022129021734924488,-0.15053258428912542,-0.015307027705608356,0.19775848429664453,0.18501948762516301,0.15217327700316707,0.003727855168884255,0.10911959511962598,-0.014081000851523456,-0.017913008099793556,0.09611541309120224,-0.0017855145949688864,0.1589580535996759,-0.05416198255109137,-0.018541110804802204,0.062137188471513095,-0.041488047104461044,-0.05322449304831114,0.11840204116516155,-0.04304461003786588,0.0019798587719690565,0.03233006191285602,-0.042203389957583076,0.04132563172910381,0.06705751620845621,-0.07609015357145499,0.01262730211044013,-0.020120712034892456,-0.0007962391070365296,0.016862546818033872,0.06275394531432979,-0.0754686301328531,-0.071842982445657,-0.013660794745023902,-0.006335036989981237,-0.011910265776296195,-0.002662213322797298,0.08632828807589789,1.1377246184180683e-16
l_273,0.7751478178239499,-0.2994861701143889,0.13073370153502611,-0.1356655059429841,-0.07545716395141773,0.2519575051640698,0.05281019021776316,0.03284412228469536,-0.04512413967568398,0.02688740847625392,0.005629341595573956,-0.009502327830902348,0.05840233748250812,0.05820487758755148,-0.010184994789866161,-0.06664782382527414,0.15024289396147003,-0.05028829364733794,-0.057959195089622086,0.07872002548838446,-0.028782088361268436,0.03581553517515935,-0.1004787519924536,0.016672643521563734,0.18984685489634623,-0.04728388462093968,0.04966547396673837,-0.004016645019142866,0.02266795266900687,-0.07607191567963272,-0.009166896360721334,0.06593311342902419,-0.06790797022263598,-0.1265548813574596,-0.01571164024754449,-0.08141095127721151,-0.02814595968198301,0.0033199094304571996,0.0050732068275900245,0.006768424586806583,-0.08191001461822499,0.03588585204183977,0.004181605529817772,0.05694196424636447,0.1283856065230193,-0.013822748379995902,-0.04596907415313438,0.06646547372708543,-0.011005306185087835,0.06779659794923946,-0.0555212565286704,-0.012099604605872514,0.031672703586344914,0.02888519351295951,-0.08249718627886785,-0.14610072168903593,0.02770487802215477,-0.053017527067307106,-0.025484190042036635,5.424702053700442e-18
l_272,0.9781981436527762,0.08076569944612837,-0.034551003630181244,-0.07369550498566248,-0.10756044965882093,-0.04661124309213313,0.030170232828770665,0.04819474100537946,-0.012945425615830189,-0.017326589194304867,0.021934672640090074,-0.04023122798301848,-0.012000134225421394,-0.06613447242607633,0.05398634716540415,0.0006332148766261583,-0.006869129902967215,0.015617499302004751,0.04884044795560082,-0.02096165064942513,-0.01666634325473358,0.01324500740105879,-0.046468414325255676,-0.0027763417239959386,-0.012484392039621608,0.0027207094417375025,0.030535224597696416,0.0028658319890783736,-0.004817521477778059,0.06371403713056766,-0.01818363420988724,-0.022945852616977295,0.014443077612928396,0.015344745253699468,0.007805046087207376,-0.004145435197421134,-0.006736357865098492,-0.01968341477215518,0.016188877518662395,-0.03073584968521025,0.01517163638164072,0.014356115033920041,0.00834920853768746,-0.005016764783098832,-0.01420136739054554,0.0057200778061168535,-0.0012304430127905604,0.010904113293836646,-0.034626262399493596,-0.03423009700277647,-0.01144140439353557,0.00930695091811005,-0.013016113528581863,0.02924499399538342,-0.0028382075410602224,-0.015330151806222431,-0.017065768498875852,0.0028912318891337082,0.031169668513437516,-1.1967665118366325e-16
l_274,0.47791246825286243,-0.14403060336193307,0.4403543624865193,0.3773014677936777,-0.028766750815721477,0.15307452576330496,-0.11231732540918765,0.07718493738593206,0.1568706442288111,-0.25133770891551865,0.07615942026728682,0.15909306682683333,-0.14241545633502461,0.009162828804488437,-0.06265838830136478,-0.024931457000814828,-0.012057175168992854,0.1706742771668114,0.04910563344374593,0.15439821148110844,0.02421526771375492,-0.06270342231783663,-0.14305496959552105,0.03797549643602623,0.08715387268699097,-0.08041525211783587,-0.005394765086847733,-0.09349353846405623,0.12534583203872535,-0.11998539808012817,-0.05953175955544903,0.0921286837692404,0.0020637455232240236,-0.023880245130315364,-0.06013047841374976,-0.0817075811871188,-0.03540850865207974,-0.08608180847822562,-0.1265955846581692,0.008811712006219689,0.09245132600677124,-0.06593123064706752,-0.009172757459804632,-0.04355045581892839,-0.05239045265334626,0.10615858700881856,-0.09493092084534281,0.04645305972394557,-0.019333524000776064,-0.03040278532323084,0.006546259896286515,-0.05559721586431794,-0.03675783504041354,-0.06431113763371447,-0.043789275404583876,0.02071013396706092,0.014473996114250902,-0.008915113592427292,0.09863833116543812,3.102614224913771e-17
l_275,-0.81428123414149,-0.14221596933805308,0.12526543014703587,0.1309204059006669,0.10363175181286761,0.013745492759664751,-0.13705046099064036,0.0446973510224058,0.0959653300028272,0.08067624149910119,0.16464608706321487,-0.058595395779251894,-0.010842580972061505,-0.0634487119375609,-0.036693520780016524,-0.14456513017342446,0.0329277298630187,0.06273346662626618,-0.0853989946654102,-0.031325147912476356,-0.12213483957095168,0.02214236746821099,0.05275360859729776,-0.09785266775655878,-0.02582302218656875,-0.1497921120727575,-0.06959085567653853,-0.036830136921984585,-0.06362226014823393,-0.021746308459258124,0.023438355439722915,0.10449193449215241,0.009159592603249207,0.14310111430390432,0.016763554473062908,0.08264076092644507,-0.005215990668718783,0.0007816895040286546,-0.0770868792708226,-0.058013506820875464,0.005776321214042771,-0.06864694869029171,-0.13647850793652097,-0.008777357284330932,0.03568015924840201,-0.0988067397670057,-0.012586533919628768,-0.023320492622945613,-0.002871344276581658,-0.026457979591844576,-0.10702581592169746,-0.11173788652506542,0.06285232578281137,0.08434722824402761,-0.03129649293270357,-0.005920124814667469,0.003085327184701033,-0.02001310840692884,-0.028210307156691792,1.500323669273496e-16
l_276,-0.6643754764017208,-0.4186523126057007,0.23872893393768288,0.2712969273371476,0.025171475544577677,0.1231450219353939,-0.04058337601842028,0.02626396057626883,-0.03412165459069863,0.05648173196812326,0.08475609775368305,-0.136894321524785,-0.13829048887481174,-0.050614256383351375,0.12636098732464796,-0.06818310079651115,-0.014529693040212666,0.1515749717791263,-0.054578269166313746,-0.013467722644760548,0.015930371982414846,-0.010897971366341465,0.0608625621858164,0.08250636388978114,0.08910321661164379,-0.021603417306530644,-0.07656277963462758,-0.06734197328929262,-0.16231204052873419,0.0872961932406034,-0.033984448627215086,0.010007959271938538,-0.06116096617442258,0.05016081359573527,0.019398918966065833,-0.021194598584869644,-0.05569592042270844,-0.09785929454550324,0.020522952579687167,0.03180004266788681,0.03925357572170635,-0.010784358148444329,-0.03146240497746168,-0.13731538139580993,0.07848008350974955,0.04639122913478235,-0.11359351867627641,0.0011752816641657853,0.09947326407609458,0.027415367110191605,-0.0060467744851624965,0.00378815937000053,0.041862647020297676,0.08290377398472581,0.009848584506585241,0.027418078084709436,-0.042817738941900337,0.03315946797743951,0.026553599773305982,1.53965264669904e-16
l_277,0.06440393713952104,-0.6972360426140907,0.235301594705443,0.4251547746185497,-0.0007263796816430777,0.22891601685106333,-0.18405731197577643,0.07139502154321796,-0.11191078350305855,0.099822378958573,0.07508926201522229,-0.021930893396353703,-0.07360299634077334,0.09793299998919114,0.10140782837020158,0.0014213569118858376,-0.06802761333401815,-0.09645739935482942,0.18757009298894342,0.035441273847530014,-0.019476801109488722,-0.022857040894788426,-0.03952472734211527,0.02289343052477812,0.14820539185236367,-0.09753790907377445,0.016616792096902814,-0.0007607019746971566,-0.08388287488245459,0.06713255051442393,0.0003041261757400199,0.04009543141205533,0.03652127549870663,0.042651732969143506,0.02120949739654267,0.05407257714464687,-0.022442790447708968,-0.04699051829700889,0.017156310774999257,-0.11243580853729875,-0.06122829568556683,-0.034817033789258225,0.04705158786361588,-0.043595411733723576,0.036038846345461686,-0.02151797617135621,0.022924853812106086,0.019774305286439718,0.014967833943376665,-0.0035361255868531258,-0.039551656788986374,0.06307055322780314,0.029449464232002565,0.014149889405429297,-0.06833756666403691,0.014895579796861335,0.026662289424179766,0.012160736203942701,0.02169372570556497,-3.0231749206955155e-18
