i,0
l_0,0.03576353114453401
l_1,0.016403468970646793
l_2,0.023950408613638785
l_3,0.013540906975613365
l_4,0.010916577366323135
l_5,0.040457941620535974
l_6,0.02341326203899231
l_7,0.012618115458038358
l_8,0.01610019627916744
l_9,0.023026739160343437
l_10,0.009870913363866952
l_11,0.019493393408074836
l_12,0.035739811024238725
l_13,0.027753025756993076
l_14,0.011177848778010958
l_15,0.012639895645856375
l_16,0.01011026176762457
l_17,0.05779612710862516
l_18,0.04947407765061682
l_19,0.10142335578893359
l_20,0.029131237684835765
l_21,0.043451690966371345
l_24,0.03512207513846113
l_22,0.10524530650398882
l_23,0.01679035535460087
l_25,0.035579681886541766
l_26,0.08012326678273633
l_28,0.041461782741873746
l_27,0.015138052617243544
l_29,0.020540161061573754
l_30,0.013818878202099382
l_33,0.10016060848430465
l_31,0.07658255851108318
l_32,0.02468428026355382
l_35,0.0691876372284409
l_34,0.05505460878581916
l_36,0.08185055686470165
l_37,0.028428307513080057
l_38,0.09168875345699722
l_39,0.05666271955813931
l_40,0.04275795760101035
l_41,0.05035721284813958
l_42,0.06752627990422808
l_43,0.05697562635313823
l_44,0.0680944637835486
l_45,0.128145271225353
l_46,0.013467584458844818
l_47,0.12550279294520902
l_48,0.02311027551855533
l_49,0.03216610374201463
l_50,0.025279476308759048
l_51,0.06870031618427508
l_52,0.01596756495297081
l_53,0.043119278772678106
l_54,0.029241591690750093
l_55,0.03542022223407517
l_56,0.14703573000473197
l_57,0.020606659509013338
l_58,0.14569023865864913
l_59,0.08805563516127311
l_60,0.036855691068202134
l_61,0.030192773185413017
l_62,0.04934475556624777
l_63,0.0329984665292829
l_64,0.014032297161499134
l_65,0.16924874565197265
l_66,0.04672674137528548
l_67,0.03234134251625567
l_68,0.0538232974401748
l_69,0.022351264384855133
l_70,0.023062270833928717
l_71,0.034305189351151365
l_72,0.21427327959340553
l_73,0.05207304398543146
l_74,0.018198141048208716
l_75,0.021227082897745282
l_77,0.12747933947681125
l_76,0.016384660358543485
l_79,0.02391477132506004
l_78,0.01682853881219385
l_80,0.030506997834044307
l_81,0.03351875195021598
l_82,0.030664826857555547
l_83,0.033084622945577465
l_84,0.08125315045742335
l_85,0.03441430855941777
l_86,0.015735446683086005
l_87,0.022116521780347585
l_88,0.06646614205188084
l_89,0.030328881040730248
l_90,0.041889205019041864
l_91,0.04374075438915174
l_92,0.04642861539188362
l_93,0.05476146617053901
l_94,0.10261378506641282
l_95,0.04492719064262842
l_96,0.02268298836184081
l_97,0.03660590643075961
l_98,0.03607829734609471
l_99,0.017735777955521573
l_100,0.018900920826108544
l_101,0.17897448951019465
l_102,0.024512293382503228
l_103,0.015341733694282754
l_104,0.18993915440587547
l_105,0.07068028722277948
l_106,0.01906477537843157
l_107,0.044932630503655736
l_108,0.01169880238323693
l_109,0.019825960617566755
l_110,0.1351356123680026
l_111,0.12256681142467615
