unique_id,ID,m/z,RT,molec_class,Type,polarity,lc_type,superclass,1091_8_FBG,1091_10_FBG,1093_8_FBG,1093_9_FBG,1093_10_FBG,1060_8_FBG,1060_9_FBG,1060_10_FBG,1062_8_FBG,1062_9_FBG,1062_10_FBG,1074_8_FBG,1074_9_FBG,1074_10_FBG,1092_8_FBG,1092_9_FBG,1092_10_FBG,1102_8_FBG,1102_9_FBG,1102_10_FBG,1076_8_FBG,1076_9_FBG,1076_10_FBG,1082_8_FBG,1082_9_FBG,1082_10_FBG,1101_8_FBG,1101_9_FBG,1101_10_FBG,1091_8_RBG,1091_9_RBG,1091_10_RBG,1093_8_RBG,1093_9_RBG,1093_10_RBG,1060_8_RBG,1060_9_RBG,1060_10_RBG,1062_8_RBG,1062_9_RBG,1062_10_RBG,1074_8_RBG,1074_9_RBG,1074_10_RBG,1092_8_RBG,1092_9_RBG,1092_10_RBG,1102_8_RBG,1102_9_RBG,1102_10_RBG,1076_8_RBG,1076_9_RBG,1076_10_RBG,1082_8_RBG,1082_9_RBG,1082_10_RBG,1101_8_RBG,1101_9_RBG,1101_10_RBG,i,mean_sampling_log2fc,qval_sampling,qval_ogtt,qval_sampling:ogtt,pval_sampling,pval_ogtt,pval_sampling:ogtt,model_param_Intercept,model_param_sampling[T.RBG],model_param_ogtt,model_param_sampling[T.RBG]:ogtt,qval_fed,qval_fasted,pval_fed,coef_fed,intercept_fed,pval_fasted,coef_fasted,intercept_fasted,signif_interaction,signif_sampling,fasted_mean,fed_mean,Log2 Fold Change,Fed - Fasted slope,signif_interact,log_qval_sampling,log_qval_ogtt,log_qval_sampling:ogtt,is_id,lipid_class,extra_lipid_label,fa_carbons,fa_unsat,fa_carbon:unsat,pval_asterisks
Unidentified_9.496_295.1268,Unidentified,295.12681,9.496,Unidentified,metabolite,-,HILIC,Unidentified,20.461508109254357,20.72255429619175,20.899741076073898,20.774991940866776,20.604633105131423,19.423402002599538,20.614972432922904,20.718741758412786,20.408640111322196,20.661665524587868,18.290544022106975,19.779567671499006,20.289919725536773,20.715862954689435,19.751596926984853,20.59368694671155,20.78529775744939,20.47439475915075,20.184568868867164,20.296030836021988,20.04982845812346,16.609242540715943,20.49007882713736,20.724269111578487,20.594654617260904,20.506126301971793,17.86955261384329,20.576583778876202,20.12816086789249,19.379240857877978,19.259340943324048,19.45117172157384,17.18781326015506,19.185086702069817,19.67840309759698,18.88555839103707,16.347099643416385,19.50892854546339,20.199036322117838,19.88457508639451,19.803564462847472,19.379597563342095,16.53398045093262,19.129196390751677,18.782669942719146,19.22177384597154,16.654972584083936,19.835862824238014,19.574014301868704,19.786280562476968,20.03569577756088,19.915929151323642,20.14386204224503,19.409471315374866,19.74698108019211,18.729254336296993,20.428981842318404,20.042642038516238,18.103880383834547,m_424,-0.9971303905100122,0.0007109951425133547,0.9446747657842539,0.07443439032274742,0.0003739158272550716,0.9198678343903451,0.022690033365936613,21.287726906701074,-3.0672304486895503,-2.660373758633551e-05,4.830303715498632e-05,0.24667005190631275,0.21317659057824453,0.1631628732268868,2.1699299529032664e-05,18.22049645800586,0.0641496624593156,-2.6603737523620784e-05,21.28772690669865,False,True,20.137959239440733,19.140828848930724,-0.9971303905100086,4.830303705265345e-05,False,3.1481333663403492,0.024717685392202926,1.12822636449985,False,,,,,,ns
Unidentified_7.348_261.2172,Unidentified,261.21722,7.348,Unidentified,metabolite,+,HILIC,Unidentified,19.14879873328728,19.056903127482705,19.21580731365591,19.119689972698392,20.051161111171606,17.874697245884445,18.223535888634462,18.660283127708635,18.291616727120424,17.97871609853252,18.42675892957257,18.304883749333914,18.62471883920419,18.96254898790435,19.022386054953092,19.468725454588512,19.823890458468846,18.35547577729817,18.26244680858752,18.66892547641699,17.860562757635957,16.732254299624085,19.540055479813986,17.336355481408294,18.75653871448784,18.886044798684008,17.56400842814408,18.38476705121637,18.699580775409054,20.33813031640966,20.058138036841758,19.350058382914543,20.291821880792085,19.452963259415732,19.766446600698213,18.88106002175217,18.68989696265156,19.322412428334108,18.909963076261064,18.68452297488051,19.657177672993722,19.330682580192303,19.41745555085833,19.97785507571445,20.33740902535869,19.393981187187467,18.613855413022545,19.666991045410004,18.454609797049454,18.54736011963934,18.31991386526286,17.998495655569464,18.473996348308074,18.894992361748084,18.92464513728444,18.91639523081112,18.865396263189645,18.977483661666028,18.247330009911458,m_425,0.5620892278780367,0.00023716190131553314,2.147737108868725e-07,0.8923397255568627,0.00011721097384602767,1.0670092095160451e-08,0.8220418479579898,20.08168959941434,0.6361776367342695,-3.436194840795254e-05,-2.3992467358832932e-06,1.9134461213329494e-05,0.010428718001537274,1.480238660222083e-06,-3.67611951857253e-05,20.717867236149786,0.000624965161559049,-3.4361948340901805e-05,20.08168959941485,False,True,18.596625436859593,19.158714664737627,0.5620892278780332,-2.399246844823494e-06,False,3.624955076595186,6.668018879003637,0.04946977247841979,False,,,,,,ns
Unidentified_11.969_134.019,Unidentified,134.01896,11.969,Unidentified,metabolite,+,HILIC,Unidentified,19.853566371710162,19.81115762799106,19.731691355926447,19.824889660479837,19.74132725920637,18.993461070189134,19.64344017767919,19.61383056709422,19.77130841149907,19.84023444761311,18.736894970252347,20.221068580796906,19.952599007080757,19.810148098300168,19.00970038346735,20.01338085150802,19.84581279335476,19.805062558315132,19.370132115367547,19.52599922963092,20.191914919722148,18.05116063922693,19.746511761202743,19.449431945315705,19.70354138790698,20.052128508225884,18.37401175033125,19.69240614862192,19.909891456964562,20.415607429377534,20.408107886498637,20.51458836927434,19.66357921905013,20.46404153179243,20.69206590840541,20.147544901252136,18.919778982363933,20.498092786295075,20.30336290961392,20.58037632350115,20.67204788059494,20.178669356017757,19.527066835798724,20.213928603692665,20.328595009960193,20.34250771043952,19.266549555076413,20.248051541855048,20.255912117787705,20.021532582556553,20.144687003897907,20.329682461697278,20.206368810148838,20.457564880738683,20.29801377190946,19.30335779758385,20.03668737517055,20.22329450254301,19.41594801632872,m_426,0.5398271587655579,0.00010044353916683665,0.1227190148105553,0.7636377940787216,4.811879981377909e-05,0.06732561990671346,0.6183894414789364,20.091809961673807,0.3269401929418536,-1.1470071662514383e-05,4.8016032491795965e-06,0.3958359495971918,0.3310268608307244,0.29106223908490797,-6.6684684548493385e-06,20.418750154616266,0.13110774689813284,-1.1470071596121837e-05,20.091809961674066,False,True,19.596093243275195,20.13592040204075,0.5398271587655543,4.801603141272498e-06,False,3.9980779931559662,0.9110881399014249,0.11711258557740889,False,,,,,,ns
Unidentified_10.019_346.0905,Unidentified,346.09051,10.019,Unidentified,metabolite,+,HILIC,Unidentified,19.934974725746972,20.20940790705346,20.283070821044696,19.51515081285684,20.48679622328171,19.234997629300814,20.169200551566195,20.0919428303015,20.389570701978787,20.515248198822672,19.36534259099019,20.708625821270697,20.500279453001532,20.280339748717665,19.150550872028404,20.009649911977167,20.28922944109161,20.384892605030828,19.97357317057954,20.16090658702749,20.396244464818835,19.06857174263303,20.37631399008146,20.250744648659612,19.78013398286619,20.464015064636193,19.21436237472343,19.999332056029104,20.248217792691214,20.626105378111912,20.472183911629845,20.72829046538632,19.771178553801974,20.712517055949686,20.772660271629423,20.47021791898889,18.86479339971842,20.614931733134497,20.81601216585087,20.776963893666295,20.74310152343526,20.64056884735125,19.60203449593138,20.06338483986596,20.0686214008228,20.462669948752563,19.47872440540796,20.612184409345943,20.589102518144255,20.638628670447545,20.337283998614055,20.415381323857062,20.53319402455053,20.646602525451865,20.453262659033825,19.661883908747665,20.187342671360362,20.570606002379098,19.76064422770038,m_427,0.2863110755157834,0.036182104063355515,0.5630733551627134,0.9596392982112288,0.02412227301170084,0.4543750211639497,0.919455679620411,20.229727310643042,0.24129481393046204,-4.157249384745274e-06,9.82447213155761e-07,0.7367959630351194,0.7607363203238321,0.6411013844436171,-3.1748022132766765e-06,20.471022124573953,0.5531654343193393,-4.157249318093515e-06,20.22972731064324,False,True,20.050058162786478,20.336369238302265,0.28631107551578694,9.824471048168386e-07,False,1.4415061816294614,0.24943502314662958,0.017891975536611003,False,,,,,,ns
Unidentified_14.987_462.8852,Unidentified,462.88523,14.987,Unidentified,metabolite,+,HILIC,Unidentified,19.51329897431977,19.72069003980797,19.38348294626855,19.651631545765166,19.370253504269872,19.383356550965054,19.12847598876972,19.079591775453338,20.115738897304922,20.149058747513784,19.51486818181968,19.61455553023162,19.770637954418245,19.868295810143003,19.488719619822387,19.406552857217477,19.707918581086812,19.957439211091387,19.469033281857712,19.548832400358286,19.90065497779821,20.565343308056224,19.389224279338123,18.690160021258453,19.433818563028012,19.54423201402818,19.428943661620462,19.309288627713602,20.074698646341986,19.9243170437853,19.27137231198142,19.55721215657871,19.81923851313288,19.503017426439612,19.591725350613622,18.95569944767501,19.447494204916975,19.576767537842212,19.964339556220107,19.379702797355197,19.41967262437376,19.761912163118037,19.47113622414273,19.47592445577589,19.528479840514848,19.5412080585184,19.615548318396467,19.398840120940005,19.647974267293502,19.592897203543135,19.655631915757343,19.440405963378517,19.753633725786024,18.919412457800806,19.648107912156803,19.404274404479775,19.45444398024019,19.659152798309215,19.53096681802448,m_428,-0.06202197305333712,0.5049399026982501,0.6971513410195627,0.6929277350809915,0.44294231350960755,0.6036370731326234,0.5315732654344036,19.572655373895422,0.10623176888864361,4.5621709703827366e-07,-3.958370236661565e-06,0.37842683404009564,0.9597202379036361,0.27475560768134694,-3.5021531797934494e-06,19.678887142784273,0.9353972825664825,4.562171612409316e-07,19.572655373895515,False,False,19.592372293023036,19.530350319969703,-0.06202197305333357,-3.958370341034381e-06,False,0.29676030797966657,0.15667293289905954,0.15931205527567385,False,,,,,,ns
Unidentified_7.631_553.3007,Unidentified,553.3007,7.631,Unidentified,metabolite,-,HILIC,Unidentified,15.810170043375914,15.692111876183018,16.686397915898247,17.046964314522533,16.3275241196974,19.565004437217343,20.327580448672737,19.992618986525816,19.352995952426976,19.41133506090201,18.706857648815067,19.32610047854459,19.775640524386557,19.408316552577517,15.83360957732007,15.686993954143826,15.795116100054475,20.138552111679203,20.624411841010406,20.34694346902427,19.843125401289782,19.870875829782968,19.215521354916703,19.71821231757442,20.1304945377374,19.950383436465867,20.041144949124494,19.961033415029963,20.313050170568182,16.09801538524839,16.053468753309858,16.310593135988142,16.204046121310157,16.006617621450104,15.714905195046939,19.635411169803,19.25218566466843,19.6952141130439,19.079965989854195,18.697117139355075,18.25686424447809,19.386014045853614,18.997608164810323,19.540193423601586,15.78204434295668,15.805941081985411,15.981547066773057,20.029119038463573,19.44966736308766,19.347904853160784,19.43199412691683,19.234125493922374,19.235690906075842,19.14151432517907,19.52491871527463,19.49950198064747,19.457877430283602,19.22643098889109,20.038969717522654,m_429,-0.45244143033806594,0.12035333694071432,8.730489032738304e-12,0.7155572159322532,0.08968843419996453,3.7177384099666305e-14,0.5621872519780016,14.039521153204586,0.1435232541049718,0.00010990957953980457,-1.1964660594795787e-05,1.7276886385268914e-06,4.1692089140577806e-05,4.659486746914257e-08,9.794491891610851e-05,14.183044407309833,1.7753905950565425e-07,0.00010990957958600778,14.039521153204713,False,False,18.78962368363682,18.33718225329875,-0.4524414303380695,-1.1964660669899264e-05,False,0.9195418638862685,11.058961428886489,0.14535563434280324,False,,,,,,ns
Unidentified_10.186_222.0588,Unidentified,222.05876,10.186,Unidentified,metabolite,+,HILIC,Unidentified,19.167995667871768,17.868522395247624,17.880360926432548,19.168732560958663,17.021503516193473,18.996240018874897,17.787569901881387,17.097518842962806,18.84166858832464,17.609991581517985,17.765498323457873,17.73473173421023,18.108260389261773,17.94537647939234,18.433271475508878,19.09435873783353,17.846016764507322,17.712417326487888,18.28807011499729,19.382346037425776,17.78925132517948,15.577186675652598,17.16508909881801,17.663949834152767,17.220038005621557,17.704479154099623,16.618264364879195,17.904733817652772,17.777417213688782,16.77410421048088,17.88640168316363,17.723710810134843,19.49921579327402,17.762950889015094,18.108606297732173,18.35516811257889,16.75337927830146,17.513763499443694,17.75268943322487,18.029342649833627,18.514310272377227,17.95618168355872,19.929734390139032,20.205525112231907,20.251194466069222,16.781410837099706,15.564710735324558,16.570316508393173,18.86846375639898,18.060653350110897,19.206494984371897,18.56242061925516,19.724130657307388,17.915944766974615,17.875637721667847,19.711411617044384,18.286278983165715,17.387388002037948,19.60389289692859,m_430,0.3354043222054699,0.24359552860017064,0.7213592206032636,0.08347130737374044,0.1950147312001366,0.6389327944023229,0.026717927342481858,19.149347486070642,-1.6219058406236289,-2.8851313139245073e-05,4.560103979657242e-05,0.4168438931072838,0.08386634400102687,0.3107640821705159,1.674972662023406e-05,17.527441645444007,0.015832822927092368,-2.8851313080288466e-05,19.14934748606936,False,False,17.902443478382533,18.237847800588003,0.3354043222054699,4.5601039700522525e-05,False,0.6133306878047403,0.14184841256875216,1.0784627842853307,False,,,,,,ns
Unidentified_12.576_254.8809,Unidentified,254.88094,12.576,Unidentified,metabolite,-,HILIC,Unidentified,20.205080223136143,20.06471441713698,19.749123377538105,19.82049823956298,19.015354839738645,18.44755429433067,19.3650622397235,19.578451898386817,20.167063817536295,18.790644601082196,19.883953757455732,19.290562936874988,19.76368398855875,19.93762773569257,18.87342923176217,19.448301066267856,19.695077535297973,19.105280418897863,18.810641672355896,19.199641166039385,18.14762446424158,18.962959631467857,19.382327004124186,19.342339063328772,19.39742629557076,19.139154190390492,19.31952593333701,19.676246832020098,19.640308965304797,19.382210457200635,19.738804447311875,19.759924956520138,19.116075140063266,19.06731530178027,19.568617492568215,18.892846645715153,19.691663943941684,19.323260869545894,19.503808040700733,19.059790135003986,18.732314065171906,19.158418705148613,18.51715900123282,18.548930068535743,18.72494085366127,18.47025049191642,19.14272342265341,17.7179721562136,18.772613954340724,19.112355514613586,18.798182636971802,18.30423257806171,18.30048168410407,18.755656014696726,19.29243811207146,19.3362294762014,18.780632795850288,19.310041788412576,18.267134991032513,m_431,-0.4153172972629875,0.0015532871604992604,0.0024242728937008654,0.828478626164175,0.00085767027031116,0.0006879231441343559,0.7242018235003979,20.177815141260396,-0.5688365654450638,-1.830083006106285e-05,3.272158441828395e-06,0.05396930673432389,0.06141185504001276,0.026199436342283562,-1.5028671659778948e-05,19.608978575814277,0.010271731589043669,-1.8300829996391424e-05,20.177815141259945,False,True,19.386884821971073,18.97156752470808,-0.41531729726299105,3.2721583366124762e-06,False,2.8087482476252132,2.6154184944242087,0.08171869141929082,False,,,,,,ns
Unidentified_9.521_360.1061,Unidentified,360.10613,9.521,Unidentified,metabolite,+,HILIC,Unidentified,19.65909819549799,20.420874679058347,20.005931396523835,19.86263285790691,19.818712040900596,18.5356111010686,19.622976311457084,20.00579459861484,19.806804286490827,19.840305091888847,18.286294261068644,18.74658871146385,19.679478957279784,20.404953778719616,19.116225389943448,19.427426073277438,20.048119932672712,19.808198613796602,18.766967371409624,19.159884974542702,18.660998114677334,17.363634479812855,19.437695522333293,20.06638690825884,19.76400215459872,19.706606809761595,18.40058248762006,20.037428974383534,19.409020799011362,18.200139379706073,18.148821902854507,18.043118594946456,15.522994268661083,18.056559559606683,18.25468823466872,17.771804514605094,15.837460519836636,18.62561329666538,18.827087099409667,18.848634899066933,18.373762830926765,17.866670622013856,15.721153189938505,17.469797452734714,17.262138185046346,17.274200302600484,16.020177303559095,18.782540374728665,18.369848821382593,18.13896467763395,18.5687599005128,18.566864985287378,18.387267289807678,18.399206583768773,18.80098473138457,17.054150386022577,19.15318543216807,18.89009161853389,17.33809882744039,m_432,-1.557940526943863,5.2429168801822805e-09,0.8450617405390887,0.037754339708638535,1.5367811721187239e-09,0.7885550843119884,0.007840188539612006,20.4102139679352,-3.549766916887039,-2.236200383750112e-05,4.653806172982249e-05,0.14123052240571585,0.13108576434749145,0.08309446634090734,2.4176057855115352e-05,16.860447051041596,0.03023624798646893,-2.2362003778732935e-05,20.41021396793239,True,True,19.44376671979448,17.88582619285061,-1.5579405269438666,4.653806163384829e-05,True,8.280427027421565,0.07311156016757751,1.4230331207714644,False,,,,,,*
Unidentified_11.137_284.0509,Unidentified,284.05091,11.137,Unidentified,metabolite,-,HILIC,Unidentified,19.06928260469375,19.212091316056895,19.265589457025563,19.37410175875393,19.154492672295248,17.890787993247294,19.391157369574646,18.94943088658732,19.22896425915887,19.119360908854514,17.724335968652035,19.599801885567807,19.56900094826911,19.195589834819465,17.915751865015555,19.042194320808335,19.313432010352454,19.148218875039962,19.08346616065384,18.781239698693916,19.979938662673963,15.803373763617019,19.121315645510485,18.90217504939919,19.123866256668993,19.204119835068912,17.12177518534539,19.179952070231256,19.332718844786417,19.62784592429438,19.784359886122655,19.591732318605246,18.53480187740094,19.504067611093596,19.92718147471347,19.329967216823924,17.247339299371905,19.665535668751893,19.380758612239447,20.026535985971563,19.84095604059233,19.63576038404298,17.847736141392346,19.352003094559716,19.134021308358324,19.27209839788413,16.96585401699414,19.62207216245873,19.273218118397626,19.01628714553698,19.194377313032764,19.370582862281648,19.305238082892554,19.258479969457216,19.35579735558429,18.157794018540937,18.722314656121306,18.91423101443832,17.726160078296868,m_433,0.19660040210189322,0.41319430926011796,0.16321690336552216,0.8060920231037355,0.3513178016278363,0.0952195135319086,0.6905273753628167,19.639620852899363,-0.09551402346671356,-1.7354949380317535e-05,6.5578692431235845e-06,0.4371520451927951,0.38611129469688826,0.3282518550844409,-1.0797080177243064e-05,19.54410682943248,0.17082896304145026,-1.7354949316347046e-05,19.63962085289929,False,False,18.88956986577318,19.086170267875072,0.19660040210189322,6.557869139103981e-06,False,0.38384566845432355,0.7872348660587154,0.09361537650151891,False,,,,,,ns
Unidentified_10.58_239.0391,Unidentified,239.03907,10.58,Unidentified,metabolite,-,HILIC,Unidentified,20.037406254629214,20.46792856476263,20.311519397324567,20.38334743424351,20.073519723059064,19.343593769491704,20.347396753903837,20.432925709493713,20.21361453630034,20.479173202248187,19.230476845219687,20.10535087608626,20.299491061824916,20.633401352195463,19.045244528864238,20.016006359385678,20.456440971005346,20.389999021600154,19.746874776994222,20.141631456348442,20.493544481752302,17.40202932828725,20.319870665923922,20.392143810621125,20.313269482079473,20.52432773946118,18.36509195028182,20.27474900951412,20.598197144176012,20.042783148447164,19.79456548010202,19.764666253938504,18.7121872744894,19.776321561966817,19.82970401417573,19.5925291720417,16.910459854941028,20.09400873259751,19.34925529306162,19.695723531283388,20.07978289821063,19.524253814537456,18.367035688551038,19.431982040555265,19.73894752285366,19.476869651907396,17.60346825688108,19.85474049204502,19.62897353711278,19.461813305264926,19.58203779471231,19.822012817027908,19.61328885593331,19.786651890420952,20.01734144278983,18.480504169130665,19.408855825621153,20.08102305361312,18.527735128308567,m_434,-0.6272653260220871,0.0034936973285724527,0.5190642927029329,0.6929277350809915,0.0020183602735684716,0.40817830824332835,0.5324881753994466,20.519233066926475,-1.0402364132407365,-1.1345130823405051e-05,9.521494158323221e-06,0.9073860608839952,0.5383080370226067,0.865665825838274,-1.8236367057215995e-06,19.47899665368383,0.29876287079608116,-1.1345130758671456e-05,20.519233066925658,False,True,20.028916076106153,19.401650750084066,-0.6272653260220871,9.521494052949856e-06,False,2.4567147221992744,0.2847788459342127,0.15931205527567385,False,,,,,,ns
Unidentified_10.815_173.0558,Unidentified,173.05581,10.815,Unidentified,metabolite,-,HILIC,Unidentified,20.424511340554748,19.375814510857435,19.488874591314428,19.752028359880097,19.353898014392215,20.541113501030935,20.39742331520165,18.74444491890612,20.87444360672224,20.736891729441613,19.731909434254835,19.74483451156234,19.982360134897146,20.347603063800225,18.846664883469366,19.351405254133066,20.3087347694431,19.51641222766708,20.252176183405222,20.49567111900518,20.82061831703793,19.479342174369435,20.153202064567683,20.520183376848625,20.12487078241164,19.597218206542,19.99487053366436,20.57936110949328,19.504834571740883,19.55668869070723,19.31966541187559,19.40362236088984,20.324730398094495,19.517776624853752,19.309811113517352,21.16591302919989,18.627717395428412,20.22293341229745,20.20279497479235,20.49086791931289,19.883678768334626,19.172332488032087,19.908088515804486,19.70312727883432,19.9262491922113,20.56273021461957,19.71640032765925,19.45216898822258,19.436683562854302,20.288230333553685,20.303821390057045,20.03234854285267,20.518050147314796,18.806049021008036,20.71443061106652,20.06963905392578,19.892322844440603,20.258838935524018,20.039629216345187,m_435,-0.07271105293468594,0.6749016527163666,0.05054868054470501,0.9274688816696608,0.6169434554284459,0.024216010906796225,0.8741509402819798,19.442026732104466,-0.13935466635316018,1.2145996103455555e-05,1.801912039071719e-06,0.13585058002055364,0.37010032769417023,0.07883644602116648,1.394790810293855e-05,19.302672065751064,0.15829085926450667,1.2145996166682461e-05,19.442026732104374,False,False,19.966955745055685,19.894244692121003,-0.07271105293468239,1.8019119362560883e-06,False,0.17075950834591383,1.2962901761685786,0.03270065286749185,False,,,,,,ns
